row,threshold,TN,FP,FN,TP,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,roc_auc,pr_auc
Raw@0.5,0.5,183,6,12,5,0.9384615384615385,0.9682539682539683,0.953125,0.45454545454545453,0.29411764705882354,0.35714285714285715,0.8786181139122317,0.4640361570378668
Cal@0.5,0.5,183,6,12,5,0.9384615384615385,0.9682539682539683,0.953125,0.45454545454545453,0.29411764705882354,0.35714285714285715,0.8758169934640524,0.4618605815870832
Cal@topt_ens,0.2639208689332008,167,22,8,9,0.9542857142857143,0.8835978835978836,0.9175824175824175,0.2903225806451613,0.5294117647058824,0.375,0.8758169934640524,0.4618605815870832
