row,threshold,TN,FP,FN,TP,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,roc_auc,pr_auc
Raw@0.5,0.5,186,3,13,4,0.9346733668341709,0.9841269841269841,0.9587628865979382,0.5714285714285714,0.23529411764705882,0.3333333333333333,0.8204170557111733,0.4158294968553257
Cal@0.5,0.5,186,3,13,4,0.9346733668341709,0.9841269841269841,0.9587628865979382,0.5714285714285714,0.23529411764705882,0.3333333333333333,0.8036103330220977,0.40087453367665654
Cal@topt_ens,0.2704626590013504,158,31,8,9,0.9518072289156626,0.8359788359788359,0.8901408450704226,0.225,0.5294117647058824,0.3157894736842105,0.8036103330220977,0.40087453367665654
