epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
11,0.1258855632449867,0.6646433990895296,0.6645186549976969,0.3290918852616567,0.7309442653155228,0.6645321638100415,225,109,112,213,0.6553846153846153,0.6736526946107785,0.12628477856675843,0.6585365853658537,0.6907020872865275,0.37539743422115135,0.7906388361796332,0.6580789277736411,57,45,11,51,0.8225806451612904,0.5588235294117647
12,0.13726271063258702,0.6585735963581184,0.6578241981698862,0.3154006975115961,0.7010768093169424,0.6576623376623376,234,115,110,200,0.6451612903225806,0.670487106017192,0.11041378644408613,0.6829268292682927,0.713472485768501,0.41855726715593333,0.8127767235926628,0.6821705426356589,60,42,10,52,0.8387096774193549,0.5882352941176471
13,0.11635429224309822,0.6995447647951442,0.6995717048908539,0.3993862716294188,0.7673666758773141,0.6994610281923714,225,105,93,236,0.7173252279635258,0.6818181818181818,0.09779511647662376,0.7682926829268293,0.7599620493358634,0.5141038694311744,0.8183111954459202,0.7565625,81,21,17,45,0.7258064516129032,0.7941176470588235
14,0.1315302728632973,0.6585735963581184,0.6576779751692586,0.31568224300416825,0.7286328333979006,0.6577666373538108,201,116,109,233,0.6812865497076024,0.6340694006309149,0.11217840940964113,0.725609756097561,0.6655597722960152,0.3918788901370439,0.8102466793168881,0.6706386397108046,93,9,36,26,0.41935483870967744,0.9117647058823529
15,0.12618365555747665,0.6722306525037937,0.671327057954965,0.3428630108374725,0.7343530823181985,0.6714066741768084,238,106,110,205,0.6507936507936508,0.6918604651162791,0.10989916289406942,0.7378048780487805,0.7386148007590133,0.4656302411877541,0.8042378241619228,0.7293417770101708,75,27,16,46,0.7419354838709677,0.7352941176470589
16,0.1239188921934163,0.6949924127465857,0.6949403117055377,0.389923725575091,0.7525468847868537,0.6949474571470025,225,102,99,233,0.7018072289156626,0.6880733944954128,0.1083220841488006,0.7134146341463414,0.7316571790006325,0.4496231679320825,0.8203668564199874,0.7103018002781223,67,35,12,50,0.8064516129032258,0.6568627450980392
17,0.10608889605200877,0.723823975720789,0.7177629255052148,0.43981498770366484,0.8014649835468218,0.7189251766999756,282,79,103,195,0.6543624161073825,0.7811634349030471,0.10870335768715184,0.7195121951219512,0.7112586970271979,0.41586316096140813,0.7987033523086654,0.7069153069153069,76,26,20,42,0.6774193548387096,0.7450980392156863
18,0.11741107820363884,0.6934749620637329,0.6934726137180125,0.38692740661690467,0.7750741539085098,0.6934573155005342,226,100,102,231,0.6936936936936937,0.6932515337423313,0.11216111160337744,0.7134146341463414,0.7253320683111955,0.43708648069574635,0.8053447185325744,0.7086373086373087,69,33,14,48,0.7741935483870968,0.6764705882352942
19,0.10863576055730156,0.723823975720789,0.7226726255332508,0.4458271619510982,0.8023878557314078,0.7228533136149367,258,88,94,219,0.6996805111821086,0.7456647398843931,0.10005181192465853,0.7134146341463414,0.7126818469323213,0.41502496646622217,0.8198924731182795,0.7041642678948379,73,29,18,44,0.7096774193548387,0.7156862745098039
20,0.10408783134665679,0.7420333839150227,0.7411903005716394,0.483263633594003,0.8147197123363452,0.7413848824539696,261,79,91,228,0.7147335423197492,0.7676470588235295,0.10293038534681971,0.7195121951219512,0.717583807716635,0.42519910043522413,0.8181530676786843,0.7098015079242961,74,28,18,44,0.7096774193548387,0.7254901960784313
21,0.10208453135000485,0.7450682852807283,0.7429106202051945,0.48749581398303277,0.8306959977816804,0.7434086105239737,272,77,91,219,0.7064516129032258,0.7793696275071633,0.10328613751760979,0.7073170731707317,0.698292220113852,0.3903386256329385,0.8083491461100569,0.6941724941724942,75,27,21,41,0.6612903225806451,0.7352941176470589
22,0.10046954554660867,0.7632776934749621,0.7629402544716947,0.5259920625155817,0.8297990042411949,0.7629889890997621,240,79,77,263,0.7735294117647059,0.7523510971786834,0.11550946404203409,0.6829268292682927,0.6976597090449083,0.3834947664525673,0.8096141682479444,0.6790606653620352,65,37,15,47,0.7580645161290323,0.6372549019607843
23,0.09337325583840014,0.7708649468892261,0.7706804351834777,0.5413109638565599,0.8506039092753089,0.7706537045872025,264,76,75,244,0.7648902821316614,0.7764705882352941,0.10100396121738524,0.7195121951219512,0.7080961416824794,0.4115332677441761,0.8178368121442124,0.7053125,77,25,21,41,0.6612903225806451,0.7549019607843137
24,0.10954830397597769,0.7389984825493171,0.739226957018368,0.4787715598237838,0.80822233276221,0.7389497927222478,248,78,94,239,0.7177177177177178,0.7607361963190185,0.1020678887427671,0.7439024390243902,0.7308665401644528,0.45898335253041944,0.8168880455407969,0.7293729372937294,80,22,20,42,0.6774193548387096,0.7843137254901961
25,0.10071627726129284,0.7511380880121397,0.7513403961308154,0.5027641686364354,0.825306310456011,0.7511329305135952,249,76,88,246,0.7365269461077845,0.7661538461538462,0.10876762120212179,0.7195121951219512,0.7239089184060721,0.43546092039995166,0.8141998734977861,0.712280701754386,72,30,16,46,0.7419354838709677,0.7058823529411765
26,0.09235568269663914,0.7860394537177542,0.7859925942301316,0.5720484226861442,0.8543624037434139,0.7860079177001361,263,69,72,255,0.7798165137614679,0.7921686746987951,0.10602932495473907,0.7195121951219512,0.717583807716635,0.42519910043522413,0.8118279569892473,0.7098015079242961,74,28,18,44,0.7096774193548387,0.7254901960784313
27,0.1037473759924372,0.7496206373292867,0.7494932183399676,0.49901862416177345,0.8224605631726376,0.7495075849200041,254,82,83,240,0.7430340557275542,0.7559523809523809,0.10650045201807033,0.7134146341463414,0.7190069576217584,0.4255776866822115,0.8140417457305503,0.7065966274599368,71,31,16,46,0.7419354838709677,0.696078431372549
28,0.10337083874989979,0.7465857359635811,0.7463884282292242,0.4929585588453236,0.8241615994103557,0.7464362651920973,254,81,86,238,0.7345679012345679,0.7582089552238805,0.10240432999959988,0.7134146341463414,0.7126818469323213,0.41502496646622217,0.8244781783681215,0.7041642678948379,73,29,18,44,0.7096774193548387,0.7156862745098039
29,0.10433152980509806,0.7556904400606981,0.7560023954302562,0.5121463655323347,0.8258614335728763,0.7556814387528352,251,73,88,247,0.7373134328358208,0.7746913580246914,0.10184494461637081,0.7012195121951219,0.6997153700189753,0.38972232910545623,0.8206831119544593,0.6915755133371714,72,30,19,43,0.6935483870967742,0.7058823529411765
30,0.09583916988110903,0.7572078907435509,0.7571890428118783,0.5144017764729096,0.8472017537395917,0.7571939132677499,247,81,79,252,0.7613293051359517,0.7530487804878049,0.10248463959773867,0.7012195121951219,0.7028779253636939,0.39494360531694345,0.8252688172043011,0.6928956319027784,71,31,18,44,0.7096774193548387,0.696078431372549
31,0.10162707609265591,0.7465857359635811,0.7454918789221114,0.4917604049931947,0.8249677002583979,0.745740313328112,265,79,88,227,0.7206349206349206,0.7703488372093024,0.09717785699929042,0.7195121951219512,0.6954459203036053,0.3964474295642541,0.8221062618595826,0.6977564102564102,81,21,25,37,0.5967741935483871,0.7941176470588235
32,0.09248929752925919,0.7845220030349014,0.7843931913639378,0.5697791444632814,0.8584297398865228,0.7843029688364374,269,62,80,248,0.7560975609756098,0.8126888217522659,0.0982960035865445,0.7378048780487805,0.7228020240354206,0.4442363544599445,0.8243200506008854,0.722088669950739,80,22,21,41,0.6612903225806451,0.7843137254901961
33,0.09580665802949984,0.7572078907435509,0.7571482525470256,0.5143391481441716,0.8404032867223052,0.7571625978811607,254,79,81,245,0.7515337423312883,0.7627627627627628,0.09755054661413519,0.725609756097561,0.7129981024667931,0.42230612965835723,0.8200506008855155,0.7108943471618286,78,24,21,41,0.6612903225806451,0.7647058823529411
