epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
17,0.085551791,0.814871017,0.814312696,0.630428531,0.893030219,0.814460445,284,51,71,253,0.780864198,0.847761194,0.107638194,0.731707317,0.759013283,0.504790122,0.840449083,0.730263158,66,36,8,54,0.870967742,0.647058824
18,0.08609137,0.804248862,0.804293162,0.608664817,0.886771424,0.80424165,263,68,61,267,0.81402439,0.794561934,0.094410148,0.756097561,0.72802024,0.470550352,0.841714105,0.733246584,86,16,24,38,0.612903226,0.843137255
19,0.079173478,0.846737481,0.846922793,0.693788061,0.916007923,0.846736069,278,46,55,280,0.835820896,0.858024691,0.095308409,0.75,0.732605946,0.466727304,0.840923466,0.733333333,82,20,21,41,0.661290323,0.803921569
20,0.082039548,0.837632777,0.837180267,0.675413108,0.902011462,0.837379643,289,47,60,263,0.814241486,0.860119048,0.095617232,0.756097561,0.746995572,0.488461219,0.843611638,0.74375,80,22,18,44,0.709677419,0.784313725
21,0.086170838,0.805766313,0.805762493,0.611333376,0.88319196,0.80563697,257,62,66,274,0.805882353,0.805642633,0.09796395,0.75,0.745256167,0.481791923,0.840607211,0.739450537,78,24,17,45,0.725806452,0.764705882
22,0.082188256,0.823975721,0.823942883,0.647885767,0.903072317,0.823942883,276,58,58,267,0.821538462,0.826347305,0.100455243,0.756097561,0.762808349,0.511113029,0.836021505,0.749809306,75,27,13,49,0.790322581,0.735294118
23,0.080034741,0.834597876,0.834546694,0.669050231,0.909652211,0.834523192,282,55,54,268,0.832298137,0.836795252,0.096960576,0.743902439,0.737191651,0.466912232,0.838709677,0.732400932,78,24,18,44,0.709677419,0.764705882
24,0.081312531,0.827010622,0.826973769,0.653857148,0.908634261,0.82692095,280,58,56,265,0.825545171,0.828402367,0.095667061,0.756097561,0.740670462,0.481340923,0.842662872,0.740670462,82,20,20,42,0.677419355,0.803921569
25,0.082523705,0.819423369,0.820047374,0.64020687,0.902168704,0.819421706,271,50,69,269,0.795857988,0.84423676,0.097266043,0.762195122,0.764547755,0.516235516,0.842979127,0.754519286,77,25,14,48,0.774193548,0.754901961
26,0.080172465,0.823975721,0.823984339,0.647926897,0.912349148,0.823955858,275,59,57,268,0.824615385,0.823353293,0.096078674,0.75,0.742093612,0.47762383,0.841872233,0.738070196,79,23,18,44,0.709677419,0.774509804
27,0.078214055,0.849772382,0.84951604,0.699244825,0.9195059,0.849604769,291,48,51,269,0.840625,0.85840708,0.094976779,0.75,0.732605946,0.466727304,0.842820999,0.733333333,82,20,21,41,0.661290323,0.803921569
28,0.086152482,0.823975721,0.82476489,0.649469902,0.885722847,0.823975315,271,48,68,272,0.8,0.849529781,0.096788174,0.75,0.748418722,0.486227593,0.841555977,0.740736457,77,25,16,46,0.741935484,0.754901961
29,0.083069977,0.833080425,0.832424075,0.665278173,0.898749192,0.832608254,292,53,57,257,0.818471338,0.846376812,0.095467471,0.743902439,0.73086654,0.458983353,0.84345351,0.729372937,80,22,20,42,0.677419355,0.784313725
30,0.082805808,0.839150228,0.839279135,0.678820935,0.903715781,0.839132077,280,47,59,273,0.822289157,0.856269113,0.096483741,0.768292683,0.76628716,0.522111435,0.842820999,0.759121831,79,23,15,47,0.758064516,0.774509804
31,0.080971266,0.831562974,0.831593736,0.663132492,0.903901428,0.83154901,271,54,57,277,0.829341317,0.833846154,0.096584771,0.762195122,0.761385199,0.511606755,0.842979127,0.753383459,78,24,15,47,0.758064516,0.764705882
32,0.08506689,0.825493171,0.825586751,0.651281493,0.891170185,0.825486742,270,62,53,274,0.837920489,0.813253012,0.096235974,0.762195122,0.758222644,0.507263836,0.842820999,0.752160267,79,23,16,46,0.741935484,0.774509804
33,0.075925938,0.842185129,0.842209491,0.68443159,0.926262803,0.842184766,278,50,54,277,0.836858006,0.847560976,0.095854243,0.756097561,0.750158128,0.492436767,0.843769766,0.745143745,79,23,17,45,0.725806452,0.774509804
34,0.076510418,0.849772382,0.849728817,0.699244825,0.923054218,0.849604769,291,51,48,269,0.848580442,0.850877193,0.095755932,0.756097561,0.750158128,0.492436767,0.844244149,0.745143745,79,23,17,45,0.725806452,0.774509804
35,0.080753734,0.828528073,0.828682635,0.657365269,0.91021649,0.828528073,273,52,61,273,0.817365269,0.84,0.095461163,0.743902439,0.734029096,0.462818569,0.84345351,0.7309375,79,23,19,43,0.693548387,0.774509804
36,0.077564055,0.855842185,0.854592449,0.711064651,0.915974338,0.85519666,304,41,54,260,0.828025478,0.88115942,0.095047514,0.75,0.732605946,0.466727304,0.843611638,0.733333333,82,20,21,41,0.661290323,0.803921569
37,0.078979041,0.840667678,0.84142541,0.68273123,0.914055873,0.840666211,276,43,62,278,0.817647059,0.865203762,0.0957574,0.75,0.742093612,0.47762383,0.842979127,0.738070196,79,23,18,44,0.709677419,0.774509804
38,0.078834675,0.839150228,0.839149857,0.678299714,0.917817998,0.839149857,277,53,53,276,0.838905775,0.839393939,0.095654115,0.75,0.742093612,0.47762383,0.843611638,0.738070196,79,23,18,44,0.709677419,0.774509804
39,0.082295944,0.817905918,0.818911764,0.637629471,0.899496375,0.817902144,268,49,71,271,0.792397661,0.845425868,0.09587491,0.762195122,0.758222644,0.507263836,0.843927894,0.752160267,79,23,16,46,0.741935484,0.774509804
40,0.07981215,0.823975721,0.823722029,0.647444057,0.908466619,0.823722029,284,58,58,259,0.8170347,0.830409357,0.094958827,0.743902439,0.727703985,0.45540797,0.843295383,0.727703985,81,21,21,41,0.661290323,0.794117647
41,0.076925372,0.857359636,0.85724615,0.715494726,0.923973915,0.857240966,292,39,55,273,0.832317073,0.882175227,0.095402341,0.75,0.742093612,0.47762383,0.84345351,0.738070196,79,23,18,44,0.709677419,0.774509804
42,0.079580573,0.84522003,0.844239482,0.689052617,0.911040222,0.844494929,256,53,49,301,0.86,0.828478964,0.095907561,0.762195122,0.758222644,0.507263836,0.84345351,0.752160267,79,23,16,46,0.741935484,0.774509804
43,0.079441521,0.831562974,0.832825147,0.664619419,0.910268138,0.831463625,266,45,66,282,0.810344828,0.855305466,0.09651588,0.756097561,0.753320683,0.496687957,0.843137255,0.746444032,78,24,16,46,0.741935484,0.764705882
44,0.081491286,0.817905918,0.8189043,0.636591322,0.902949607,0.817683838,258,51,69,281,0.802857143,0.834951456,0.097498217,0.768292683,0.769449715,0.5265547,0.84345351,0.760270811,78,24,14,48,0.774193548,0.764705882
45,0.080427364,0.84522003,0.845191156,0.690382312,0.907245509,0.845191156,283,51,51,274,0.843076923,0.847305389,0.097017759,0.768292683,0.769449715,0.5265547,0.843769766,0.760270811,78,24,14,48,0.774193548,0.764705882
46,0.084911384,0.802731411,0.802362966,0.60584321,0.888461538,0.802447101,252,73,57,277,0.829341317,0.775384615,0.095974031,0.762195122,0.758222644,0.507263836,0.84345351,0.752160267,79,23,16,46,0.741935484,0.774509804
47,0.079547729,0.837632777,0.83756586,0.675287242,0.912024244,0.837595381,271,56,51,281,0.846385542,0.828746177,0.096268376,0.768292683,0.76628716,0.522111435,0.844402277,0.759121831,79,23,15,47,0.758064516,0.774509804
48,0.078853319,0.837632777,0.836839087,0.673815309,0.916754542,0.836905712,254,54,53,298,0.849002849,0.824675325,0.096272929,0.768292683,0.76628716,0.522111435,0.843927894,0.759121831,79,23,15,47,0.758064516,0.774509804
49,0.076556324,0.857359636,0.85726465,0.7145293,0.926791277,0.85726465,274,47,47,291,0.860946746,0.853582555,0.096473165,0.762195122,0.761385199,0.511606755,0.843927894,0.753383459,78,24,15,47,0.758064516,0.764705882
50,0.076665215,0.854324734,0.854359031,0.707538373,0.923601068,0.853642286,259,44,52,304,0.853932584,0.854785479,0.096525555,0.762195122,0.761385199,0.511606755,0.844086022,0.753383459,78,24,15,47,0.758064516,0.764705882
51,0.079910685,0.84370258,0.843716013,0.687299011,0.91284632,0.843632008,271,50,53,285,0.843195266,0.84423676,0.095550215,0.756097561,0.750158128,0.492436767,0.84487666,0.745143745,79,23,17,45,0.725806452,0.774509804
52,0.080794731,0.84522003,0.845075548,0.69034193,0.909194767,0.845139798,271,53,49,286,0.853731343,0.836419753,0.095304832,0.75,0.738931056,0.473722763,0.844402277,0.736592627,80,22,19,43,0.693548387,0.784313725
53,0.079922338,0.825493171,0.825315523,0.65096696,0.907466605,0.825390242,280,54,61,264,0.812307692,0.838323353,0.095134609,0.737804878,0.722802024,0.444236354,0.84487666,0.72208867,80,22,21,41,0.661290323,0.784313725
54,0.077732392,0.846737481,0.845038309,0.693122479,0.919745223,0.845850095,304,41,60,254,0.808917197,0.88115942,0.095114622,0.743902439,0.73086654,0.458983353,0.845509171,0.729372937,80,22,20,42,0.677419355,0.784313725
55,0.084095477,0.819423369,0.819577319,0.638948556,0.892601707,0.819381779,275,63,56,265,0.825545171,0.813609467,0.094682006,0.743902439,0.727703985,0.45540797,0.844718533,0.727703985,81,21,21,41,0.661290323,0.794117647
56,0.080247824,0.834597876,0.836391254,0.672422482,0.907906887,0.834591782,273,40,69,277,0.800578035,0.872204473,0.096531574,0.762195122,0.761385199,0.511606755,0.843927894,0.753383459,78,24,15,47,0.758064516,0.764705882
57,0.07873087,0.84522003,0.844518272,0.689705188,0.912813769,0.844782199,296,48,54,261,0.828571429,0.860465116,0.095644089,0.762195122,0.758222644,0.507263836,0.844718533,0.752160267,79,23,16,46,0.741935484,0.774509804
58,0.081258942,0.827010622,0.827006207,0.653487488,0.905217801,0.826674972,258,54,60,287,0.827089337,0.826923077,0.095803251,0.762195122,0.758222644,0.507263836,0.843611638,0.752160267,79,23,16,46,0.741935484,0.774509804
59,0.078031075,0.860394537,0.86038961,0.720799138,0.916118633,0.860391644,282,47,45,285,0.863636364,0.857142857,0.095362099,0.737804878,0.725964579,0.448014446,0.844086022,0.723743487,79,23,20,42,0.677419355,0.774509804
60,0.083984763,0.825493171,0.824953909,0.650664006,0.893086283,0.825177568,286,53,62,258,0.80625,0.843657817,0.095121526,0.737804878,0.722802024,0.444236354,0.844086022,0.72208867,80,22,21,41,0.661290323,0.784313725
61,0.082019595,0.82245827,0.822282108,0.644801887,0.901819606,0.822353551,279,56,61,263,0.811728395,0.832835821,0.094329025,0.756097561,0.737507906,0.478202347,0.84487666,0.738978195,83,19,21,41,0.661290323,0.81372549
62,0.076490305,0.860394537,0.860120857,0.721465598,0.928310212,0.860224276,295,38,54,272,0.834355828,0.885885886,0.09474574,0.737804878,0.722802024,0.444236354,0.844560405,0.72208867,80,22,21,41,0.661290323,0.784313725
63,0.07695214,0.849772382,0.850537406,0.700202511,0.920815712,0.84966022,271,42,57,289,0.835260116,0.865814696,0.09536523,0.756097561,0.750158128,0.492436767,0.844402277,0.745143745,79,23,17,45,0.725806452,0.774509804
64,0.081178197,0.851289833,0.85096003,0.701920059,0.904873996,0.85096003,265,49,49,296,0.857971014,0.843949045,0.095333595,0.756097561,0.750158128,0.492436767,0.844718533,0.745143745,79,23,17,45,0.725806452,0.774509804
