row,threshold,TN,FP,FN,TP,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,roc_auc,pr_auc
Raw@0.5,0.5,119,9,25,53,0.8263888888888888,0.9296875,0.875,0.8548387096774194,0.6794871794871795,0.7571428571428571,0.87109375,0.8175567863323648
Cal@0.5,0.5,118,10,27,51,0.8137931034482758,0.921875,0.8644688644688645,0.8360655737704918,0.6538461538461539,0.7338129496402878,0.8689903846153845,0.8101952175015965
Cal@topt_ens,0.43841220140457154,114,14,21,57,0.8444444444444444,0.890625,0.8669201520912547,0.8028169014084507,0.7307692307692307,0.7651006711409396,0.8689903846153845,0.8101952175015965
