epoch,train_loss,val_dice,best_dice_so_far,best_epoch_so_far,epochs_no_improve,epoch_time_sec
1,1.1767937988042831,0.0590960867702961,0.0590960867702961,1,0,35.789417028427124
2,0.918535266816616,0.09084688872098923,0.09084688872098923,2,0,11.378354787826538
3,0.7364765003323555,0.20298492908477783,0.20298492908477783,3,0,11.32886815071106
4,0.6427572652697563,0.3495374023914337,0.3495374023914337,4,0,11.368977785110474
5,0.6062107726931572,0.4071276783943176,0.4071276783943176,5,0,11.463061809539795
6,0.5816043227910995,0.4966158866882324,0.4966158866882324,6,0,11.865201473236084
7,0.5617353051900864,0.46155110001564026,0.4966158866882324,6,1,11.295727729797363
8,0.5413952127099038,0.5925838351249695,0.5925838351249695,8,0,11.45953893661499
9,0.5224620208144188,0.6019346714019775,0.6019346714019775,9,0,11.415583610534668
10,0.5066522002220154,0.5891944766044617,0.6019346714019775,9,1,11.257047176361084
11,0.49216869473457336,0.6242102384567261,0.6242102384567261,11,0,11.382945537567139
12,0.4806929148733616,0.651546835899353,0.651546835899353,12,0,11.343274593353271
13,0.46692549288272855,0.6922682523727417,0.6922682523727417,13,0,11.410147428512573
14,0.45504514649510386,0.6378692984580994,0.6922682523727417,13,1,11.260009527206421
15,0.4458140656352043,0.669739842414856,0.6922682523727417,13,2,11.222063064575195
16,0.4316696494817734,0.606535792350769,0.6922682523727417,13,3,11.243875980377197
17,0.41862286627292633,0.653281569480896,0.6922682523727417,13,4,11.21955394744873
18,0.4093937210738659,0.6548725962638855,0.6922682523727417,13,5,11.319553852081299
19,0.39478046745061873,0.6650625467300415,0.6922682523727417,13,6,11.305411577224731
20,0.38261387050151824,0.6996611952781677,0.6996611952781677,20,0,11.488199472427368
21,0.3715120442211628,0.6982818841934204,0.6996611952781677,20,1,11.305409669876099
22,0.35638328567147254,0.6985029578208923,0.6996611952781677,20,2,11.318910837173462
23,0.349290132522583,0.6393442749977112,0.6996611952781677,20,3,11.352254152297974
24,0.3343609932810068,0.6822803616523743,0.6996611952781677,20,4,11.320395469665527
25,0.3218954924494028,0.7015542984008789,0.7015542984008789,25,0,11.479062557220459
26,0.30669127851724626,0.7096706628799438,0.7096706628799438,26,0,11.926155805587769
27,0.29341751933097837,0.701448917388916,0.7096706628799438,26,1,11.202874422073364
28,0.2791055146604776,0.7218716740608215,0.7218716740608215,28,0,11.52720046043396
29,0.2687596369534731,0.7029441595077515,0.7218716740608215,28,1,11.293348789215088
30,0.25586983412504194,0.6901872754096985,0.7218716740608215,28,2,11.795567274093628
31,0.24398394115269184,0.6974877119064331,0.7218716740608215,28,3,11.19363021850586
32,0.23305266313254833,0.7044958472251892,0.7218716740608215,28,4,11.476421117782593
33,0.22190831340849398,0.6783704161643982,0.7218716740608215,28,5,11.242133140563965
34,0.21041838973760604,0.7141289114952087,0.7218716740608215,28,6,11.361822366714478
35,0.20535219311714173,0.6922229528427124,0.7218716740608215,28,7,11.312174081802368
36,0.19407209381461143,0.6977667212486267,0.7218716740608215,28,8,11.273385286331177
37,0.18732944708317517,0.6779047250747681,0.7218716740608215,28,9,11.319187879562378
38,0.17908498533070089,0.693547248840332,0.7218716740608215,28,10,11.312427997589111
39,0.16979502998292445,0.6831141710281372,0.7218716740608215,28,11,11.227649927139282
40,0.1646166190505028,0.7119715809822083,0.7218716740608215,28,12,11.25972032546997
41,0.15903782639652492,0.711279571056366,0.7218716740608215,28,13,11.347636461257935
42,0.15386822242289783,0.6905630826950073,0.7218716740608215,28,14,11.34269404411316
43,0.1475793205201626,0.7101770639419556,0.7218716740608215,28,15,11.34489130973816
44,0.13959988187998534,0.6615755558013916,0.7218716740608215,28,16,11.183030128479004
45,0.1351129500195384,0.709368109703064,0.7218716740608215,28,17,11.277987241744995
46,0.13194939605891703,0.6770861744880676,0.7218716740608215,28,18,11.653167963027954
47,0.12755537293851377,0.7081030607223511,0.7218716740608215,28,19,11.26127815246582
48,0.12389817759394646,0.6418935060501099,0.7218716740608215,28,20,11.275715112686157
49,0.11986968740820884,0.6948203444480896,0.7218716740608215,28,21,11.294002771377563
50,0.12071066573262215,0.6767220497131348,0.7218716740608215,28,22,11.286800861358643
51,0.11484975516796112,0.6790767312049866,0.7218716740608215,28,23,11.253072738647461
52,0.11437995787709951,0.7179871797561646,0.7218716740608215,28,24,11.230754852294922
53,0.11111991368234157,0.6521027088165283,0.7218716740608215,28,25,11.350897073745728
54,0.10671739410609007,0.6425183415412903,0.7218716740608215,28,26,11.333878993988037
55,0.10521095804870129,0.6921362280845642,0.7218716740608215,28,27,11.2799711227417
56,0.10268321074545383,0.657182514667511,0.7218716740608215,28,28,11.345376253128052
57,0.10089160688221455,0.6564050316810608,0.7218716740608215,28,29,11.346700429916382
58,0.09801037944853305,0.668075680732727,0.7218716740608215,28,30,11.321821212768555
59,0.09339849362149835,0.6835064888000488,0.7218716740608215,28,31,11.357112884521484
60,0.09094847701489925,0.6832587122917175,0.7218716740608215,28,32,11.271673679351807
61,0.0905864106491208,0.6970282793045044,0.7218716740608215,28,33,11.232352018356323
62,0.08987044729292393,0.6743292808532715,0.7218716740608215,28,34,11.28370213508606
63,0.08706121118739248,0.6888423562049866,0.7218716740608215,28,35,11.276517629623413
64,0.08690190939232707,0.6780267953872681,0.7218716740608215,28,36,11.364187955856323
65,0.08616717020049691,0.7122281789779663,0.7218716740608215,28,37,11.679630756378174
66,0.08229334857314825,0.6817754507064819,0.7218716740608215,28,38,11.237253665924072
67,0.08365073390305042,0.6547353863716125,0.7218716740608215,28,39,11.183561086654663
68,0.08358800131827593,0.6753449440002441,0.7218716740608215,28,40,11.434714555740356
69,0.08081390522420406,0.6812502145767212,0.7218716740608215,28,41,11.278936624526978
70,0.08027936397120357,0.6918022632598877,0.7218716740608215,28,42,11.333126544952393
71,0.0783029424957931,0.6927791833877563,0.7218716740608215,28,43,11.248404741287231
72,0.07547010527923703,0.681671142578125,0.7218716740608215,28,44,11.12293529510498
73,0.07660310128703714,0.6734405755996704,0.7218716740608215,28,45,11.28561282157898
74,0.0768480036407709,0.6876079440116882,0.7218716740608215,28,46,11.292766094207764
75,0.07311627939343453,0.6510872840881348,0.7218716740608215,28,47,11.246928453445435
76,0.07433512229472398,0.6782040596008301,0.7218716740608215,28,48,11.333499908447266
77,0.07064599776640534,0.718927264213562,0.7218716740608215,28,49,11.2621431350708
78,0.07425031000748276,0.6875165700912476,0.7218716740608215,28,50,11.29624605178833
