epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
11,0.319344671,0.946808511,0.946517655,0.893419899,0.986163173,0.946690185,0.949201742,0.945086705,0.95335277,0.95335277,0.93968254,0.985654161,296,19,16,327,55.29362965,0.580582619,0.814658336,0.896969697,0.557186235,0.143456473,0.784665992,0.567730005,0.19047619,0.25,0.153846154,0.153846154,0.960526316,0.340185827,146,6,11,2,9.41823554,0.736596107
12,0.36120743,0.927051672,0.926993542,0.854223882,0.982843205,0.927034819,0.925925926,0.934579439,0.917431193,0.917431193,0.936555891,0.982532516,310,21,27,300,54.96176386,0.580582619,0.876525967,0.921212121,0.605516194,0.303716508,0.786184211,0.636994415,0.315789474,0.5,0.230769231,0.230769231,0.980263158,0.348575331,149,3,10,3,9.099530458,0.736596107
13,0.242081257,0.949848024,0.949774558,0.899777765,0.992188077,0.949834004,0.950672646,0.943620178,0.957831325,0.957831325,0.941717791,0.991850644,307,19,14,318,54.96313024,0.580582619,0.85194363,0.915151515,0.602226721,0.273281562,0.800101215,0.627419355,0.3,0.428571429,0.230769231,0.230769231,0.973684211,0.352210115,148,4,10,3,9.217897892,0.736596107
14,0.34861295,0.939209726,0.939247714,0.878381758,0.983656415,0.939182195,0.937888199,0.93498452,0.940809969,0.940809969,0.93768546,0.981318436,316,21,19,302,53.75534129,0.580582619,0.867188505,0.915151515,0.567054656,0.210769328,0.792510121,0.588675214,0.222222222,0.4,0.153846154,0.153846154,0.980263158,0.367610077,149,3,11,2,9.091817379,0.736596107
15,0.322688702,0.943768997,0.943709775,0.887292198,0.986692596,0.94364391,0.940988836,0.939490446,0.942492013,0.942492013,0.944927536,0.985211936,326,19,18,295,53.2898531,0.580582619,0.733028919,0.903030303,0.630819838,0.282579316,0.802631579,0.640522876,0.333333333,0.363636364,0.307692308,0.307692308,0.953947368,0.388715606,145,7,9,4,9.101925373,0.736596107
16,0.244350101,0.957446809,0.957197759,0.914683559,0.992170209,0.957332889,0.959537572,0.956772334,0.962318841,0.962318841,0.952076677,0.992799227,298,15,13,332,53.6324141,0.580582619,0.837119743,0.909090909,0.598937247,0.248192394,0.801619433,0.618585298,0.285714286,0.375,0.230769231,0.230769231,0.967105263,0.403129807,147,5,10,3,9.13629818,0.736596107
17,0.176141951,0.974164134,0.974173707,0.948202496,0.995979695,0.974098987,0.9728,0.971246006,0.974358974,0.974358974,0.973988439,0.995541374,337,9,8,304,53.45659709,0.580582619,0.775465803,0.896969697,0.5923583,0.208561214,0.797823887,0.602747486,0.260869565,0.3,0.230769231,0.230769231,0.953947368,0.409054024,145,7,10,3,9.073356152,0.736596107
18,0.205005107,0.96656535,0.966546563,0.933196591,0.994151885,0.966562569,0.96686747,0.961077844,0.972727273,0.972727273,0.960365854,0.993091686,315,13,9,321,53.2370317,0.580582619,0.840253207,0.933333333,0.612095142,0.392705806,0.803643725,0.658898703,0.352941176,0.75,0.230769231,0.230769231,0.993421053,0.404800998,151,1,10,3,9.180325747,0.736596107
19,0.166537463,0.969604863,0.969236468,0.939099298,0.996476362,0.969513608,0.971181556,0.965616046,0.976811594,0.976811594,0.961661342,0.996792802,301,12,8,337,53.73193765,0.580582619,0.743671652,0.921212121,0.605516194,0.303716508,0.802125506,0.636994415,0.315789474,0.5,0.230769231,0.230769231,0.980263158,0.36856817,149,3,10,3,8.889740705,0.736596107
20,0.255474179,0.960486322,0.960943668,0.920810344,0.99035434,0.960324675,0.957792208,0.948553055,0.967213115,0.967213115,0.954674221,0.988103316,337,16,10,295,53.50767732,0.580582619,0.831494889,0.915151515,0.602226721,0.273281562,0.789473684,0.627419355,0.3,0.428571429,0.230769231,0.230769231,0.973684211,0.355317132,148,4,10,3,8.997797012,0.736596107
21,0.185787094,0.963525836,0.963587535,0.926917593,0.995346576,0.963449859,0.965116279,0.967930029,0.962318841,0.962318841,0.96485623,0.995426768,302,11,13,332,53.78347659,0.580582619,0.755258644,0.921212121,0.605516194,0.303716508,0.799595142,0.636994415,0.315789474,0.5,0.230769231,0.230769231,0.980263158,0.363318824,149,3,10,3,9.13145566,0.736596107
22,0.191968194,0.968085106,0.968117147,0.936385699,0.994775499,0.968083263,0.968325792,0.958208955,0.978658537,0.978658537,0.957575758,0.994206675,316,14,7,321,53.9644413,0.580582619,0.790897545,0.933333333,0.612095142,0.392705806,0.802631579,0.658898703,0.352941176,0.75,0.230769231,0.230769231,0.993421053,0.39623863,151,1,10,3,9.20140934,0.736596107
23,0.184769007,0.968085106,0.968151748,0.93628187,0.995906941,0.968085033,0.96803653,0.960725076,0.975460123,0.975460123,0.960843373,0.995937123,319,13,8,318,53.81567979,0.580582619,0.74777916,0.915151515,0.567054656,0.210769328,0.808451417,0.588675214,0.222222222,0.4,0.153846154,0.153846154,0.980263158,0.365718373,149,3,11,2,9.22919035,0.736596107
