epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
1,1.657037363,0.60091047,0.601407346,0.202637116,0.642654116,0.600818553,0.606875934,0.624615385,0.590116279,0.590116279,0.612698413,0.636117508,193,122,141,203,39.97816396,1.571809292,1.732691429,0.5,0.623025981,0.133432415,0.696128375,0.416623286,0.196078431,0.112359551,0.769230769,0.769230769,0.476821192,0.312060421,72,79,3,10,7.678014994,1.905484676
2,1.36226673,0.654021244,0.654041707,0.308089089,0.733042886,0.654020448,0.654545455,0.65060241,0.658536585,0.658536585,0.649546828,0.742286379,215,116,112,216,40.27175355,1.571809292,1.188732522,0.713414634,0.63346918,0.158497174,0.725674987,0.526739117,0.229508197,0.145833333,0.538461538,0.538461538,0.728476821,0.293570458,110,41,6,7,7.56407094,1.907773018
3,0.971101353,0.783004552,0.782802741,0.566121996,0.859651062,0.78284254,0.776911076,0.79047619,0.763803681,0.763803681,0.801801802,0.863024816,267,66,77,249,43.04152608,1.571809292,0.719386543,0.890243902,0.69434539,0.344493681,0.756240448,0.669798658,0.4,0.352941176,0.461538462,0.461538462,0.927152318,0.308595255,140,11,7,6,7.759313107,1.907773018
4,0.947809147,0.790591806,0.790381426,0.58103593,0.87654321,0.790452359,0.795857988,0.788856305,0.802985075,0.802985075,0.777777778,0.871698898,252,72,66,269,43.46167207,1.571809292,0.659671881,0.865853659,0.540499236,0.080998472,0.735099338,0.540499236,0.153846154,0.153846154,0.153846154,0.153846154,0.927152318,0.151255931,140,11,11,2,7.528026342,1.907773018
5,0.72057731,0.860394537,0.860460725,0.721153972,0.929270135,0.860378784,0.861861862,0.849112426,0.875,0.875,0.84592145,0.927604665,280,51,41,287,40.2281878,1.571809292,1.367895864,0.737804878,0.681864493,0.21873493,0.748344371,0.55566757,0.271186441,0.173913043,0.615384615,0.615384615,0.748344371,0.233124093,113,38,5,8,7.518212557,1.907773018
6,0.583658915,0.884673748,0.884671358,0.769342716,0.952730086,0.884671358,0.885196375,0.885196375,0.885196375,0.885196375,0.884146341,0.951725814,290,38,38,293,40.54489756,1.571809292,0.685550794,0.896341463,0.697656648,0.35992393,0.783239939,0.678468458,0.413793103,0.375,0.461538462,0.461538462,0.933774834,0.291656953,141,10,7,6,7.584175348,1.907773018
7,0.501416262,0.899848255,0.899740231,0.799767834,0.966220822,0.899809266,0.901785714,0.89380531,0.90990991,0.90990991,0.889570552,0.966117154,290,36,30,303,42.59277105,1.571809292,0.770722666,0.865853659,0.645950076,0.24639601,0.737137035,0.619087838,0.3125,0.263157895,0.384615385,0.384615385,0.907284768,0.27020161,137,14,8,5,7.77456212,1.907773018
8,0.302139196,0.939301973,0.939290649,0.878581299,0.988189774,0.939290649,0.94011976,0.94011976,0.94011976,0.94011976,0.938461538,0.989133884,305,20,20,314,40.68164086,1.571809292,1.077427856,0.792682927,0.676515537,0.232779219,0.745797249,0.585119048,0.291666667,0.2,0.538461538,0.538461538,0.814569536,0.329716031,123,28,6,7,7.632558107,1.907773018
9,0.450011872,0.919575114,0.919742157,0.839136158,0.973159778,0.919515067,0.917316693,0.910216718,0.924528302,0.924528302,0.914956012,0.973564762,312,29,24,294,39.93969274,1.571809292,0.769700588,0.920731707,0.640601121,0.352672532,0.748344371,0.669303552,0.380952381,0.5,0.307692308,0.307692308,0.973509934,0.312780641,147,4,9,4,7.574810743,1.907773018
10,0.303879861,0.942336874,0.942306983,0.884613967,0.98839781,0.942306983,0.943620178,0.943620178,0.943620178,0.943620178,0.940993789,0.989783146,303,19,19,318,40.69457722,1.571809292,0.972498263,0.920731707,0.605450841,0.303484156,0.698930209,0.636859138,0.315789474,0.5,0.230769231,0.230769231,0.98013245,0.291341089,148,3,10,3,7.644233465,1.907773018
11,0.183043004,0.966616085,0.966644559,0.933246135,0.995836327,0.966614163,0.966360856,0.963414634,0.969325153,0.969325153,0.963963964,0.996114323,321,12,10,316,39.92582536,1.571809292,0.97162586,0.914634146,0.602139582,0.273014288,0.730514519,0.627272727,0.3,0.428571429,0.230769231,0.230769231,0.973509934,0.332721032,147,4,10,3,7.879522562,1.907773018
12,0.177359649,0.969650986,0.969636541,0.939316343,0.996043954,0.969649239,0.969879518,0.966966967,0.972809668,0.972809668,0.966463415,0.995978331,317,11,9,322,40.20537424,1.571809292,1.070338795,0.914634146,0.531839022,0.128373771,0.710392257,0.540064103,0.125,0.333333333,0.076923077,0.076923077,0.986754967,0.263766875,149,2,12,1,7.575505972,1.907773018
13,0.148452452,0.97875569,0.97875525,0.9575105,0.997093987,0.97875525,0.978851964,0.978851964,0.978851964,0.978851964,0.978658537,0.997193127,321,7,7,324,40.09557414,1.571809292,0.975148581,0.914634146,0.531839022,0.128373771,0.72949567,0.540064103,0.125,0.333333333,0.076923077,0.076923077,0.986754967,0.291814039,149,2,12,1,7.598213196,1.907773018
14,0.108164405,0.981790592,0.981759973,0.963519947,0.998819057,0.981759973,0.982507289,0.982507289,0.982507289,0.982507289,0.981012658,0.99890706,310,6,6,337,40.28360391,1.571809292,1.06759102,0.914634146,0.531839022,0.128373771,0.718543046,0.540064103,0.125,0.333333333,0.076923077,0.076923077,0.986754967,0.250263293,149,2,12,1,7.715052605,1.907773018
15,0.104879901,0.983308042,0.983296491,0.966726553,0.998646035,0.983306659,0.983458647,0.976119403,0.990909091,0.990909091,0.975683891,0.998627277,321,8,3,327,40.77822256,1.571809292,1.125167026,0.914634146,0.531839022,0.128373771,0.720835456,0.540064103,0.125,0.333333333,0.076923077,0.076923077,0.986754967,0.27219772,149,2,12,1,7.610179186,1.907773018
16,0.060744154,0.986342944,0.986366592,0.972462191,0.999693423,0.986228787,0.984974958,0.983333333,0.986622074,0.986622074,0.986111111,0.99964114,355,5,4,295,40.42933536,1.571809292,1.15273582,0.920731707,0.53515028,0.17303997,0.710137545,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.269780737,150,1,12,1,7.616717339,1.907773018
17,0.068034733,0.987860395,0.987859696,0.975719391,0.999511809,0.987859696,0.987951807,0.987951807,0.987951807,0.987951807,0.987767584,0.999515431,323,4,4,328,40.37330294,1.571809292,1.113989959,0.914634146,0.531839022,0.128373771,0.709882832,0.540064103,0.125,0.333333333,0.076923077,0.076923077,0.986754967,0.276593483,149,2,12,1,7.675275803,1.907773018
18,0.058185525,0.993930197,0.993928506,0.987857011,0.99933665,0.993928506,0.99382716,0.99382716,0.99382716,0.99382716,0.994029851,0.999429561,333,2,2,322,39.97614574,1.571809292,1.050031939,0.920731707,0.53515028,0.17303997,0.712684666,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.268929859,150,1,12,1,7.911063671,1.907773018
19,0.099166824,0.981790592,0.981756296,0.963592482,0.998489287,0.981787195,0.981538462,0.984567901,0.978527607,0.978527607,0.984984985,0.998658594,328,5,7,319,40.57810593,1.571809292,1.136265552,0.920731707,0.53515028,0.17303997,0.715231788,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.273277416,150,1,12,1,7.566893578,1.907773018
20,0.062675602,0.990895296,0.990821461,0.981796744,0.999672853,0.990889233,0.99112426,0.98820059,0.994065282,0.994065282,0.98757764,0.999674281,318,4,2,335,40.13438725,1.571809292,1.166826519,0.920731707,0.53515028,0.17303997,0.715231788,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.280002985,150,1,12,1,7.861236572,1.907773018
21,0.04627574,0.992412747,0.992443371,0.984823216,0.999811084,0.992409321,0.992570579,0.994047619,0.991097923,0.991097923,0.99378882,0.999818422,320,2,3,334,40.42236996,1.571809292,1.161247255,0.920731707,0.53515028,0.17303997,0.720326032,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.284662051,150,1,12,1,7.67410183,1.907773018
22,0.054355601,0.996965099,0.996964253,0.993928506,0.999723604,0.996964253,0.997014925,0.997014925,0.997014925,0.997014925,0.99691358,0.999735561,323,1,1,334,40.25442529,1.571809292,1.195824503,0.920731707,0.53515028,0.17303997,0.723382578,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.289953278,150,1,12,1,7.626754522,1.907773018
23,0.05457144,0.993930197,0.993904244,0.987808488,0.99976875,0.993904244,0.994301994,0.994301994,0.994301994,0.994301994,0.993506494,0.999801245,306,2,2,349,39.98470592,1.571809292,1.136937659,0.920731707,0.53515028,0.17303997,0.722873153,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.291593177,150,1,12,1,7.815339327,1.907773018
24,0.057664506,0.992412747,0.992181298,0.984826345,0.999750762,0.992392496,0.992784993,0.988505747,0.997101449,0.997101449,0.987261146,0.999771695,310,4,1,344,40.46401763,1.571809292,1.1905064,0.920731707,0.53515028,0.17303997,0.722618441,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.286555305,150,1,12,1,7.744598866,1.907773018
25,0.047227838,0.993930197,0.994134897,0.987923657,0.999880116,0.993925147,0.99375,0.98757764,1,1,0.988269795,0.999871001,337,4,0,318,40.65881777,1.571809292,1.182000958,0.920731707,0.53515028,0.17303997,0.724910851,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.295465296,150,1,12,1,7.623125315,1.907773018
26,0.076325472,0.990895296,0.991500794,0.981626568,0.99944865,0.99077582,0.989726027,0.982993197,0.996551724,0.996551724,0.986449864,0.999304474,364,5,1,289,40.16942596,1.571809292,1.280585701,0.920731707,0.53515028,0.17303997,0.724401426,0.545899894,0.133333333,0.5,0.076923077,0.076923077,0.993377483,0.287215676,150,1,12,1,7.879899263,1.907773018
