epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
1,0.12354900011171897,0.6267071320182094,0.626701667127199,0.25341033657099876,0.6717141015013355,0.6266993957703928,205,124,122,208,0.6303030303030303,0.6231003039513677,0.10412759152127475,0.7317073170731707,0.7084123972169514,0.42274895806285345,0.7767235926628716,0.7108974358974358,82,20,24,38,0.6129032258064516,0.803921568627451
2,0.12328572602886143,0.6160849772382397,0.6161222572265517,0.2322338183979765,0.6718574402623483,0.6160814411078643,202,124,129,204,0.6126126126126126,0.6196319018404908,0.12581003073421193,0.6219512195121951,0.6739405439595193,0.35894964462640394,0.8075585072738772,0.6210494931425163,47,55,7,55,0.8870967741935484,0.46078431372549017
3,0.1173939109610563,0.6661608497723824,0.6589326930236021,0.32114596630688147,0.7134009009009008,0.6596713615023474,265,98,122,174,0.5878378378378378,0.7300275482093664,0.14836106790093387,0.5426829268292683,0.6102150537634409,0.24684387705911823,0.7531625553447185,0.5350595350595351,34,68,7,55,0.8870967741935484,0.3333333333333333
4,0.11074735262628757,0.6980273141122914,0.6980012894906512,0.3962435297665913,0.7648199318412084,0.6979271520280464,236,94,105,224,0.6808510638297872,0.7151515151515152,0.0965232194923773,0.7378048780487805,0.7291271347248577,0.45204241040076626,0.8243200506008855,0.7252931323283082,78,24,19,43,0.6935483870967742,0.7647058823529411
5,0.10524620327985648,0.7283763277693475,0.7279732842008291,0.4568776873560652,0.7917088899124827,0.7279528603221826,253,81,98,227,0.6984615384615385,0.7574850299401198,0.09662928593503993,0.7682926829268293,0.7599620493358634,0.5141038694311744,0.8388678051865908,0.7565625,81,21,17,45,0.7258064516129032,0.7941176470588235
6,0.09999871823202931,0.7602427921092565,0.7602422400294742,0.5204844800589481,0.8232384636639954,0.7602422400294742,250,79,79,251,0.7606060606060606,0.7598784194528876,0.10512946515412229,0.7378048780487805,0.7133143580012651,0.4344268888095503,0.8072422517394056,0.7164569176953077,83,19,24,38,0.6129032258064516,0.8137254901960784
7,0.09887384156498945,0.7496206373292867,0.7480491449443799,0.49832335989442067,0.8227396830667626,0.7483947103536843,270,72,93,224,0.7066246056782335,0.7894736842105263,0.09282270580439306,0.7682926829268293,0.763124604680582,0.5179613022752868,0.8420303605313093,0.7578865578865579,80,22,16,46,0.7419354838709677,0.7843137254901961
8,0.088702313621726,0.7754172989377845,0.7747820143353285,0.5495640286706569,0.8659064878445282,0.7747820143353285,273,74,74,238,0.7628205128205128,0.7867435158501441,0.09625492740149905,0.75,0.7357685009487666,0.4700897122070811,0.838393421884883,0.7350147783251232,81,21,20,42,0.6774193548387096,0.7941176470588235
9,0.08662948822179302,0.8042488619119879,0.8042368978539192,0.608557879698526,0.8750345399281569,0.8042326336515101,262,67,62,268,0.8121212121212121,0.7963525835866262,0.10051713889555597,0.75,0.7547438330170778,0.4959112612358503,0.8477229601518027,0.7430351205717125,75,27,14,48,0.7741935483870968,0.7352941176470589
10,0.09131048679718691,0.7754172989377845,0.7751890097731883,0.5503780195463766,0.8571086114696662,0.7751890097731883,245,74,74,266,0.7823529411764706,0.768025078369906,0.09456320413638179,0.7560975609756098,0.750158127767236,0.4924367669468171,0.8406072106261859,0.7451437451437452,79,23,17,45,0.7258064516129032,0.7745098039215687
