epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
1,0.20507878468352111,0.5227963525835866,0.5193296089385475,0.03863907612252618,0.5252746741154563,0.5193147026252362,200,158,156,144,0.48,0.5586592178770949,0.12229589395314815,0.6303030303030303,0.5371148459383753,0.12186946171413969,0.6551509492685964,0.4924101064098038,95,7,54,9,0.14285714285714285,0.9313725490196079
2,0.18426786485980165,0.513677811550152,0.5136086474501109,0.02724550144629185,0.5257160014781965,0.5133900921637686,161,167,153,177,0.5363636363636364,0.49085365853658536,0.12373194726834814,0.6484848484848484,0.6701680672268908,0.3324618876644271,0.715219421101774,0.6469155844155844,59,43,15,48,0.7619047619047619,0.5784313725490197
3,0.18150269161162497,0.5288753799392097,0.5279400887573964,0.05599626644911956,0.5501155695266272,0.527758484974765,190,148,162,158,0.49375,0.5621301775147929,0.25580928360212996,0.3878787878787879,0.4988328664799253,-0.00661570155031204,0.7169312169312169,0.3015799840744311,3,99,2,61,0.9682539682539683,0.029411764705882353
4,0.16665746677825424,0.5531914893617021,0.5518500328956513,0.10370006579130257,0.5763503433194028,0.5518500328956513,200,147,147,164,0.5273311897106109,0.5763688760806917,0.10537796135408332,0.7212121212121212,0.7138188608776844,0.42119790840775106,0.7754435107376283,0.7095959595959596,76,26,20,43,0.6825396825396826,0.7450980392156863
5,0.14898562041114122,0.5942249240121581,0.5942203742203742,0.1884276908411457,0.635033495033495,0.5942014925890252,198,135,132,193,0.5938461538461538,0.5945945945945946,0.3051805884874684,0.4484848484848485,0.5508870214752567,0.1835328960486429,0.7247121070650482,0.39271991911021237,12,90,1,62,0.9841269841269841,0.11764705882352941
6,0.14972035613867785,0.5927051671732523,0.5915870900880894,0.1834051263177384,0.6436588570582574,0.5916147917593004,178,138,130,212,0.6198830409356725,0.5632911392405063,0.09180070435157023,0.7454545454545455,0.7000466853408029,0.442810155894861,0.8350451291627762,0.7081367924528301,91,11,31,32,0.5079365079365079,0.8921568627450981
7,0.15790202932313402,0.5927051671732523,0.5874321006027234,0.17608035379869486,0.6033373018825805,0.587487835915862,232,124,144,158,0.5231788079470199,0.651685393258427,0.1007822128349399,0.7272727272727273,0.7338935574229692,0.4552098888598973,0.8059446000622471,0.7213779128672746,72,30,15,48,0.7619047619047619,0.7058823529411765
8,0.13241586829096894,0.6519756838905775,0.6513318534961154,0.30285283899214527,0.7037042175360709,0.651388712158895,201,117,112,228,0.6705882352941176,0.6320754716981132,0.09739654452865382,0.7212121212121212,0.7168534080298786,0.42557245135381483,0.813881107998755,0.7110112701797137,75,27,19,44,0.6984126984126984,0.7352941176470589
9,0.1284666835092642,0.6914893617021277,0.6913143913143913,0.38281453120787096,0.7356618156618158,0.6913289534800422,220,105,98,235,0.7057057057057057,0.676923076923077,0.09309189198875284,0.7696969696969697,0.7773109243697479,0.5401080324108039,0.842203548085901,0.7642857142857142,76,26,12,51,0.8095238095238095,0.7450980392156863
10,0.13102785552962257,0.662613981762918,0.6626569472546356,0.3253319294297037,0.7250986261629572,0.6626108647450111,219,108,114,217,0.6555891238670695,0.6697247706422018,0.10797774249194078,0.7393939393939394,0.777077497665733,0.5482153276245421,0.8415810768751946,0.73924069241795,63,39,4,59,0.9365079365079365,0.6176470588235294
11,0.11321357373108572,0.7249240121580547,0.7244720669100319,0.44961987130026504,0.7921445404556166,0.72452635547568,226,97,84,251,0.7492537313432835,0.6996904024767802,0.13958199142411082,0.7212121212121212,0.6409897292250233,0.4110521643891879,0.839713663243075,0.6326945412311266,100,2,44,19,0.30158730158730157,0.9803921568627451
12,0.11725136020721862,0.723404255319149,0.7224807348955105,0.44566289870388,0.7808079780197416,0.7226637764932563,221,96,86,255,0.7478005865102639,0.6971608832807571,0.15161066014229893,0.5878787878787879,0.6514939309056955,0.332871465094262,0.8092125739184562,0.5823406789755807,39,63,5,58,0.9206349206349206,0.38235294117647056
13,0.11832123428107576,0.7127659574468085,0.7127659574468085,0.42558106512800886,0.7741197882502934,0.7127493711585235,232,97,92,237,0.7203647416413373,0.7051671732522796,0.09774173412988164,0.7333333333333333,0.7236227824463118,0.44245179769529175,0.8322440087145969,0.7207692307692308,78,24,20,43,0.6825396825396826,0.7647058823529411
14,0.08505680885641499,0.8206686930091185,0.8200405026770605,0.6409706991636138,0.8815204224114812,0.8202951414605244,285,54,64,255,0.799373040752351,0.8407079646017699,0.0851714464706784,0.7575757575757576,0.7371615312791784,0.4808013336068491,0.8723934018051666,0.7399117276166456,84,18,22,41,0.6507936507936508,0.8235294117647058
15,0.07930967332880186,0.8130699088145896,0.8130127873457018,0.6261036747617862,0.8943242294330697,0.813034930916668,263,63,60,272,0.8192771084337349,0.8067484662576687,0.08953188380425661,0.7818181818181819,0.76890756302521,0.5378151260504201,0.8793962029256146,0.76890756302521,84,18,18,45,0.7142857142857143,0.8235294117647058
16,0.07690049110031418,0.837386018237082,0.8363254534641689,0.6728103506643109,0.9075323371989295,0.8364032223959774,301,53,54,250,0.8223684210526315,0.8502824858757062,0.09245768165305616,0.7757575757575758,0.7761437908496732,0.541038183428458,0.8775287892934951,0.7680911680911682,79,23,14,49,0.7777777777777778,0.7745098039215687
17,0.08232674278010328,0.8328267477203647,0.8322044562884003,0.6649998923801672,0.8960415278703088,0.832430430152336,290,52,58,258,0.8164556962025317,0.847953216374269,0.10810456536878574,0.7818181818181819,0.738562091503268,0.5280653200986557,0.8764394646747589,0.7498315363881402,94,8,28,35,0.5555555555555556,0.9215686274509803
18,0.06934217660932725,0.8358662613981763,0.8359225544106095,0.6717457868114076,0.9236403123700383,0.8358419958419958,279,56,52,271,0.8390092879256966,0.8328358208955224,0.10528606472954895,0.7818181818181819,0.7840802987861811,0.5557585190774883,0.8748832866479925,0.7748635536688903,79,23,13,50,0.7936507936507936,0.7745098039215687
19,0.07107733414893387,0.8252279635258358,0.8252279635258358,0.6505310566956707,0.9202751268003806,0.8252178713398424,269,60,55,274,0.8328267477203647,0.817629179331307,0.11465821803704533,0.7757575757575758,0.73062558356676,0.5144351531411989,0.8661686896981013,0.7415873015873016,94,8,29,34,0.5396825396825397,0.9215686274509803
20,0.06254705721951206,0.8799392097264438,0.879381576997184,0.7591535484119628,0.9385791833407439,0.8795583822796835,308,38,41,271,0.8685897435897436,0.8901734104046243,0.08817525822332645,0.7818181818181819,0.753734827264239,0.5279994766486048,0.8677248677248677,0.7607154366741863,89,13,23,40,0.6349206349206349,0.8725490196078431
21,0.05909658587904998,0.8799392097264438,0.8799708034592357,0.7599100125289149,0.9455151895927267,0.8799367139772032,291,41,38,288,0.8834355828220859,0.8765060240963856,0.10786646090767694,0.7333333333333333,0.7448646125116714,0.47593125876849673,0.8565203859321506,0.7289426523297491,71,31,13,50,0.7936507936507936,0.696078431372549
22,0.06907530590388669,0.8419452887537994,0.841477188564657,0.6831567939615979,0.9266636424233448,0.8415705885076631,261,53,51,293,0.8517441860465116,0.8312101910828026,0.12178677164441738,0.7393939393939394,0.7467320261437909,0.48019645960570007,0.8454715219421102,0.7337611167398401,73,29,14,49,0.7777777777777778,0.7156862745098039
23,0.04985147537656502,0.898176291793313,0.8987042436022028,0.7967193201739442,0.9629598778286825,0.898108279886751,304,39,28,287,0.9111111111111111,0.8862973760932945,0.12246838738441927,0.7393939393939394,0.7133520074696544,0.4378141839408897,0.8390911920323685,0.7174319964952806,84,18,25,38,0.6031746031746031,0.8235294117647058
24,0.04936626994852147,0.8890577507598785,0.887906933543863,0.776770403455481,0.9625690800167186,0.8883332752147481,319,34,39,266,0.8721311475409836,0.9036827195467422,0.1057420859817438,0.7757575757575758,0.7700746965452847,0.5331432677986232,0.8641456582633052,0.7658138018335954,81,21,16,47,0.746031746031746,0.7941176470588235
25,0.03861919286275866,0.9209726443768997,0.9211777734349553,0.8411821530495139,0.9782982960626111,0.9205136782634553,328,29,23,278,0.9235880398671097,0.9187675070028011,0.11252643348521509,0.7696969696969697,0.7439309056956116,0.5027933178237151,0.8674136321195145,0.7493604093380237,87,15,23,40,0.6349206349206349,0.8529411764705882
26,0.039568729403550454,0.9224924012158054,0.9225363825363826,0.8450142075585713,0.9755416955416956,0.9224879255507128,301,24,27,306,0.918918918918919,0.9261538461538461,0.11792685751345973,0.7696969696969697,0.7742763772175536,0.5352255958259309,0.8689698101462807,0.7633605072463768,77,25,13,50,0.7936507936507936,0.7549019607843137
27,0.0348438376401665,0.9316109422492401,0.931903269641421,0.8635551177524199,0.9829030200504728,0.9316032015522677,310,27,18,303,0.9439252336448598,0.9198813056379822,0.11910208346688957,0.7696969696969697,0.75,0.5068289648552514,0.8644568938686585,0.7529161412358134,85,17,21,42,0.6666666666666666,0.8333333333333334
28,0.037016330040052906,0.9331306990881459,0.9328525403643905,0.8659616619675887,0.9788873870537698,0.9329721720609343,291,23,21,323,0.938953488372093,0.9267515923566879,0.11869722462633725,0.7636363636363637,0.7481325863678805,0.4978169750620548,0.8586990351696233,0.7488780487804878,83,19,20,43,0.6825396825396826,0.8137254901960784
29,0.03606459610698473,0.9270516717325228,0.9267665556788753,0.8539439120126839,0.9803829078801332,0.9269375971574506,318,22,26,292,0.9182389937106918,0.9352941176470588,0.11569308698424896,0.7878787878787878,0.7798786181139122,0.5551118676448613,0.8677248677248678,0.7772764086544024,83,19,16,47,0.746031746031746,0.8137254901960784
