,AUC_Deletion_Raw,AUC_Deletion_Raw,AUC_Deletion_Delta,AUC_Deletion_Delta,AUC_Insertion_Raw,AUC_Insertion_Raw,AUC_Insertion_Delta,AUC_Insertion_Delta
,mean,std,mean,std,mean,std,mean,std
group,,,,,,,,
T4,0.5405927767356237,0.08625778131841105,-0.002911733587582906,0.010733154707915893,0.4852027768890063,0.007707995387507899,-0.03648854543765386,0.007707995387507905
non-T4,0.6308543731768926,0.013168980686261674,-0.0039052019516626992,0.0035649457310037175,0.48356852332750955,0.007252967462350123,-0.038122798999150595,0.007252967462350119
