,del_auc_raw,del_auc_raw,del_auc_delta,del_auc_delta,ins_auc_raw,ins_auc_raw,ins_auc_delta,ins_auc_delta
,mean,std,mean,std,mean,std,mean,std
outcome_type,,,,,,,,
FN,0.43956001102924347,0.04673112329126028,0.1661568433046341,0.04060030783695045,0.569928090274334,0.028992224927422514,0.09161935299634935,0.028992224927422428
FP,0.5898421655098597,0.017649948082178114,-0.020845040678977966,0.04700052197589232,0.5460418651501338,0.03449365311984831,0.02435054282347361,0.034493653119848255
TP,0.5527785032987594,,-0.026129207015037535,,0.5673005253076553,,0.04560920298099518,
