,AUC_Deletion_Raw,AUC_Deletion_Raw,AUC_Deletion_Delta,AUC_Deletion_Delta,AUC_Insertion_Raw,AUC_Insertion_Raw,AUC_Insertion_Delta,AUC_Insertion_Delta
,mean,std,mean,std,mean,std,mean,std
outcome_type,,,,,,,,
FN,0.5866269215941429,0.09272392862701892,0.019089932739734652,0.005392497498808166,0.5190404236316681,0.0014705414767086898,0.040731686353683474,0.0014705414767087512
FP,0.5916493276755015,0.0259174928402113,-0.02265220284461975,0.011432880666926389,0.4840902705987295,0.006259244809222109,-0.037601051727930705,0.0062592448092220945
TP,0.5247828871011735,,0.0018664091825485228,,0.4944224044680595,,-0.027268917858600618,
