,del_auc_raw,del_auc_raw,del_auc_delta,del_auc_delta,ins_auc_raw,ins_auc_raw,ins_auc_delta,ins_auc_delta
,mean,std,mean,std,mean,std,mean,std
group,,,,,,,,
T4,0.579083330432574,0.02553567541290954,-0.04140228728453318,0.07536695386637209,0.5294835438330968,0.06357866044168754,0.0077922215064366645,0.06357866044168752
non-T4,0.6022707174221674,0.01195323841139534,0.02467845380306244,0.012505041724450787,0.580567662914594,0.019083834798509152,0.05887634058793386,0.0190838347985092
