,AUC_Deletion_Raw,AUC_Deletion_Raw,AUC_Deletion_Delta,AUC_Deletion_Delta,AUC_Insertion_Raw,AUC_Insertion_Raw,AUC_Insertion_Delta,AUC_Insertion_Delta
,mean,std,mean,std,mean,std,mean,std
true_group,,,,,,,,
T4,0.5660122434298197,0.07465760736502422,0.013348758220672607,0.010650012639067993,0.5108344172437986,0.014251205865842586,0.01806481828292211,0.03927393500184649
non-T4,0.5916493276755015,0.0259174928402113,-0.02265220284461975,0.011432880666926389,0.4840902705987295,0.006259244809222109,-0.037601051727930705,0.0062592448092220945
