epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
11,0.787671574,0.852807284,0.852924919,0.705804325,0.916982957,0.852805928,0.853252648,0.862385321,0.844311377,0.844311377,0.861538462,0.908072777,280,45,52,282,43.41479969,1.983453274,0.944892374,0.829268293,0.696383087,0.278117518,0.796484972,0.617715618,0.333333333,0.24137931,0.538461538,0.538461538,0.854304636,0.278224335,129,22,6,7,7.916782618,2.804744244
12,0.714798259,0.864946889,0.865025334,0.729983422,0.928728696,0.864941913,0.865761689,0.872340426,0.859281437,0.859281437,0.870769231,0.915198759,283,42,47,287,42.97348666,1.983453274,0.711267411,0.902439024,0.700967906,0.376684795,0.767702496,0.687619048,0.428571429,0.4,0.461538462,0.461538462,0.940397351,0.344283838,142,9,7,6,7.701698303,2.804744244
13,0.659111972,0.864946889,0.864804474,0.729770349,0.938766954,0.864867231,0.868148148,0.864306785,0.87202381,0.87202381,0.857585139,0.935584929,277,46,43,293,43.32592463,1.983453274,0.791811022,0.884146341,0.726184412,0.373470731,0.790117168,0.679917822,0.424242424,0.35,0.538461538,0.538461538,0.913907285,0.323693903,138,13,6,7,7.735193968,2.804744244
14,0.632822182,0.872534143,0.871908992,0.744326756,0.945760771,0.872131057,0.879310345,0.874285714,0.884393064,0.884393064,0.85942492,0.947481759,269,44,40,306,42.81798553,1.983453274,0.694304096,0.914634146,0.707590423,0.415180846,0.802343352,0.707590423,0.461538462,0.461538462,0.461538462,0.461538462,0.953642384,0.415618271,144,7,7,6,7.907173634,2.804744244
15,0.613084906,0.896813354,0.897329676,0.793743435,0.9504683,0.896664637,0.892744479,0.878881988,0.907051282,0.907051282,0.887608069,0.932162353,308,39,29,283,49.13214684,1.983453274,0.678119464,0.890243902,0.65919511,0.298387828,0.789098319,0.648571429,0.357142857,0.333333333,0.384615385,0.384615385,0.933774834,0.332129032,141,10,8,5,8.235481977,2.804744244
16,0.428839246,0.921092564,0.920915545,0.842009665,0.975567029,0.92099633,0.918238994,0.921135647,0.915360502,0.915360502,0.926470588,0.971428857,315,25,27,292,43.24497938,1.983453274,0.871328369,0.841463415,0.703005604,0.295771283,0.809475293,0.629861111,0.35,0.259259259,0.538461538,0.538461538,0.867549669,0.351041635,131,20,6,7,7.757722616,2.804744244
17,0.549846786,0.896813354,0.896902655,0.793585875,0.959471792,0.896759865,0.894409938,0.888888889,0.9,0.9,0.89380531,0.956770894,303,36,32,288,43.51362062,1.983453274,0.612957149,0.932926829,0.752674478,0.524250804,0.819409068,0.761848185,0.56,0.583333333,0.538461538,0.538461538,0.966887417,0.449309962,146,5,6,7,7.778386831,2.804744244
18,0.483664014,0.915022762,0.915013355,0.830103172,0.967905499,0.91501787,0.915662651,0.910179641,0.921212121,0.921212121,0.90881459,0.968806032,299,30,26,304,48.93176222,1.983453274,0.663721416,0.932926829,0.682373917,0.457452052,0.780947529,0.720179929,0.476190476,0.625,0.384615385,0.384615385,0.98013245,0.479814422,148,3,8,5,7.951663971,2.804744244
19,0.405482375,0.930197269,0.930223124,0.860295554,0.978148626,0.930139196,0.928125,0.925233645,0.931034483,0.931034483,0.929411765,0.97471549,316,24,22,297,43.67177391,1.983453274,0.740361645,0.890243902,0.69434539,0.344493681,0.788588895,0.669798658,0.4,0.352941176,0.461538462,0.461538462,0.927152318,0.415040804,140,11,7,6,7.901491404,2.804744244
20,0.37091486,0.927162367,0.927288667,0.854183284,0.981478405,0.927057391,0.929824561,0.935294118,0.924418605,0.924418605,0.93015873,0.981955784,293,22,26,318,43.60263133,1.983453274,0.828855509,0.87195122,0.719561895,0.348090045,0.819154356,0.664163823,0.4,0.318181818,0.538461538,0.538461538,0.900662252,0.421207366,136,15,6,7,7.999506712,2.804744244
21,0.393114047,0.93323217,0.933357981,0.866155733,0.978967557,0.933043302,0.929487179,0.923566879,0.935483871,0.935483871,0.931232092,0.971312825,325,24,20,290,43.17165828,1.983453274,0.656490907,0.902439024,0.736118186,0.418539505,0.82322975,0.706487696,0.466666667,0.411764706,0.538461538,0.538461538,0.933774834,0.408674273,141,10,6,7,7.717639446,2.804744244
22,0.354010566,0.948406677,0.948188606,0.896757555,0.982752581,0.948343754,0.950146628,0.944606414,0.955752212,0.955752212,0.940625,0.979322286,301,19,15,324,43.15246701,1.983453274,0.656299654,0.914634146,0.672440143,0.372465851,0.813041263,0.685307018,0.416666667,0.454545455,0.384615385,0.384615385,0.960264901,0.41386484,145,6,8,5,7.970292568,2.804744244
23,0.356968788,0.943854325,0.944230592,0.887773063,0.982548694,0.943779758,0.941732283,0.931464174,0.952229299,0.952229299,0.936231884,0.97728122,323,22,15,299,43.11796474,1.983453274,0.718256688,0.914634146,0.672440143,0.372465851,0.795211411,0.685307018,0.416666667,0.454545455,0.384615385,0.384615385,0.960264901,0.390924921,145,6,8,5,7.885152102,2.804744244
24,0.305220938,0.942336874,0.942686943,0.884466225,0.987974988,0.942154526,0.938906752,0.929936306,0.948051948,0.948051948,0.937321937,0.987312486,329,22,16,292,43.02203298,1.983453274,0.673872776,0.926829268,0.679062659,0.424823049,0.809220581,0.707664884,0.454545455,0.555555556,0.384615385,0.384615385,0.973509934,0.425887519,147,4,8,5,7.872380733,2.804744244
25,0.341657368,0.942336874,0.942144847,0.883822056,0.984233983,0.941902225,0.936877076,0.933774834,0.94,0.94,0.944289694,0.981023947,339,20,18,282,43.76493764,1.983453274,0.701080026,0.914634146,0.672440143,0.372465851,0.803362201,0.685307018,0.416666667,0.454545455,0.384615385,0.384615385,0.960264901,0.394071008,145,6,8,5,7.791871071,2.804744244
26,0.28765098,0.951441578,0.951403858,0.902882572,0.98913484,0.95143252,0.950769231,0.953703704,0.947852761,0.947852761,0.954954955,0.988626645,318,15,17,309,43.34474683,1.983453274,0.685478105,0.932926829,0.682373917,0.457452052,0.800305655,0.720179929,0.476190476,0.625,0.384615385,0.384615385,0.98013245,0.391793572,148,3,8,5,7.869080782,2.804744244
27,0.36630519,0.93323217,0.933541725,0.866049331,0.981249421,0.932946683,0.937321937,0.945402299,0.929378531,0.929378531,0.937704918,0.981796778,286,19,25,329,43.36634827,1.983453274,0.742494371,0.926829268,0.714212939,0.462693915,0.795720835,0.730263158,0.5,0.545454545,0.461538462,0.461538462,0.966887417,0.41059036,146,5,7,6,7.917939901,2.804744244
28,0.354304133,0.939301973,0.938307906,0.878208832,0.982635229,0.938964527,0.943502825,0.932960894,0.954285714,0.954285714,0.922330097,0.982304669,285,24,16,334,43.60011315,1.983453274,0.677240125,0.93902439,0.685685176,0.496327721,0.817116658,0.733766234,0.5,0.714285714,0.384615385,0.384615385,0.986754967,0.402621291,149,2,8,5,8.284198999,2.804744244
29,0.416923127,0.928679818,0.928558916,0.857204773,0.976359948,0.928600244,0.926216641,0.927672956,0.92476489,0.92476489,0.932352941,0.971274921,317,23,24,295,43.37956119,1.983453274,0.724284199,0.93902439,0.685685176,0.496327721,0.796739684,0.733766234,0.5,0.714285714,0.384615385,0.384615385,0.986754967,0.417265424,149,2,8,5,7.986203909,2.804744244
30,0.306885258,0.946889226,0.946761572,0.893349627,0.987577238,0.946672616,0.950071327,0.951428571,0.948717949,0.948717949,0.944805195,0.989507429,291,17,18,333,43.43367815,1.983453274,0.670610186,0.920731707,0.675751401,0.396852007,0.806418747,0.696079829,0.434782609,0.5,0.384615385,0.384615385,0.966887417,0.437294291,146,5,8,5,7.769644499,2.804744244
31,0.306305744,0.943854325,0.943732824,0.887563874,0.986416201,0.943779758,0.941732283,0.943217666,0.940251572,0.940251572,0.947214076,0.985406396,323,18,19,299,43.36591601,1.983453274,0.724110623,0.890243902,0.69434539,0.344493681,0.799541518,0.669798658,0.4,0.352941176,0.461538462,0.461538462,0.927152318,0.426878587,140,11,7,6,7.918435574,2.804744244
32,0.335135222,0.943854325,0.943818621,0.887800804,0.984350822,0.943846049,0.944527736,0.9375,0.951661631,0.951661631,0.93597561,0.981527531,307,21,16,315,43.367028,1.983453274,0.698963577,0.920731707,0.640601121,0.352672532,0.798267957,0.669303552,0.380952381,0.5,0.307692308,0.307692308,0.973509934,0.41089855,147,4,9,4,8.10249114,2.804744244
33,0.342953267,0.940819423,0.940892419,0.881638607,0.984997328,0.940799794,0.941877794,0.946107784,0.93768546,0.93768546,0.944099379,0.977548221,304,18,21,316,43.4056313,1.983453274,0.74441255,0.914634146,0.672440143,0.372465851,0.797249109,0.685307018,0.416666667,0.454545455,0.384615385,0.384615385,0.960264901,0.37929083,145,6,8,5,7.849961042,2.804744244
34,0.2986818,0.937784522,0.938459757,0.875461222,0.989191442,0.937554457,0.933764136,0.920382166,0.947540984,0.947540984,0.929378531,0.988474413,329,25,16,289,43.47803783,1.983453274,0.659666283,0.914634146,0.637289862,0.325717814,0.808201732,0.658942365,0.363636364,0.444444444,0.307692308,0.307692308,0.966887417,0.418081693,146,5,9,4,7.920907021,2.804744244
35,0.335476782,0.936267071,0.936125727,0.872251454,0.984561063,0.936125727,0.939130435,0.939130435,0.939130435,0.939130435,0.933121019,0.985273885,293,21,21,324,43.53859854,1.983453274,0.653685151,0.914634146,0.707590423,0.415180846,0.815588385,0.707590423,0.461538462,0.461538462,0.461538462,0.461538462,0.953642384,0.412608413,144,7,7,6,7.773260117,2.804744244
36,0.336708233,0.943854325,0.943730929,0.887297787,0.983994452,0.943646705,0.947067239,0.948424069,0.945714286,0.945714286,0.941747573,0.984608286,291,18,19,331,43.26422167,1.983453274,0.661738106,0.890243902,0.69434539,0.344493681,0.806928171,0.669798658,0.4,0.352941176,0.461538462,0.461538462,0.927152318,0.455119813,140,11,7,6,8.012628794,2.804744244
37,0.301240629,0.943854325,0.943167988,0.888147529,0.987990964,0.943704473,0.946608947,0.92917847,0.964705882,0.964705882,0.921630094,0.988445385,294,25,12,328,43.13083434,1.983453274,0.666868842,0.932926829,0.682373917,0.457452052,0.807692308,0.720179929,0.476190476,0.625,0.384615385,0.384615385,0.98013245,0.456671215,148,3,8,5,7.77791357,2.804744244
