epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
1,0.20190954888324425,0.5243161094224924,0.5244925487587424,0.04906608211149351,0.5208477692471152,0.5239983821575085,181,146,167,164,0.4954682779456193,0.5535168195718655,0.2685879691986434,0.40606060606060607,0.5014005602240896,0.004598847611854328,0.5627139744786803,0.3536136872401663,10,92,6,57,0.9047619047619048,0.09803921568627451
2,0.1879788954950314,0.5273556231003039,0.527278110889037,0.054514622279469134,0.5631893552446517,0.5271098745433159,181,161,150,166,0.5253164556962026,0.5292397660818714,0.2802367454944515,0.46060606060606063,0.5515873015873016,0.1504015369702161,0.6318082788671024,0.42323553670319314,17,85,4,59,0.9365079365079365,0.16666666666666666
3,0.16391302486541923,0.5714285714285714,0.5693363717207648,0.13902865242381884,0.6118599006966059,0.569323752228164,211,135,147,165,0.5288461538461539,0.6098265895953757,0.2036620520324592,0.43636363636363634,0.5319794584500467,0.1022153553708268,0.7500778089013382,0.3888645505595603,13,89,4,59,0.9365079365079365,0.12745098039215685
4,0.17027882439874134,0.5425531914893617,0.5419993154296604,0.08398969601254884,0.5744470244317603,0.5419935944130332,190,151,150,167,0.526813880126183,0.5571847507331378,0.2357731928083911,0.4666666666666667,0.5595238095238095,0.17721157097294607,0.6500155617802676,0.4278058007566204,17,85,3,60,0.9523809523809523,0.16666666666666666
5,0.1558474719603645,0.5653495440729484,0.563870979694679,0.1278319869317707,0.5933331480658071,0.5638950685947348,205,141,145,167,0.5352564102564102,0.5924855491329479,0.11421638536435294,0.6787878787878788,0.6582633053221288,0.317516377320859,0.7371615312791784,0.6587317073170731,76,26,27,36,0.5714285714285714,0.7450980392156863
6,0.1546717403586784,0.5927051671732523,0.5924601524601525,0.18507427689112735,0.6273873873873874,0.5924001479289941,204,129,139,186,0.5723076923076923,0.6126126126126126,0.15800343192721078,0.6727272727272727,0.6988795518207283,0.38965725467544055,0.733115468409586,0.6717506631299734,60,42,12,51,0.8095238095238095,0.5882352941176471
7,0.15024682628358843,0.5942249240121581,0.5942604774927933,0.18851660057969452,0.6325255007761106,0.5942239868071868,195,131,136,196,0.5903614457831325,0.598159509202454,0.18610736965033484,0.4484848484848485,0.5387488328664799,0.1129712902129225,0.735605353252412,0.41027453752798404,16,86,5,58,0.9206349206349206,0.1568627450980392
8,0.14620767070594778,0.6170212765957447,0.6160198259679492,0.23255202394290905,0.6553203687777994,0.6159959982214318,186,133,119,220,0.6489675516224189,0.5830721003134797,0.098834402219628,0.7575757575757576,0.6946778711484594,0.48426568785534785,0.8179271708683474,0.7024882798413271,98,4,36,27,0.42857142857142855,0.9607843137254902
9,0.1320603431434594,0.6534954407294833,0.6535629948603973,0.3067852590767493,0.7139139695328056,0.6531750214997087,205,108,120,225,0.6521739130434783,0.6549520766773163,0.12254043186857667,0.7575757575757576,0.746265172735761,0.4897186858748393,0.786803610333022,0.744740099009901,81,21,19,44,0.6984126984126984,0.7941176470588235
10,0.1351505745312703,0.6231003039513677,0.6230412447335354,0.24610068074334523,0.695385837829847,0.623044583044583,201,125,123,209,0.6295180722891566,0.6165644171779141,0.14509915323024727,0.6424242424242425,0.6470588235294117,0.2859150308121115,0.7258014316837846,0.6359522830111065,64,38,21,42,0.6666666666666666,0.6274509803921569
11,0.12252541617730967,0.6990881458966566,0.6990585474468065,0.39813916591563325,0.7584097859327218,0.6990631236602853,227,100,98,233,0.7039274924471299,0.6941896024464832,0.10134781649089362,0.7454545454545455,0.7394957983193278,0.47177844326021023,0.8141923436041083,0.7348484848484849,78,24,18,45,0.7142857142857143,0.7647058823529411
12,0.12557122634021753,0.6717325227963525,0.6703812805691418,0.34114198733436285,0.7281013783903957,0.6705149247503268,241,105,111,201,0.6442307692307693,0.6965317919075145,0.12917865268852427,0.703030303030303,0.7294584500466854,0.44889944474377236,0.795985060690943,0.7019354838709677,63,39,10,53,0.8412698412698413,0.6176470588235294
13,0.11748913505559046,0.6671732522796353,0.6665633643856905,0.3332516093831125,0.7572874362840781,0.6666119125013014,206,111,108,233,0.6832844574780058,0.6498422712933754,0.10999613798346865,0.7515151515151515,0.7777777777777777,0.5420582630066875,0.8365234982882042,0.7501938628558769,68,34,7,56,0.8888888888888888,0.6666666666666666
14,0.12128770788232754,0.6899696048632219,0.6894979702425537,0.379164275586203,0.7570902802822241,0.6895566019408494,215,104,100,239,0.7050147492625368,0.6739811912225705,0.09488383440457913,0.7818181818181819,0.7840802987861811,0.5557585190774883,0.8685029567382508,0.7748635536688903,79,23,13,50,0.7936507936507936,0.7745098039215687
15,0.12085131910066248,0.7021276595744681,0.7023053823053823,0.40470052104136395,0.7714021714021714,0.7021166514223417,229,104,92,233,0.7169230769230769,0.6876876876876877,0.09008880742791905,0.7878787878787878,0.7798786181139122,0.5551118676448613,0.861344537815126,0.7772764086544024,83,19,16,47,0.746031746031746,0.8137254901960784
16,0.11790111940071032,0.7021276595744681,0.7020710059171598,0.4040374298809284,0.7606971153846154,0.7019927536231885,224,96,100,238,0.7041420118343196,0.7,0.08527387257844928,0.8181818181818182,0.8104575163398693,0.6173704760317879,0.8826641767818239,0.8085550742574257,86,16,14,49,0.7777777777777778,0.8431372549019608
17,0.09991430401190617,0.7720364741641338,0.7718497296797745,0.5438603216530685,0.844757635968763,0.7719016057017665,246,77,73,262,0.7820895522388059,0.7616099071207431,0.08882616422733808,0.8181818181818182,0.7892156862745098,0.6081135588084894,0.8795518207282914,0.7989766081871346,93,9,21,42,0.6666666666666666,0.9117647058823529
18,0.1032337863274247,0.7370820668693009,0.7373573573573573,0.4750506281014658,0.8212335412335412,0.7370328703136876,247,78,95,238,0.7147147147147147,0.76,0.08907522130981986,0.8,0.7927170868347339,0.5805757147845338,0.8773731714908185,0.790003471017008,84,18,15,48,0.7619047619047619,0.8235294117647058
19,0.10747538156677207,0.729483282674772,0.7292339287861828,0.45837457825144645,0.8053600007400761,0.7291805401405845,251,90,88,229,0.722397476340694,0.7360703812316716,0.08903187722057464,0.8,0.7866479925303455,0.5750886598082816,0.869281045751634,0.7875121951219513,86,16,17,46,0.7301587301587301,0.8431372549019608
20,0.10154204902035328,0.7644376899696048,0.7613780260707634,0.5242297742388591,0.8254376163873371,0.7619697765330533,285,73,82,218,0.7266666666666667,0.7960893854748603,0.14314282479336912,0.6545454545454545,0.6963118580765639,0.39515301756539517,0.8292872704637411,0.6544946915983982,53,49,8,55,0.873015873015873,0.5196078431372549
21,0.1005649291393616,0.7537993920972644,0.7535017370093873,0.5082258279677973,0.8255922462857566,0.7534143904063957,261,71,91,235,0.7208588957055214,0.786144578313253,0.10027093283203711,0.793939393939394,0.7969187675070029,0.5808749681730198,0.8537192654839713,0.7873711340206185,80,22,12,51,0.8095238095238095,0.7843137254901961
22,0.08373818320850629,0.8039513677811551,0.8007358907635915,0.6033231315952627,0.8827611292985256,0.8015082956259427,228,69,60,301,0.8337950138504155,0.7676767676767676,0.10106931830453406,0.806060606060606,0.8067226890756303,0.601939936575794,0.8615001556178027,0.7989643618641487,82,20,12,51,0.8095238095238095,0.803921568627451
23,0.07717706722711244,0.8161094224924013,0.8159640418710792,0.6327616986452765,0.9015078023226807,0.8159559688675299,278,53,68,259,0.7920489296636085,0.8398791540785498,0.10164322594674416,0.8121212121212121,0.8085901027077498,0.6091749352029212,0.8744164332399627,0.8037899420767962,84,18,13,50,0.7936507936507936,0.8235294117647058
24,0.07207643798431085,0.8282674772036475,0.8251675977653632,0.6531478412212546,0.9143063314711359,0.8262444411728278,308,50,63,237,0.79,0.8603351955307262,0.08730118640092571,0.8121212121212121,0.7903828197945845,0.5958871387554342,0.8741051976346093,0.7962881835198534,90,12,19,44,0.6984126984126984,0.8823529411764706
25,0.07473339234255141,0.8343465045592705,0.8339312130177514,0.66840337436508,0.9102394600591717,0.8341070317505476,287,51,58,262,0.81875,0.849112426035503,0.09127144227000739,0.8303030303030303,0.8081232492997199,0.6351073488299558,0.8772175536881419,0.8153181963543332,92,10,18,45,0.7142857142857143,0.9019607843137255
26,0.06977237556833847,0.8480243161094225,0.8484929733727811,0.6968055840273533,0.9205297707100591,0.8480186997052763,277,43,57,281,0.8313609467455622,0.865625,0.09956400396571641,0.793939393939394,0.7969187675070029,0.5808749681730198,0.8786181139122314,0.7873711340206185,80,22,12,51,0.8095238095238095,0.7843137254901961
27,0.07098117866075675,0.851063829787234,0.8515139751552796,0.7031319408370224,0.9187647885241053,0.8510624538063563,281,41,57,279,0.8303571428571429,0.8726708074534162,0.09820613425774836,0.806060606060606,0.7976190476190477,0.5918401180003982,0.873015873015873,0.7957920792079207,85,17,15,48,0.7619047619047619,0.8333333333333334
