epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
65,0.301182488,0.939301973,0.939206367,0.878833778,0.987155042,0.939278343,0.94047619,0.929411765,0.951807229,0.951807229,0.926605505,0.984201915,303,24,16,316,46.96926761,2.737312794,1.00107837,0.884146341,0.620733571,0.233457884,0.774834437,0.616586686,0.296296296,0.285714286,0.307692308,0.307692308,0.933774834,0.231621331,141,10,9,4,7.580839396,3.748916626
66,0.252341473,0.952959029,0.95242634,0.905456161,0.990848016,0.95270813,0.949263502,0.953947368,0.944625407,0.944625407,0.960227273,0.988601155,338,14,17,290,46.6356287,2.737312794,0.916957781,0.896341463,0.627356088,0.264239317,0.789098319,0.631947195,0.32,0.333333333,0.307692308,0.307692308,0.947019868,0.322972864,143,8,9,4,7.598558903,3.748916626
67,0.207628629,0.962063733,0.962282595,0.924181749,0.994406942,0.962035409,0.96099844,0.953560372,0.968553459,0.968553459,0.95601173,0.993870611,326,15,10,308,46.48645759,2.737312794,1.001445183,0.890243902,0.65919511,0.298387828,0.773051452,0.648571429,0.357142857,0.333333333,0.384615385,0.384615385,0.933774834,0.246914497,141,10,8,5,7.502606869,3.748916626
68,0.226113179,0.957511381,0.956603897,0.913864664,0.99352861,0.956923278,0.961956522,0.959349593,0.964577657,0.964577657,0.948630137,0.994862077,277,15,13,354,46.77535844,2.737312794,0.963960669,0.890243902,0.624044829,0.248089659,0.776872134,0.624044829,0.307692308,0.307692308,0.307692308,0.307692308,0.940397351,0.259110419,142,9,9,4,7.665350676,3.748916626
69,0.287321731,0.945371775,0.94596271,0.890640082,0.98812235,0.945179776,0.941935484,0.929936306,0.954248366,0.954248366,0.937677054,0.983524117,331,22,14,292,46.96843958,2.737312794,0.884518164,0.884146341,0.620733571,0.233457884,0.785022924,0.616586686,0.296296296,0.285714286,0.307692308,0.307692308,0.933774834,0.252555031,141,10,9,4,7.725337505,3.748916626
70,0.261213594,0.95599393,0.956282108,0.911890414,0.990884984,0.955889922,0.953748006,0.946202532,0.961414791,0.961414791,0.951149425,0.989844366,331,17,12,299,46.79297423,2.737312794,0.935680989,0.890243902,0.588894549,0.192009722,0.775853286,0.595394737,0.25,0.272727273,0.230769231,0.230769231,0.947019868,0.27929692,143,8,10,3,7.686106682,3.748916626
71,0.266749475,0.957511381,0.957091375,0.915322361,0.989621929,0.957439938,0.959183673,0.945402299,0.973372781,0.973372781,0.940809969,0.989477425,302,19,9,329,46.52740645,2.737312794,0.910513762,0.884146341,0.585583291,0.177568821,0.772287315,0.588646865,0.24,0.25,0.230769231,0.230769231,0.940397351,0.28358612,142,9,10,3,7.449790716,3.748916626
72,0.314256717,0.951441578,0.951598342,0.903163403,0.985310917,0.951441466,0.951367781,0.93993994,0.963076923,0.963076923,0.94011976,0.981881294,314,20,12,313,46.19590497,2.737312794,0.939704255,0.890243902,0.588894549,0.192009722,0.76235354,0.595394737,0.25,0.272727273,0.230769231,0.230769231,0.947019868,0.279537861,143,8,10,3,7.4781425,3.748916626
73,0.234582014,0.945371775,0.945398276,0.890812962,0.993087282,0.94537165,0.945454545,0.939759036,0.951219512,0.951219512,0.939577039,0.993183425,311,20,16,312,47.08711362,2.737312794,0.996565137,0.902439024,0.560366786,0.161357572,0.76464595,0.574025974,0.2,0.285714286,0.153846154,0.153846154,0.966887417,0.224408848,146,5,11,2,7.674491882,3.748916626
74,0.279363741,0.95447648,0.954845165,0.909187405,0.989593132,0.954452882,0.953416149,0.941717791,0.965408805,0.965408805,0.944281525,0.988702704,322,19,11,307,46.41930676,2.737312794,0.967506647,0.865853659,0.540499236,0.080998472,0.752419766,0.540499236,0.153846154,0.153846154,0.153846154,0.153846154,0.927152318,0.235025127,140,11,11,2,7.477576971,3.748916626
75,0.204987374,0.971168437,0.971084582,0.942429639,0.993759097,0.971158874,0.971684054,0.964497041,0.978978979,0.978978979,0.963190184,0.993013192,314,12,7,326,46.34836078,2.737312794,0.978876091,0.896341463,0.557055527,0.143113491,0.754966887,0.567550799,0.19047619,0.25,0.153846154,0.153846154,0.960264901,0.22214287,145,6,11,2,7.551314831,3.748916626
76,0.201157214,0.966616085,0.966498752,0.932997504,0.994920972,0.966498752,0.968481375,0.968481375,0.968481375,0.968481375,0.964516129,0.995548289,299,11,11,338,46.01741362,2.737312794,0.9395438,0.87804878,0.617422313,0.220090862,0.74936322,0.60952381,0.285714286,0.266666667,0.307692308,0.307692308,0.927152318,0.215057789,140,11,9,4,7.427978992,3.748916626
77,0.249055012,0.962063733,0.961130399,0.924328593,0.991574175,0.961893858,0.964438122,0.949579832,0.979768786,0.979768786,0.942492013,0.98397029,295,18,7,339,46.48302913,2.737312794,0.947169437,0.890243902,0.553744269,0.127507345,0.76107998,0.561497326,0.181818182,0.222222222,0.153846154,0.153846154,0.953642384,0.232483217,144,7,11,2,7.519528151,3.748916626
