epoch,train_loss,train_accuracy,train_balanced_accuracy,train_mcc,train_auc,train_f1_macro,train_TN,train_FP,train_FN,train_TP,train_sensitivity,train_specificity,train_elapsed_time,train_peak_gpu_mem_gb,train_y,train_p,val_loss,val_accuracy,val_balanced_accuracy,val_mcc,val_auc,val_f1_macro,val_TN,val_FP,val_FN,val_TP,val_sensitivity,val_specificity,val_elapsed_time,val_peak_gpu_mem_gb,val_y,val_p
1,0.799238249,0.881458967,0.505161391,0.013258603,0.484328707,0.504058442,577,28,50,3,0.056603774,0.953719008,87.86872673,1.065751553,"[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]","[0.593  0.3704 0.5845 0.383  0.409  0.545  0.539  0.4202 0.3733 0.5347
 0.525  0.3367 0.5366 0.379  0.3633 0.504  0.4482 0.509  0.427  0.519
 0.4026 0.5044 0.5264 0.344  0.3147 0.533  0.5312 0.3726 0.39   0.526
 0.386  0.51   0.5117 0.4102 0.497  0.3591 0.508  0.3699 0.5044 0.3784
 0.5366 0.3345 0.3389 0.4827 0.3435 0.5103 0.4177 0.4243 0.323  0.5127
 0.5073 0.39   0.3936 0.4773 0.5425 0.4167 0.332  0.4927 0.319  0.5005
 0.4365 0.4827 0.5034 0.3904 0.3206 0.4792 0.324  0.472  0.507  0.3657
 0.3599 0.4756 0.4004 0.4263 0.367  0.4856 0.3154 0.4954 0.4924 0.4255
 0.488  0.383  0.4937 0.315  0.476  0.3337 0.3677 0.5015 0.426  0.506
 0.4758 0.314  0.3445 0.4727 0.4973 0.3706 0.4548 0.384  0.4834 0.4023
 0.4458 0.381  0.3306 0.492  0.4766 0.2637 0.3794 0.493  0.5    0.3276
 0.3093 0.487  0.4683 0.3792 0.504  0.3286 0.4417 0.3713 0.2903 0.4966
 0.4844 0.3503 0.2832 0.4639 0.4656 0.297  0.3643 0.492  0.2915 0.4678
 0.1915 0.4321 0.3198 0.482  0.4446 0.394  0.331  0.4646 0.4924 0.3784
 0.3262 0.4556 0.4048 0.465  0.448  0.2954 0.4612 0.2507 0.4714 0.3179
 0.4668 0.2812 0.4473 0.3354 0.2744 0.4653 0.314  0.4602 0.4712 0.3508
 0.4722 0.3687 0.4324 0.3362 0.4724 0.2612 0.4277 0.3684 0.4473 0.2769
 0.4492 0.356  0.486  0.3442 0.4473 0.2937 0.447  0.3452 0.2222 0.4407
 0.4448 0.2917 0.4314 0.208  0.4575 0.2805 0.441  0.2428 0.2617 0.4475
 0.297  0.4485 0.2108 0.4084 0.27   0.4417 0.446  0.2644 0.4482 0.3467
 0.4448 0.3037 0.376  0.4436 0.2676 0.4668 0.443  0.2145 0.3015 0.423
 0.4062 0.2874 0.4443 0.3245 0.2544 0.4507 0.4216 0.2272 0.474  0.3022
 0.4219 0.2944 0.431  0.279  0.3086 0.4197 0.2333 0.4265 0.411  0.308
 0.4275 0.3247 0.403  0.2642 0.315  0.4192 0.4417 0.275  0.4355 0.372
 0.416  0.33   0.3845 0.2244 0.18   0.4128 0.3484 0.4119 0.426  0.3362
 0.4302 0.3357 0.405  0.3215 0.4404 0.3562 0.2141 0.4224 0.335  0.4556
 0.2401 0.3723 0.4297 0.2385 0.3616 0.4402 0.3093 0.453  0.4265 0.1952
 0.2734 0.4368 0.3665 0.4329 0.44   0.27   0.2024 0.4246 0.3054 0.3997
 0.3933 0.3328 0.4011 0.3179 0.4255 0.307  0.3325 0.41   0.3406 0.4343
 0.4133 0.2908 0.4    0.2893 0.4287 0.3064 0.314  0.43   0.2585 0.3862
 0.383  0.3293 0.364  0.3723 0.3938 0.3652 0.2874 0.4363 0.277  0.4172
 0.3584 0.3774 0.3752 0.368  0.3953 0.3423 0.3518 0.2937 0.4456 0.3745
 0.3772 0.2727 0.4167 0.3179 0.3923 0.2664 0.34   0.4233 0.4397 0.363
 0.2417 0.4038 0.305  0.377  0.3154 0.392  0.4236 0.2869 0.385  0.2783
 0.246  0.3962 0.3723 0.2463 0.3965 0.389  0.372  0.294  0.2751 0.4026
 0.2378 0.3782 0.3193 0.402  0.4668 0.3042 0.4011 0.3052 0.4077 0.2935
 0.2927 0.3586 0.3533 0.294  0.379  0.3364 0.3271 0.3635 0.362  0.384
 0.2905 0.3726 0.2832 0.3848 0.25   0.3684 0.3533 0.3606 0.2651 0.353
 0.327  0.3767 0.3896 0.3523 0.2683 0.3801 0.3774 0.3123 0.3164 0.3555
 0.2822 0.3936 0.2664 0.3687 0.3022 0.342  0.3032 0.36   0.3325 0.3704
 0.2544 0.4143 0.356  0.35   0.3818 0.3513 0.3813 0.315  0.424  0.293
 0.365  0.364  0.379  0.3125 0.4194 0.3906 0.2664 0.3284 0.301  0.3823
 0.1736 0.3196 0.3528 0.3965 0.3552 0.3838 0.323  0.3574 0.34   0.3403
 0.3794 0.2893 0.336  0.3455 0.2369 0.3198 0.3845 0.294  0.4175 0.2477
 0.3132 0.3423 0.3855 0.2742 0.298  0.3484 0.318  0.2563 0.3137 0.3545
 0.3137 0.3862 0.2329 0.371  0.3127 0.3552 0.3472 0.2445 0.3857 0.3127
 0.2854 0.3857 0.278  0.3494 0.4065 0.3162 0.2225 0.3052 0.352  0.2388
 0.3433 0.3188 0.2734 0.3242 0.3284 0.26   0.2041 0.3264 0.372  0.2886
 0.2788 0.3403 0.3276 0.2712 0.3528 0.265  0.2983 0.3196 0.2407 0.3857
 0.2297 0.3552 0.2827 0.4138 0.302  0.1768 0.2905 0.3347 0.3657 0.3772
 0.3235 0.2957 0.3425 0.3105 0.317  0.3616 0.2886 0.2346 0.2389 0.3142
 0.2957 0.3745 0.3362 0.2507 0.2954 0.3289 0.285  0.4    0.26   0.304
 0.3135 0.3706 0.3096 0.3171 0.308  0.244  0.314  0.3337 0.3425 0.324
 0.284  0.3176 0.3318 0.2605 0.4116 0.324  0.2554 0.2123 0.2512 0.328
 0.2443 0.3625 0.4219 0.274  0.327  0.2607 0.2896 0.279  0.3398 0.3418
 0.2898 0.2544 0.2277 0.2974 0.2634 0.3276 0.28   0.3784 0.3298 0.332
 0.326  0.2913 0.196  0.2986 0.2944 0.3076 0.3154 0.2886 0.2515 0.2095
 0.2588 0.3281 0.2407 0.2532 0.3052 0.3308 0.3289 0.2627 0.3545 0.2695
 0.265  0.234  0.2109 0.3196 0.2808 0.276  0.2922 0.2876 0.228  0.2993
 0.346  0.288  0.3252 0.3193 0.3542 0.3303 0.2964 0.3274 0.2617 0.2651
 0.305  0.3237 0.2051 0.2805 0.3088 0.2405 0.2605 0.263  0.2913 0.27
 0.2996 0.2615 0.2979 0.2455 0.303  0.2795 0.3152 0.2883 0.3186 0.3276
 0.371  0.3389 0.286  0.4011 0.3374 0.2957 0.2727 0.3467 0.2615 0.408
 0.281  0.279  0.2715 0.285  0.2795 0.2522 0.2617 0.3508 0.363  0.2764
 0.2654 0.2443 0.3306 0.313  0.39   0.3174 0.3477 0.2632 0.331  0.2852
 0.3682 0.3462 0.2573 0.2717 0.3472 0.28   0.327  0.3245]",9.700161469,0.915151515,0.5,0,0.625591296,0.477848101,151,0,14,0,0,1,15.39112973,0.825582504,"[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0]","[2.8880462e-01 2.9086763e-01 4.6009216e-01 2.8020927e-01 2.7980003e-01
 4.6392798e-01 4.5254204e-01 2.8178200e-01 5.0498332e-13 2.8543982e-01
 3.3717731e-01 5.0686334e-12 2.7965212e-01 2.8375006e-01 2.8359714e-01
 4.0151414e-01 2.8158215e-01 2.9556245e-01 2.8761044e-01 3.0540609e-01
 2.8035408e-01 2.8577521e-01 2.8842583e-01 2.2066505e-04 2.8383973e-01
 4.1333151e-01 2.8295562e-01 2.7972060e-01 2.7948350e-01 2.8079796e-01
 2.8009290e-01 2.8827825e-01 0.0000000e+00 7.1091092e-36 2.8108039e-01
 2.8017175e-01 2.9162840e-27 2.8222349e-01 2.8260157e-01 2.8349692e-01
 2.8236884e-01 2.7878684e-01 1.4337115e-32 0.0000000e+00 2.8234884e-01
 2.8051072e-01 2.8031448e-01 3.3366543e-01 2.0866031e-02 2.7813113e-01
 2.8822994e-01 3.6034733e-01 2.8014347e-01 1.6277903e-01 0.0000000e+00
 2.8034228e-01 2.8037003e-01 2.8706980e-01 3.8411438e-01 2.8844863e-01
 2.7813831e-01 2.7985278e-01 2.8986764e-01 4.2338240e-01 2.9480630e-01
 2.8002849e-01 2.7916506e-01 3.3294940e-01 2.8188726e-01 2.8082728e-01
 3.1016767e-01 2.8419238e-01 2.7818093e-01 2.7891183e-01 3.1798038e-01
 2.8078449e-01 2.8017429e-01 4.1527516e-01 2.8153649e-01 2.8284961e-01
 2.8769803e-01 3.9929819e-01 2.8020135e-01 2.8504139e-01 4.2730692e-01
 3.0671570e-01 2.8289360e-01 2.8730929e-01 3.6165556e-01 4.1771805e-01
 0.0000000e+00 2.7856025e-01 2.7806839e-01 4.5211071e-01 2.9926601e-01
 2.7885658e-01 6.1937943e-03 2.9053351e-01 2.9108378e-01 2.8033361e-01
 0.0000000e+00 2.9099071e-01 2.8042865e-01 3.0109546e-01 2.9587018e-01
 2.8083035e-01 2.8289860e-01 2.8288001e-01 2.8313130e-01 2.8486246e-01
 0.0000000e+00 2.8090057e-01 2.8592557e-01 3.1961468e-01 0.0000000e+00
 2.8413475e-01 2.7753094e-01 2.8054091e-01 2.8121439e-01 2.8059876e-01
 1.5214946e-11 3.8432872e-01 2.8112051e-01 2.8377944e-01 2.8328851e-01
 2.7929065e-01 2.8378442e-01 2.8111181e-01 2.8139845e-01 1.1530641e-05
 2.7978286e-01 2.8398302e-01 2.9586720e-01 3.2556209e-01 2.8013968e-01
 4.4652894e-02 2.9010847e-01 3.4076890e-01 2.9024345e-01 2.8255492e-01
 2.7966976e-01 2.8297836e-01 2.8071412e-01 3.8606897e-02 2.8348994e-01
 8.1484914e-03 0.0000000e+00 3.0618814e-01 2.8225306e-01 3.3351693e-01
 2.9171845e-01 6.6235958e-04 2.8180730e-01 2.9271472e-01 2.9246017e-01
 3.0076125e-01 0.0000000e+00 3.3321744e-01 2.7933449e-01 2.8210169e-01
 2.8083923e-01 4.1641629e-01 0.0000000e+00 2.8209281e-01 3.0535233e-01]"
2,0.623254474,0.919452888,0.5,0,0.57224388,0.479018211,605,0,53,0,0,1,89.67007494,1.063554287,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]","[0.3767 0.2922 0.3306 0.239  0.3328 0.3174 0.2032 0.2637 0.279  0.277
 0.3333 0.3108 0.2966 0.4238 0.2568 0.249  0.217  0.2399 0.286  0.2756
 0.2913 0.253  0.267  0.2388 0.305  0.2754 0.3381 0.2795 0.3726 0.3367
 0.2878 0.237  0.3333 0.2954 0.2693 0.273  0.25   0.2805 0.292  0.4028
 0.2812 0.2715 0.346  0.2979 0.3093 0.3032 0.3186 0.3013 0.298  0.3418
 0.2986 0.2401 0.3154 0.2299 0.2449 0.2344 0.3145 0.2778 0.2988 0.2883
 0.2756 0.2737 0.2837 0.3718 0.264  0.352  0.2386 0.2292 0.3289 0.3113
 0.3098 0.3152 0.2223 0.2808 0.2288 0.2224 0.2336 0.2343 0.3066 0.2228
 0.291  0.32   0.2169 0.2445 0.2507 0.2537 0.2325 0.2842 0.337  0.3235
 0.2668 0.2632 0.2377 0.2712 0.2054 0.44   0.2311 0.2009 0.295  0.2847
 0.2449 0.2595 0.215  0.3066 0.2131 0.2556 0.3894 0.2367 0.3792 0.3008
 0.2374 0.391  0.251  0.2372 0.2437 0.2922 0.244  0.2986 0.261  0.2185
 0.3098 0.2487 0.3801 0.3416 0.205  0.2964 0.249  0.3242 0.31   0.3232
 0.2817 0.2695 0.311  0.2998 0.2988 0.302  0.2266 0.3513 0.254  0.2927
 0.3452 0.3345 0.283  0.3157 0.2712 0.2642 0.3044 0.335  0.2252 0.3657
 0.195  0.2135 0.2666 0.245  0.2534 0.2235 0.3481 0.2284 0.217  0.2688
 0.1954 0.2583 0.2415 0.326  0.2462 0.2554 0.2927 0.2544 0.2944 0.3252
 0.3325 0.3408 0.362  0.276  0.2458 0.3027 0.2449 0.2893 0.238  0.2246
 0.2517 0.3313 0.279  0.2683 0.339  0.275  0.2372 0.2922 0.263  0.2627
 0.2512 0.3032 0.2974 0.2751 0.4226 0.207  0.2201 0.2372 0.2474 0.2725
 0.4294 0.2612 0.1703 0.2756 0.3364 0.332  0.2471 0.3848 0.2532 0.2595
 0.296  0.2273 0.3284 0.298  0.2646 0.2808 0.3489 0.2605 0.251  0.2424
 0.3286 0.3867 0.282  0.2054 0.3318 0.258  0.3257 0.2886 0.2825 0.2878
 0.3518 0.3003 0.3083 0.3882 0.2241 0.238  0.2644 0.2512 0.3018 0.2886
 0.2542 0.2656 0.3125 0.3052 0.3198 0.294  0.2377 0.287  0.2822 0.2317
 0.3457 0.3477 0.258  0.2251 0.3582 0.339  0.268  0.3994 0.3015 0.3367
 0.3494 0.3582 0.2998 0.2595 0.292  0.2432 0.3525 0.3496 0.2622 0.3723
 0.3481 0.33   0.2986 0.2554 0.3298 0.2323 0.254  0.2632 0.298  0.2192
 0.3416 0.221  0.2712 0.2418 0.3552 0.2905 0.3186 0.3635 0.2664 0.2751
 0.2155 0.3074 0.235  0.3005 0.405  0.2394 0.2874 0.2078 0.2927 0.2744
 0.3027 0.2278 0.214  0.2346 0.2367 0.3599 0.1987 0.239  0.2666 0.2852
 0.3518 0.2145 0.3499 0.319  0.2732 0.2693 0.3381 0.2401 0.2695 0.3374
 0.3457 0.2532 0.341  0.2327 0.311  0.2893 0.29   0.3643 0.2717 0.26
 0.3096 0.2301 0.2142 0.2461 0.284  0.2394 0.3145 0.299  0.376  0.2101
 0.2686 0.3584 0.3577 0.2654 0.4067 0.3027 0.322  0.3447 0.2251 0.3167
 0.2401 0.2632 0.367  0.266  0.2644 0.2744 0.3794 0.3098 0.2812 0.2773
 0.3276 0.265  0.2388 0.243  0.4023 0.292  0.2542 0.256  0.359  0.3254
 0.251  0.2229 0.3757 0.3018 0.2866 0.339  0.2434 0.1967 0.3567 0.3398
 0.3281 0.251  0.3635 0.2944 0.3179 0.3438 0.1957 0.2544 0.2428 0.3252
 0.274  0.2264 0.3223 0.2922 0.28   0.2534 0.3418 0.2803 0.368  0.347
 0.3167 0.2148 0.2393 0.2595 0.2426 0.2375 0.2668 0.2634 0.2693 0.2347
 0.2893 0.2406 0.2808 0.2365 0.3015 0.3738 0.3013 0.3171 0.2179 0.2094
 0.3293 0.378  0.3516 0.2744 0.2235 0.2888 0.293  0.2378 0.2522 0.2886
 0.3396 0.279  0.3137 0.3035 0.2413 0.3127 0.3286 0.3162 0.2942 0.4026
 0.3696 0.2822 0.34   0.2515 0.3225 0.309  0.2854 0.3882 0.2625 0.3174
 0.3584 0.3044 0.3164 0.2136 0.338  0.3516 0.3027 0.268  0.2462 0.372
 0.269  0.3572 0.2437 0.336  0.2324 0.2294 0.33   0.2703 0.2937 0.3647
 0.2217 0.2634 0.2418 0.297  0.2998 0.3245 0.3635 0.3162 0.2107 0.2632
 0.301  0.2942 0.3264 0.2428 0.348  0.276  0.2866 0.3152 0.3286 0.2338
 0.3132 0.3064 0.354  0.3643 0.2067 0.2964 0.2817 0.2068 0.2235 0.2434
 0.2196 0.3228 0.2314 0.2344 0.3284 0.2452 0.2976 0.2338 0.3962 0.2727
 0.3594 0.3647 0.3564 0.321  0.2155 0.3572 0.2947 0.34   0.326  0.1964
 0.3567 0.3035 0.2563 0.3691 0.1976 0.2123 0.2756 0.2278 0.2976 0.2534
 0.3816 0.3054 0.2418 0.2277 0.3289 0.294  0.2179 0.3022 0.2429 0.2067
 0.2908 0.1917 0.2069 0.268  0.2576 0.3523 0.3855 0.1958 0.3384 0.3464
 0.283  0.262  0.2788 0.2937 0.1766 0.4146 0.2705 0.2125 0.3235 0.2952
 0.1981 0.3767 0.3147 0.2556 0.2957 0.3018 0.2744 0.2042 0.28   0.3713
 0.3584 0.2281 0.1976 0.2063 0.2935 0.3005 0.196  0.2537 0.2969 0.1715
 0.2708 0.1987 0.2747 0.1863 0.1865 0.3462 0.3335 0.252  0.1871 0.2695
 0.2188 0.3484 0.2125 0.262  0.2233 0.219  0.2493 0.1859 0.2137 0.3027
 0.2158 0.2377 0.2854 0.1921 0.1973 0.2725 0.2155 0.3318 0.2374 0.3113
 0.228  0.3577 0.2805 0.2227 0.2455 0.3438 0.295  0.288  0.2847 0.3635
 0.2458 0.1719 0.1993 0.357  0.2722 0.2927 0.3357 0.2656 0.2708 0.2076
 0.3767 0.3298 0.2834 0.3523 0.1926 0.2303 0.3965 0.2737 0.2026 0.2578
 0.1919 0.4053 0.3047 0.337  0.1796 0.2554 0.2106 0.2886 0.2717 0.3508
 0.3662 0.2202 0.2998 0.3428 0.1951 0.274  0.2344 0.1849]",86.67362597,0.915151515,0.5,0,0.35525071,0.477848101,151,0,14,0,0,1,15.74321103,0.826131821,"[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0]","[2.3771006e-01 4.3730772e-01 0.0000000e+00 2.2624801e-01 2.2489777e-01
 0.0000000e+00 0.0000000e+00 2.3055607e-01 0.0000000e+00 3.2537135e-01
 2.3777626e-04 0.0000000e+00 2.2442187e-01 3.4791717e-01 2.3250170e-01
 4.6336459e-38 2.2804140e-01 1.3990693e-16 2.6141933e-01 1.6673871e-03
 2.2600920e-01 2.7251065e-01 2.7100942e-01 0.0000000e+00 2.3172721e-01
 0.0000000e+00 2.2940184e-01 2.2448407e-01 2.2498605e-01 2.2604357e-01
 2.2471118e-01 3.9811292e-01 0.0000000e+00 0.0000000e+00 2.3257971e-01
 2.2602275e-01 0.0000000e+00 2.2731067e-01 2.4246140e-01 2.2913632e-01
 2.3555060e-01 2.2402652e-01 0.0000000e+00 0.0000000e+00 2.4023288e-01
 2.2554374e-01 2.2546159e-01 4.4295214e-07 0.0000000e+00 2.2390933e-01
 2.4366771e-01 0.0000000e+00 2.2725199e-01 0.0000000e+00 0.0000000e+00
 2.2634925e-01 2.2724491e-01 2.8451899e-01 6.2001549e-21 3.8584208e-01
 2.2325368e-01 2.2440921e-01 3.3140621e-01 1.0402240e-23 4.2468828e-01
 2.2579691e-01 2.2421081e-01 1.2202755e-03 2.2848445e-01 2.2587958e-01
 3.8445166e-10 2.4003485e-01 2.2390534e-01 2.2490586e-01 6.8841861e-13
 2.2819827e-01 2.2552899e-01 1.0413359e-30 2.2870375e-01 2.4561858e-01
 2.8246918e-01 4.7591266e-34 2.2570062e-01 2.4055366e-01 0.0000000e+00
 4.6288794e-01 2.4375796e-01 2.7480581e-01 8.4313382e-20 0.0000000e+00
 0.0000000e+00 2.2387892e-01 2.2396998e-01 0.0000000e+00 1.7062738e-03
 2.2503006e-01 0.0000000e+00 4.1222325e-01 4.2545658e-01 2.2548980e-01
 0.0000000e+00 4.5922378e-01 2.2486453e-01 6.9622755e-02 3.0059972e-01
 2.2632886e-01 2.3437876e-01 2.8205204e-01 2.3086438e-01 2.4752651e-01
 0.0000000e+00 2.2781719e-01 2.3785472e-01 0.0000000e+00 0.0000000e+00
 2.3077480e-01 2.2331983e-01 2.2775911e-01 2.2935887e-01 2.2548832e-01
 0.0000000e+00 0.0000000e+00 2.2781898e-01 2.3246688e-01 2.5102192e-01
 2.2510572e-01 2.3886883e-01 2.2869280e-01 2.2580123e-01 0.0000000e+00
 2.2559588e-01 2.3437607e-01 2.1490830e-03 2.4649696e-08 2.2521321e-01
 0.0000000e+00 3.1050506e-01 5.1801033e-15 4.7089460e-01 2.3013699e-01
 2.2453047e-01 2.2986789e-01 2.2631933e-01 0.0000000e+00 2.3290221e-01
 0.0000000e+00 0.0000000e+00 2.2647610e-05 2.2694454e-01 7.8900001e-14
 4.4034958e-01 0.0000000e+00 2.2734080e-01 9.1025114e-02 3.1085801e-01
 6.2683657e-02 0.0000000e+00 1.4900390e-14 2.2355516e-01 2.3049605e-01
 2.2610688e-01 2.3567644e-20 0.0000000e+00 2.2709699e-01 1.8143401e-12]"
