epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
1,0.169576029,0.569044006,0.568898653,0.137846838,0.580427053,0.568876235,194,139,145,181,0.555214724,0.582582583,0.113106082,0.707317073,0.631878558,0.350165938,0.800442758,0.627272727,96,6,42,20,0.322580645,0.941176471
2,0.143841291,0.629742033,0.629752904,0.259381481,0.659183109,0.629597892,214,126,118,201,0.630094044,0.629411765,0.106206426,0.676829268,0.689595193,0.367766098,0.797122075,0.672432636,65,37,16,46,0.741935484,0.637254902
3,0.126283734,0.664643399,0.664566523,0.329208865,0.728538005,0.66456616,214,113,108,224,0.674698795,0.654434251,0.105946759,0.713414634,0.69054396,0.385035219,0.77340291,0.692258554,80,22,25,37,0.596774194,0.784313725
4,0.117491497,0.681335357,0.681384017,0.362834881,0.758699617,0.681317011,227,101,109,222,0.670694864,0.692073171,0.097576184,0.756097561,0.702719798,0.465956119,0.852941176,0.712280702,94,8,32,30,0.483870968,0.921568627
5,0.121575388,0.699544765,0.698961794,0.397923588,0.760409745,0.698961794,216,99,99,245,0.712209302,0.685714286,0.133624531,0.62195122,0.68342821,0.390969106,0.80170778,0.61917603,44,58,4,58,0.935483871,0.431372549
6,0.103955102,0.722306525,0.722425148,0.444555156,0.811357389,0.722142734,246,96,87,230,0.72555205,0.719298246,0.106909864,0.743902439,0.686590765,0.437179548,0.818153068,0.694409938,94,8,34,28,0.451612903,0.921568627
7,0.097630809,0.746585736,0.744979864,0.491108734,0.844888421,0.745344949,223,89,78,269,0.775216138,0.71474359,0.247762042,0.56097561,0.634408602,0.308941265,0.74288425,0.551367781,34,68,4,58,0.935483871,0.333333333
8,0.096398858,0.760242792,0.759848108,0.520027035,0.846135413,0.759950386,262,76,82,239,0.744548287,0.775147929,0.107997157,0.762195122,0.764547755,0.516235516,0.835863378,0.754519286,77,25,14,48,0.774193548,0.754901961
9,0.096848067,0.757207891,0.756197813,0.512765186,0.844833001,0.756354561,269,78,82,230,0.737179487,0.775216138,0.128768478,0.743902439,0.68342821,0.438814449,0.800442758,0.690732759,95,7,35,27,0.435483871,0.931372549
10,0.083166514,0.804248862,0.803457029,0.607418909,0.883679498,0.803662944,283,62,67,247,0.786624204,0.820289855,0.11375547,0.731707317,0.702087287,0.417034223,0.787318153,0.706571243,84,18,26,36,0.580645161,0.823529412
