epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
1,1.734669354,0.564491654,0.564411949,0.128806097,0.597168473,0.564391348,0.557781202,0.555214724,0.560371517,0.560371517,0.568452381,0.57868903,191,145,142,181,40.70677733,1.571015835,0.67964305,0.829268293,0.731533367,0.319519278,0.849210392,0.632522407,0.363636364,0.258064516,0.615384615,0.615384615,0.847682119,0.426435037,128,23,5,8,7.720028877,1.905514717
2,1.39602297,0.685887709,0.685965106,0.371930212,0.736071962,0.685887709,0.685887709,0.693251534,0.678678679,0.678678679,0.693251534,0.719584025,226,100,107,226,40.81260109,1.573274136,1.3190525,0.676829268,0.789353031,0.320500119,0.909322466,0.550266467,0.311688312,0.1875,0.923076923,0.923076923,0.655629139,0.653449606,99,52,1,12,7.490292788,1.908902645
3,1.20679196,0.731411229,0.726912721,0.45657229,0.791388115,0.727790808,0.759183673,0.742021277,0.777158774,0.777158774,0.676666667,0.806116931,203,97,80,279,40.62812853,1.573274136,0.707106727,0.87195122,0.754712175,0.389376925,0.84895568,0.680133742,0.432432432,0.333333333,0.615384615,0.615384615,0.894039735,0.428256977,135,16,5,8,7.821955204,1.908902645
4,0.968774639,0.787556904,0.787548369,0.575049058,0.867878202,0.787517273,0.784615385,0.782208589,0.787037037,0.787037037,0.788059701,0.848646915,264,71,69,255,42.59770679,1.573274136,0.550720629,0.945121951,0.653846154,0.538873469,0.842078451,0.720824664,0.470588235,1,0.307692308,0.307692308,1,0.50135571,151,0,9,4,7.622091532,1.908902645
5,0.905351583,0.802731411,0.802777778,0.605477463,0.882301456,0.802709151,0.800613497,0.795731707,0.805555556,0.805555556,0.8,0.875740586,268,67,63,261,43.51333666,1.573274136,0.645200188,0.835365854,0.734844626,0.328214486,0.88410596,0.638678091,0.372093023,0.266666667,0.615384615,0.615384615,0.854304636,0.527067798,129,22,5,8,7.772913456,1.908902645
6,0.775660452,0.830045524,0.827285915,0.659582154,0.917715379,0.828477942,0.844875346,0.815508021,0.876436782,0.876436782,0.778135048,0.92274839,242,69,43,305,40.29265499,1.573274136,0.567127285,0.932926829,0.682373917,0.457452052,0.842078451,0.720179929,0.476190476,0.625,0.384615385,0.384615385,0.98013245,0.494857226,148,3,8,5,7.767032862,1.908902645
7,0.528012874,0.892261002,0.891104266,0.783477816,0.962324712,0.891637196,0.883415435,0.893687708,0.873376623,0.873376623,0.908831909,0.957829604,319,32,39,269,40.72327113,1.573274136,0.689564904,0.87804878,0.758023434,0.401491006,0.847172695,0.687975647,0.444444444,0.347826087,0.615384615,0.615384615,0.900662252,0.513756339,136,15,5,8,7.645646095,1.908902645
8,0.493716521,0.913505311,0.913973481,0.827122525,0.968212709,0.913390438,0.91023622,0.897515528,0.923322684,0.923322684,0.904624277,0.965174532,313,33,24,289,40.69013357,1.573274136,0.617853457,0.87804878,0.687722873,0.31691773,0.824503311,0.653716216,0.375,0.315789474,0.461538462,0.461538462,0.913907285,0.391054766,138,13,7,6,7.697134256,1.908902645
9,0.291959375,0.951441578,0.951488408,0.902801997,0.989570077,0.951392218,0.94984326,0.946875,0.952830189,0.952830189,0.950146628,0.989200256,324,17,15,303,40.29315376,1.573274136,0.622087176,0.896341463,0.697656648,0.35992393,0.831889964,0.678468458,0.413793103,0.375,0.461538462,0.461538462,0.933774834,0.50997308,141,10,7,6,7.644554853,1.908902645
10,0.207318134,0.959028832,0.958879125,0.918367549,0.994463789,0.959004666,0.96,0.947368421,0.972972973,0.972972973,0.944785276,0.994792799,308,18,9,324,40.63485885,1.573274136,0.585900662,0.920731707,0.640601121,0.352672532,0.849974529,0.669303552,0.380952381,0.5,0.307692308,0.307692308,0.973509934,0.46836277,147,4,9,4,7.814110279,1.908902645
11,0.111497108,0.983308042,0.983414441,0.966641804,0.999023023,0.983300506,0.983655275,0.988059701,0.979289941,0.979289941,0.987538941,0.999078928,317,4,7,331,40.49866939,1.573274136,0.677809189,0.896341463,0.662506368,0.314232341,0.822210902,0.656945983,0.37037037,0.357142857,0.384615385,0.384615385,0.940397351,0.414068567,142,9,8,5,7.871436357,1.908902645
12,0.13517861,0.97875569,0.978835832,0.957486257,0.997791365,0.978734096,0.978056426,0.975,0.981132075,0.981132075,0.976539589,0.997543242,333,8,6,312,40.6200192,1.573274136,0.800236293,0.87804878,0.687722873,0.31691773,0.829597555,0.653716216,0.375,0.315789474,0.461538462,0.461538462,0.913907285,0.483002169,138,13,7,6,7.61191988,1.908902645
13,0.133606798,0.97723824,0.976245976,0.954560341,0.997835498,0.977095628,0.978902954,0.966666667,0.991452991,0.991452991,0.961038961,0.998269989,296,12,3,348,40.86859202,1.573274136,0.7114788,0.884146341,0.691034131,0.33020864,0.850229241,0.661561855,0.387096774,0.333333333,0.461538462,0.461538462,0.920529801,0.539201388,139,12,7,6,7.66276145,1.908902645
14,0.113277091,0.980273141,0.980455861,0.960646137,0.998488451,0.980266598,0.979907264,0.972392638,0.987538941,0.987538941,0.973372781,0.998336867,329,9,4,317,40.75366545,1.573274136,0.606131531,0.932926829,0.682373917,0.457452052,0.865002547,0.720179929,0.476190476,0.625,0.384615385,0.384615385,0.98013245,0.577815205,148,3,8,5,7.678119659,1.908902645
15,0.086931442,0.986342944,0.986462942,0.972710707,0.999327065,0.986334889,0.986666667,0.991071429,0.982300885,0.982300885,0.990625,0.999358679,317,3,6,333,40.45693827,1.573274136,0.635830515,0.896341463,0.697656648,0.35992393,0.859908304,0.678468458,0.413793103,0.375,0.461538462,0.461538462,0.933774834,0.544642148,141,10,7,6,7.808499575,1.908902645
16,0.098048145,0.983308042,0.983264832,0.966600928,0.998774352,0.983298197,0.982892691,0.984423676,0.98136646,0.98136646,0.985163205,0.998803376,332,5,6,316,40.61353517,1.573274136,0.794212145,0.932926829,0.682373917,0.457452052,0.860417728,0.720179929,0.476190476,0.625,0.384615385,0.384615385,0.98013245,0.561197836,148,3,8,5,7.805873394,1.908902645
17,0.087223564,0.987860395,0.987869577,0.975793082,0.999295385,0.987860143,0.987804878,0.993865031,0.981818182,0.981818182,0.993920973,0.999343322,327,2,6,324,40.47621083,1.573274136,0.70155597,0.920731707,0.675751401,0.396852007,0.856851758,0.696079829,0.434782609,0.5,0.384615385,0.384615385,0.966887417,0.542960657,146,5,8,5,7.483939886,1.908902645
18,0.088676408,0.983308042,0.98333149,0.966609543,0.999216792,0.983302506,0.982998454,0.981481481,0.984520124,0.984520124,0.982142857,0.999200977,330,6,5,318,40.05704451,1.573274136,0.640646038,0.914634146,0.672440143,0.372465851,0.858634743,0.685307018,0.416666667,0.454545455,0.384615385,0.384615385,0.960264901,0.54387416,145,6,8,5,7.466552496,1.908902645
19,0.064691036,0.992412747,0.992550249,0.984855359,0.99969574,0.992407082,0.992614476,0.997032641,0.988235294,0.988235294,0.996865204,0.999721883,318,1,4,336,40.60895395,1.573274136,0.649436553,0.902439024,0.700967906,0.376684795,0.85481406,0.687619048,0.428571429,0.4,0.461538462,0.461538462,0.940397351,0.541071519,142,9,7,6,7.858129501,1.908902645
20,0.082865446,0.984825493,0.984823781,0.969647562,0.999295308,0.984823781,0.984984985,0.984984985,0.984984985,0.984984985,0.984662577,0.999317874,321,5,5,328,39.91849375,1.573274136,0.653658766,0.914634146,0.672440143,0.372465851,0.85124809,0.685307018,0.416666667,0.454545455,0.384615385,0.384615385,0.960264901,0.545210861,145,6,8,5,7.611973047,1.908902645
21,0.059651366,0.992412747,0.992423824,0.984829505,0.999852621,0.992412467,0.992366412,0.990853659,0.993883792,0.993883792,0.990963855,0.999851124,329,3,2,325,40.38425159,1.573274136,0.682630845,0.914634146,0.672440143,0.372465851,0.853795211,0.685307018,0.416666667,0.454545455,0.384615385,0.384615385,0.960264901,0.550044323,145,6,8,5,7.713968992,1.908902645
