epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
15,0.09504389828070998,0.7754172989377845,0.7752304572271387,0.5504609144542773,0.8590569690265486,0.7752304572271387,246,74,74,265,0.7817109144542773,0.76875,0.10514299614672981,0.7621951219512195,0.7708728652751423,0.5263643157304175,0.8390259329538267,0.7565376270412241,75,27,12,50,0.8064516129032258,0.7352941176470589
16,0.08137543180103725,0.8224582701062215,0.8225956747979482,0.6447750702122175,0.8995553013248699,0.8222945922960443,261,55,62,281,0.8192419825072886,0.8259493670886076,0.09782217023326312,0.7865853658536586,0.7651802656546489,0.5400547757847411,0.8428209993674889,0.7692091190543203,87,15,20,42,0.6774193548387096,0.8529411764705882
17,0.08323778126205346,0.8133535660091047,0.812409200968523,0.6235595457880782,0.8917722108400074,0.8116867276744332,237,58,65,299,0.8214285714285714,0.8033898305084746,0.11229377933607505,0.7317073170731707,0.7495256166982922,0.484123793169721,0.8508855154965212,0.7284359476140299,69,33,11,51,0.8225806451612904,0.6764705882352942
18,0.07660373712882795,0.8315629742033384,0.8306029862882064,0.6618483925105944,0.908378608123591,0.8308760118099404,253,58,53,295,0.8477011494252874,0.8135048231511254,0.10151133356933914,0.7926829268292683,0.7732447817836812,0.5542566005558504,0.8395003162555343,0.7766025641025641,87,15,19,43,0.6935483870967742,0.8529411764705882
19,0.06521005985348231,0.8437025796661608,0.8433528836754643,0.6869528761288203,0.9327265349785129,0.8434589084535464,265,53,50,291,0.8533724340175953,0.8333333333333334,0.10321892772676287,0.774390243902439,0.7553763440860215,0.5160430534928497,0.846932321315623,0.7577354573402004,85,17,20,42,0.6774193548387096,0.8333333333333334
20,0.06009576535178701,0.8679817905918058,0.8679036278039325,0.7355221458139138,0.9421582202529308,0.8677430293635251,272,42,45,300,0.8695652173913043,0.8662420382165605,0.11098423186851461,0.7804878048780488,0.7666034155597723,0.5332068311195446,0.8504111321948135,0.7666034155597723,84,18,18,44,0.7096774193548387,0.8235294117647058
21,0.06522554229216466,0.8528072837632777,0.8528414847563783,0.7063664398613494,0.9345629547757208,0.8527408226499418,274,56,41,288,0.8753799392097265,0.8303030303030303,0.11089454746411875,0.7926829268292683,0.7732447817836812,0.5542566005558504,0.8594244149272613,0.7766025641025641,87,15,19,43,0.6935483870967742,0.8529411764705882
22,0.057113725870537264,0.8907435508345979,0.8907571152252003,0.7816222266134879,0.9501519756838905,0.8907372609704874,291,39,33,296,0.8996960486322189,0.8818181818181818,0.11518847885706303,0.7682926829268293,0.7441492726122707,0.49931598510864555,0.8151486401012017,0.7485068603712671,86,16,22,40,0.6451612903225806,0.8431372549019608
23,0.05349110396813502,0.8892261001517451,0.8892205638474295,0.7784052705296499,0.9556845402616546,0.8892005868520272,298,37,36,288,0.8888888888888888,0.8895522388059701,0.11845894367043668,0.7560975609756098,0.7311827956989247,0.4727979081793004,0.829696394686907,0.735270379338176,85,17,23,39,0.6290322580645161,0.8333333333333334
24,0.040015465790444675,0.9165402124430956,0.9168234729831941,0.833162930778424,0.9769448595199882,0.9164778998840899,311,31,24,293,0.9242902208201893,0.9093567251461988,0.120023073913017,0.75,0.7357685009487666,0.4700897122070811,0.849304237824162,0.7350147783251232,81,21,20,42,0.6774193548387096,0.7941176470588235
25,0.04250638296251771,0.9119878603945372,0.9119714417319208,0.8239428834638416,0.9723537540304007,0.9119714417319208,305,29,29,296,0.9107692307692308,0.9131736526946108,0.12435333911832082,0.75,0.7326059456040481,0.46672730359878584,0.8314358001265022,0.7333333333333334,82,20,21,41,0.6612903225806451,0.803921568627451
26,0.03960370977032598,0.9165402124430956,0.916482433353599,0.8330799854753455,0.9769708358665414,0.916520990093993,297,29,26,307,0.9219219219219219,0.911042944785276,0.12940345399266978,0.7804878048780488,0.7571157495256167,0.5258340620379908,0.8350727387729285,0.7617433414043584,87,15,21,41,0.6612903225806451,0.8529411764705882
27,0.04417832517594268,0.928679817905918,0.9288712772631657,0.8573076358753438,0.9696276340554305,0.9286002438928808,295,21,26,317,0.924198250728863,0.9335443037974683,0.11830207524379636,0.7621951219512195,0.7360847564832385,0.4849525854432473,0.8410815939278937,0.7409162717219588,86,16,23,39,0.6290322580645161,0.8431372549019608
28,0.038952983871444524,0.9347496206373292,0.9343570518384459,0.8691475897698158,0.9762691831797448,0.9345543148146009,290,23,20,326,0.9421965317919075,0.9265175718849841,0.130400089806843,0.7926829268292683,0.7605945604048071,0.5489766144299435,0.8417141049968375,0.769510582010582,91,11,23,39,0.6290322580645161,0.8921568627450981
29,0.040480978995831474,0.9332321699544764,0.9335143918291551,0.8657515966356863,0.9744289693593314,0.9327974932324693,281,19,25,334,0.9303621169916435,0.9366666666666666,0.11787005077065082,0.75,0.7326059456040481,0.46672730359878584,0.8450347881087918,0.7333333333333334,82,20,21,41,0.6612903225806451,0.803921568627451
30,0.03500306970937262,0.9347496206373292,0.9354093675087589,0.8704576574587383,0.9812972524432971,0.93474421121717,311,29,14,305,0.9561128526645768,0.9147058823529411,0.12509254886390409,0.7804878048780488,0.7571157495256167,0.5258340620379908,0.8383934218848829,0.7617433414043584,87,15,21,41,0.6612903225806451,0.8529411764705882
31,0.03587368642646735,0.9301972685887708,0.9302181891956693,0.8602697954890893,0.9808369759678341,0.9301263138484234,317,24,22,296,0.9308176100628931,0.9296187683284457,0.12036412722404859,0.7682926829268293,0.7504743833017078,0.5043092655826416,0.8437697659709045,0.7520292853732293,84,18,20,42,0.6774193548387096,0.8235294117647058
32,0.0416398230048909,0.9119878603945372,0.9119584039495985,0.8240230737136234,0.9735925871343306,0.9119779288490945,304,27,31,297,0.9054878048780488,0.918429003021148,0.11798801161945094,0.75,0.7389310562934852,0.47372276311342076,0.8450347881087918,0.7365926274141106,80,22,19,43,0.6935483870967742,0.7843137254901961
33,0.03011163102020157,0.9453717754172989,0.9453656110097828,0.8907312220195656,0.9874491055472651,0.9453656110097828,315,18,18,308,0.9447852760736196,0.9459459459459459,0.12619940802031168,0.75,0.7326059456040481,0.46672730359878584,0.8398165717900062,0.7333333333333334,82,20,21,41,0.6612903225806451,0.803921568627451
34,0.037102756169659905,0.936267071320182,0.9356825954339587,0.8720586641679586,0.978292818190221,0.935994560994561,330,19,23,287,0.9258064516129032,0.9455587392550143,0.11567209528779708,0.75,0.7326059456040481,0.46672730359878584,0.8510436432637571,0.7333333333333334,82,20,21,41,0.6612903225806451,0.803921568627451
35,0.029414640497160496,0.952959028831563,0.9523183754772313,0.9062008329528665,0.9876380973459489,0.9528334776334777,297,21,10,331,0.9706744868035191,0.9339622641509434,0.12350840279786342,0.7621951219512195,0.7424098671726755,0.4898414866901168,0.8461416824794433,0.7446400766558869,84,18,21,41,0.6612903225806451,0.8235294117647058
36,0.03586416695541243,0.9301972685887708,0.9306463829158353,0.8604348568265072,0.9799933495898913,0.930079898143706,320,27,19,293,0.9391025641025641,0.9221902017291066,0.12109364070553366,0.7560975609756098,0.7375079063883618,0.4782023465310149,0.8396584440227705,0.7389781951297151,83,19,21,41,0.6612903225806451,0.8137254901960784
37,0.036261006638982726,0.928679817905918,0.9285628742514971,0.8574022470580569,0.9796222938737909,0.9286476150984254,313,21,26,299,0.92,0.937125748502994,0.12398892416559847,0.7682926829268293,0.7473118279569892,0.5016535435586517,0.8390259329538267,0.7503205128205128,85,17,21,41,0.6612903225806451,0.8333333333333334
38,0.0377389862871496,0.9241274658573596,0.9241244418201278,0.84805330029157,0.9785723511827878,0.9240181157415095,292,24,26,317,0.924198250728863,0.9240506329113924,0.12453524799142232,0.7560975609756098,0.7406704617330804,0.48134092346616064,0.8379190385831751,0.7406704617330804,82,20,20,42,0.6774193548387096,0.803921568627451
