epoch,train_loss,val_dice,best_dice_so_far,best_epoch_so_far,epochs_no_improve,epoch_time_sec
1,0.7259611397981643,0.0,0.0,1,0,44.95676255226135
2,0.6574909180402756,0.0,0.0,1,1,17.830369234085083
3,0.634803169965744,0.45026692748069763,0.45026692748069763,3,0,18.100510835647583
4,0.6098818570375443,0.5426216721534729,0.5426216721534729,4,0,18.098729848861694
5,0.5890586003661156,0.5786415934562683,0.5786415934562683,5,0,18.06941556930542
6,0.5694675207138061,0.6784346699714661,0.6784346699714661,6,0,18.068015098571777
7,0.5539389118552208,0.6483680009841919,0.6784346699714661,6,1,17.887239694595337
8,0.5322444528341294,0.5637075304985046,0.6784346699714661,6,2,17.87290048599243
9,0.5185396105051041,0.7097460031509399,0.7097460031509399,9,0,18.07565188407898
10,0.4986438438296318,0.6820892691612244,0.7097460031509399,9,1,17.877548694610596
11,0.4904101401567459,0.6069852113723755,0.7097460031509399,9,2,19.114591121673584
12,0.4724630512297153,0.7062191963195801,0.7097460031509399,9,3,18.860006093978882
13,0.4589102976024151,0.621991753578186,0.7097460031509399,9,4,17.859058141708374
14,0.4439658224582672,0.6959776878356934,0.7097460031509399,9,5,17.891523838043213
15,0.4249974608421326,0.7075515985488892,0.7097460031509399,9,6,18.109850883483887
16,0.40535377264022826,0.7491207122802734,0.7491207122802734,16,0,18.094401836395264
17,0.3950148940086365,0.704815149307251,0.7491207122802734,16,1,17.82608437538147
18,0.37930461913347246,0.6914514899253845,0.7491207122802734,16,2,17.863914251327515
19,0.3661858424544334,0.741844117641449,0.7491207122802734,16,3,18.131725311279297
20,0.3494774214923382,0.7538853883743286,0.7538853883743286,20,0,18.09847402572632
21,0.3275078497827053,0.746077835559845,0.7538853883743286,20,1,17.93179941177368
22,0.31496122777462005,0.7688063383102417,0.7688063383102417,22,0,18.162548780441284
23,0.30337871313095094,0.6949131488800049,0.7688063383102417,22,1,17.831135749816895
24,0.282430599629879,0.7521378397941589,0.7688063383102417,22,2,17.907129526138306
25,0.2703608192503452,0.7820790410041809,0.7820790410041809,25,0,18.253421306610107
26,0.2535438656806946,0.6881653666496277,0.7820790410041809,25,1,17.917341232299805
27,0.23947591111063957,0.7491728663444519,0.7820790410041809,25,2,17.83687686920166
28,0.2254882872104645,0.8080552816390991,0.8080552816390991,28,0,18.103747606277466
29,0.2141957525163889,0.7912395000457764,0.8080552816390991,28,1,17.92080521583557
30,0.2032559782266617,0.7981764674186707,0.8080552816390991,28,2,17.875658750534058
31,0.22481815777719022,0.7998924255371094,0.8080552816390991,28,3,17.752830743789673
32,0.19632348846644163,0.758486270904541,0.8080552816390991,28,4,17.91570234298706
33,0.1803309191018343,0.805416464805603,0.8080552816390991,28,5,17.903143167495728
34,0.1728061368688941,0.8259714841842651,0.8259714841842651,34,0,18.126993417739868
35,0.16411614790558815,0.705786406993866,0.8259714841842651,34,1,17.865256786346436
36,0.1693136066198349,0.7837029099464417,0.8259714841842651,34,2,17.855610132217407
37,0.15677920989692212,0.7774609327316284,0.8259714841842651,34,3,17.86544156074524
38,0.15069697238504887,0.8171292543411255,0.8259714841842651,34,4,17.843953371047974
39,0.1496326643973589,0.8180082440376282,0.8259714841842651,34,5,18.167493104934692
40,0.13994983416050671,0.8240693211555481,0.8259714841842651,34,6,18.36189913749695
41,0.1351487012580037,0.8121832013130188,0.8259714841842651,34,7,17.866363763809204
42,0.1277672715485096,0.8356703519821167,0.8356703519821167,42,0,18.019572734832764
43,0.1256656374782324,0.8140314221382141,0.8356703519821167,42,1,17.805723905563354
44,0.13985424786806105,0.7926424741744995,0.8356703519821167,42,2,17.788025617599487
45,0.13392981179058552,0.7951472997665405,0.8356703519821167,42,3,17.866433143615723
46,0.1252966957166791,0.8165780901908875,0.8356703519821167,42,4,17.834782600402832
47,0.1257306981831789,0.8245277404785156,0.8356703519821167,42,5,17.793827056884766
48,0.12164974417537451,0.8180733919143677,0.8356703519821167,42,6,17.885607719421387
49,0.12337281368672848,0.8256346583366394,0.8356703519821167,42,7,17.895737648010254
50,0.13016181271523236,0.8049110174179077,0.8356703519821167,42,8,17.87354850769043
51,0.1152003563940525,0.829310417175293,0.8356703519821167,42,9,17.86905860900879
52,0.11139374915510417,0.8166881799697876,0.8356703519821167,42,10,17.896976709365845
53,0.10929026640951633,0.8272687792778015,0.8356703519821167,42,11,17.9046368598938
54,0.10335315689444542,0.8109036684036255,0.8356703519821167,42,12,17.875290632247925
55,0.10211951714009046,0.8394115567207336,0.8394115567207336,55,0,18.107341766357422
56,0.097943642642349,0.8356636166572571,0.8394115567207336,55,1,17.90293002128601
57,0.09662516005337238,0.8236032724380493,0.8394115567207336,55,2,17.833001613616943
58,0.09596652081236243,0.8444802165031433,0.8444802165031433,58,0,18.264209270477295
59,0.09539742916822433,0.8293645977973938,0.8444802165031433,58,1,17.862798929214478
60,0.09810906276106834,0.8491287231445312,0.8491287231445312,60,0,18.033572673797607
61,0.0969579285942018,0.8440233469009399,0.8491287231445312,60,1,18.14163064956665
62,0.09829653110355138,0.7973704934120178,0.8491287231445312,60,2,17.866194486618042
63,0.09019018365070224,0.8389390707015991,0.8491287231445312,60,3,17.87529444694519
64,0.0886616688221693,0.8481575846672058,0.8491287231445312,60,4,17.854986667633057
65,0.09283542772755027,0.8398494720458984,0.8491287231445312,60,5,17.82140064239502
66,0.1005720553919673,0.8471574783325195,0.8491287231445312,60,6,17.812289237976074
67,0.09189079776406288,0.831534743309021,0.8491287231445312,60,7,17.91445755958557
68,0.09838234074413776,0.8399753570556641,0.8491287231445312,60,8,17.87969994544983
69,0.08989426158368588,0.8473485708236694,0.8491287231445312,60,9,17.9333598613739
70,0.09176182691007853,0.8490389585494995,0.8491287231445312,60,10,17.896695375442505
71,0.09540264150127768,0.8584808111190796,0.8584808111190796,71,0,18.098438262939453
72,0.10526099624112248,0.8350180387496948,0.8584808111190796,71,1,17.84313178062439
73,0.10933719808235765,0.8336635828018188,0.8584808111190796,71,2,17.842129945755005
74,0.09852758264169097,0.8242989778518677,0.8584808111190796,71,3,17.907936334609985
75,0.08799983626231551,0.8386419415473938,0.8584808111190796,71,4,17.859414100646973
76,0.09111898476257921,0.8543041944503784,0.8584808111190796,71,5,17.78847622871399
77,0.09748198790475726,0.8404456377029419,0.8584808111190796,71,6,17.940741062164307
78,0.08781503224745393,0.839825451374054,0.8584808111190796,71,7,17.80973792076111
79,0.08578089606016874,0.8422946929931641,0.8584808111190796,71,8,17.812316179275513
80,0.08212415054440499,0.8421500325202942,0.8584808111190796,71,9,17.863664150238037
81,0.08023851439356804,0.8503292798995972,0.8584808111190796,71,10,17.933754920959473
82,0.07945486214011907,0.8437776565551758,0.8584808111190796,71,11,17.82982301712036
83,0.07880516722798347,0.845639705657959,0.8584808111190796,71,12,18.146162033081055
84,0.07789835017174482,0.8481889963150024,0.8584808111190796,71,13,17.79739475250244
85,0.07885998403653502,0.8590496182441711,0.8590496182441711,85,0,18.045486450195312
86,0.08074581772089004,0.8420313000679016,0.8590496182441711,85,1,17.88129162788391
87,0.0807244093157351,0.8503111600875854,0.8590496182441711,85,2,17.876471757888794
88,0.07697958666831255,0.8437744379043579,0.8590496182441711,85,3,17.84036636352539
89,0.07592120729386806,0.8538400530815125,0.8590496182441711,85,4,17.94779324531555
90,0.07952823797240853,0.8306038975715637,0.8590496182441711,85,5,17.84930419921875
91,0.08573944643139839,0.8389657139778137,0.8590496182441711,85,6,17.812140464782715
92,0.07824758142232895,0.8553686141967773,0.8590496182441711,85,7,17.979233741760254
93,0.07649756241589785,0.8508211970329285,0.8590496182441711,85,8,17.83486294746399
94,0.07428609505295754,0.8547147512435913,0.8590496182441711,85,9,17.906655311584473
95,0.0771571023389697,0.8459662199020386,0.8590496182441711,85,10,17.95378851890564
96,0.07578466534614563,0.8541067838668823,0.8590496182441711,85,11,17.90091347694397
97,0.0736544263549149,0.8632839918136597,0.8632839918136597,97,0,18.10209345817566
98,0.07380075166001916,0.8490158319473267,0.8632839918136597,97,1,17.8487606048584
99,0.07260870914906263,0.8483850359916687,0.8632839918136597,97,2,17.90104866027832
100,0.07621934320777654,0.8482839465141296,0.8632839918136597,97,3,17.93272852897644
101,0.079113326407969,0.847692608833313,0.8632839918136597,97,4,17.88223648071289
102,0.08039527870714665,0.8541091680526733,0.8632839918136597,97,5,17.92555570602417
103,0.0783650727942586,0.8583894968032837,0.8632839918136597,97,6,17.850579738616943
104,0.0721014941111207,0.848039448261261,0.8632839918136597,97,7,18.190977811813354
105,0.07606352716684342,0.8164314031600952,0.8632839918136597,97,8,17.900683879852295
106,0.08659377722069621,0.845170795917511,0.8632839918136597,97,9,17.86364459991455
107,0.09750915225595236,0.8205188512802124,0.8632839918136597,97,10,17.77455449104309
108,0.09683381328359246,0.8438861966133118,0.8632839918136597,97,11,17.911426782608032
109,0.08470383342355489,0.8405636548995972,0.8632839918136597,97,12,17.932065963745117
110,0.07569454675540328,0.8508310317993164,0.8632839918136597,97,13,17.85850214958191
111,0.0742654555477202,0.8515365719795227,0.8632839918136597,97,14,17.834240436553955
112,0.07611082047224045,0.8381944894790649,0.8632839918136597,97,15,17.822787523269653
113,0.07372745545580983,0.8529924154281616,0.8632839918136597,97,16,17.83301854133606
114,0.07072758264839649,0.8596025705337524,0.8632839918136597,97,17,17.90373158454895
115,0.07188819563016295,0.8562837839126587,0.8632839918136597,97,18,17.919294118881226
116,0.07299343105405569,0.8394590616226196,0.8632839918136597,97,19,17.86873197555542
117,0.07240376016125083,0.8560336828231812,0.8632839918136597,97,20,17.87783122062683
118,0.06944198217242956,0.8499308824539185,0.8632839918136597,97,21,17.927913904190063
119,0.06670887786895037,0.8490148782730103,0.8632839918136597,97,22,17.84219479560852
120,0.07017745543271303,0.848309338092804,0.8632839918136597,97,23,17.881609678268433
121,0.07129531502723693,0.8568519353866577,0.8632839918136597,97,24,17.889259576797485
122,0.06749905282631516,0.8633012771606445,0.8632839918136597,97,25,17.824477910995483
123,0.06681835232302547,0.8532166481018066,0.8632839918136597,97,26,17.887656450271606
124,0.06835648762062192,0.8646858930587769,0.8646858930587769,124,0,18.079468250274658
125,0.06915632784366607,0.8458598256111145,0.8646858930587769,124,1,18.550260066986084
126,0.06892848387360573,0.8564901351928711,0.8646858930587769,124,2,17.921358108520508
127,0.06840115739032626,0.8553156852722168,0.8646858930587769,124,3,17.87586998939514
128,0.06831965567544103,0.8462133407592773,0.8646858930587769,124,4,17.753150701522827
129,0.06787174195051193,0.7529200315475464,0.8646858930587769,124,5,17.835322856903076
130,0.10738706681877375,0.7263303995132446,0.8646858930587769,124,6,17.902811765670776
131,0.10533674377948046,0.8328862190246582,0.8646858930587769,124,7,17.902623414993286
132,0.08157319948077202,0.8430975675582886,0.8646858930587769,124,8,17.86000108718872
133,0.07811498921364546,0.8526797294616699,0.8646858930587769,124,9,17.80610728263855
134,0.07737522888928652,0.8510162234306335,0.8646858930587769,124,10,17.846146821975708
135,0.07232711976394057,0.8520247340202332,0.8646858930587769,124,11,17.877763748168945
136,0.07194265155121685,0.8596464395523071,0.8646858930587769,124,12,17.917776107788086
137,0.07149435365572572,0.8545724153518677,0.8646858930587769,124,13,17.89025640487671
138,0.07199286427348853,0.8550627827644348,0.8646858930587769,124,14,17.87205982208252
139,0.0772610368207097,0.8266813158988953,0.8646858930587769,124,15,17.81651282310486
140,0.08164923656731844,0.8506404161453247,0.8646858930587769,124,16,17.904767513275146
141,0.07838121643289923,0.85576331615448,0.8646858930587769,124,17,17.86903405189514
142,0.06819255584850907,0.8552983403205872,0.8646858930587769,124,18,17.928329467773438
143,0.06568861855193972,0.855179488658905,0.8646858930587769,124,19,17.83888554573059
144,0.06529443096369505,0.8514108657836914,0.8646858930587769,124,20,17.893928050994873
145,0.06504778638482094,0.8558057546615601,0.8646858930587769,124,21,17.765533447265625
146,0.06529626762494445,0.8624939918518066,0.8646858930587769,124,22,18.151808738708496
147,0.06532658552750945,0.8621174097061157,0.8646858930587769,124,23,17.877276182174683
148,0.0626465174369514,0.858788013458252,0.8646858930587769,124,24,17.81841731071472
149,0.06330256694927812,0.8609219789505005,0.8646858930587769,124,25,17.87031841278076
150,0.06314604291692376,0.8554242253303528,0.8646858930587769,124,26,17.753088235855103
151,0.06256821909919381,0.8599848747253418,0.8646858930587769,124,27,17.84959101676941
152,0.062069333344697955,0.8546707034111023,0.8646858930587769,124,28,17.87818145751953
153,0.06326539842411875,0.8564510345458984,0.8646858930587769,124,29,17.860347747802734
154,0.06182275861501694,0.8527957797050476,0.8646858930587769,124,30,17.82590913772583
155,0.060518072731792924,0.8546303510665894,0.8646858930587769,124,31,17.863571166992188
156,0.06066188011318445,0.8657636642456055,0.8657636642456055,156,0,18.04406499862671
157,0.06191391879692674,0.860260009765625,0.8657636642456055,156,1,17.911631107330322
158,0.06090051140636206,0.8562126159667969,0.8657636642456055,156,2,17.8958740234375
159,0.06356674041599035,0.8413046598434448,0.8657636642456055,156,3,18.027204513549805
160,0.06448933323845267,0.8528022766113281,0.8657636642456055,156,4,17.894579887390137
161,0.061963326297700405,0.8557197451591492,0.8657636642456055,156,5,17.909444093704224
162,0.06021680440753698,0.8564327359199524,0.8657636642456055,156,6,17.82608389854431
163,0.060138989426195624,0.8562178611755371,0.8657636642456055,156,7,17.870466470718384
164,0.06035471661016345,0.8595415353775024,0.8657636642456055,156,8,17.880069255828857
165,0.061034038104116915,0.8520075678825378,0.8657636642456055,156,9,17.92542004585266
166,0.059370969980955125,0.8294130563735962,0.8657636642456055,156,10,17.850926876068115
167,0.06324320444837213,0.8601053953170776,0.8657636642456055,156,11,17.7969810962677
168,0.06365685407072305,0.8476117849349976,0.8657636642456055,156,12,18.177409172058105
169,0.06560208285227417,0.8510386347770691,0.8657636642456055,156,13,17.885680437088013
170,0.06031726356595755,0.8530937433242798,0.8657636642456055,156,14,17.904541730880737
171,0.05894626248627901,0.8530423045158386,0.8657636642456055,156,15,17.78279423713684
172,0.05884685954079032,0.8547109365463257,0.8657636642456055,156,16,17.7836754322052
173,0.05871756412088871,0.8560322523117065,0.8657636642456055,156,17,17.910412549972534
174,0.058139638230204585,0.8581282496452332,0.8657636642456055,156,18,17.869802713394165
175,0.059661926794797183,0.8590794801712036,0.8657636642456055,156,19,17.882932662963867
176,0.0588750378228724,0.858354926109314,0.8657636642456055,156,20,17.900792360305786
177,0.060252897813916205,0.8455820083618164,0.8657636642456055,156,21,17.895690202713013
178,0.05799066480249167,0.8622177243232727,0.8657636642456055,156,22,17.885214805603027
179,0.058759459760040045,0.8557435870170593,0.8657636642456055,156,23,17.907325267791748
180,0.05683780955150723,0.8576615452766418,0.8657636642456055,156,24,17.83775496482849
181,0.05691727744415402,0.8569655418395996,0.8657636642456055,156,25,17.828776836395264
182,0.05794172659516335,0.8596383929252625,0.8657636642456055,156,26,17.801678895950317
183,0.05669222567230463,0.8540870547294617,0.8657636642456055,156,27,18.09982967376709
184,0.054849162418395284,0.8612813949584961,0.8657636642456055,156,28,17.858176946640015
185,0.055894901510328054,0.8591820001602173,0.8657636642456055,156,29,17.82795524597168
186,0.056799158453941345,0.8535350561141968,0.8657636642456055,156,30,17.876283884048462
187,0.054396089352667334,0.8588937520980835,0.8657636642456055,156,31,17.834916830062866
188,0.0603817849420011,0.851579487323761,0.8657636642456055,156,32,17.87260866165161
189,0.06311619421467185,0.8388972282409668,0.8657636642456055,156,33,18.150617361068726
190,0.06302104964852333,0.8454118967056274,0.8657636642456055,156,34,17.85749912261963
191,0.06507386015728116,0.8460716009140015,0.8657636642456055,156,35,17.88922905921936
192,0.06990516874939204,0.863673985004425,0.8657636642456055,156,36,18.012620210647583
193,0.05949475327506661,0.8546196818351746,0.8657636642456055,156,37,17.803030490875244
194,0.05890742316842079,0.8623884320259094,0.8657636642456055,156,38,17.884307384490967
195,0.0587850539945066,0.851161777973175,0.8657636642456055,156,39,17.908245086669922
196,0.06422637645155191,0.8664115071296692,0.8664115071296692,196,0,17.985785245895386
197,0.058504683710634706,0.8591777682304382,0.8664115071296692,196,1,17.79521369934082
198,0.06033283174037933,0.8560012578964233,0.8664115071296692,196,2,17.797016143798828
199,0.06495576649904251,0.812839150428772,0.8664115071296692,196,3,17.843454599380493
200,0.06414776369929313,0.8661237955093384,0.8664115071296692,196,4,17.861629724502563
201,0.06726921889930963,0.8450562357902527,0.8664115071296692,196,5,17.837904453277588
202,0.0689737313427031,0.8503888845443726,0.8664115071296692,196,6,17.870593070983887
203,0.067802560236305,0.8536569476127625,0.8664115071296692,196,7,17.81473469734192
204,0.06206578239798546,0.8616546392440796,0.8664115071296692,196,8,17.86118245124817
205,0.06114963917061687,0.8440878987312317,0.8664115071296692,196,9,17.81387495994568
206,0.06450105002149939,0.856385350227356,0.8664115071296692,196,10,17.80051827430725
207,0.05924664419144392,0.8581307530403137,0.8664115071296692,196,11,17.84863042831421
208,0.0556937862187624,0.858578085899353,0.8664115071296692,196,12,17.886529445648193
209,0.05494513008743525,0.861183762550354,0.8664115071296692,196,13,18.37126922607422
210,0.05474955290555954,0.857191264629364,0.8664115071296692,196,14,17.7838351726532
211,0.05368130067363382,0.8584760427474976,0.8664115071296692,196,15,17.943169355392456
212,0.054492542147636415,0.8573328852653503,0.8664115071296692,196,16,17.932610034942627
213,0.058308652322739365,0.8552801012992859,0.8664115071296692,196,17,17.88050150871277
214,0.055879714991897346,0.863101601600647,0.8664115071296692,196,18,17.874112129211426
215,0.053385932371020316,0.861519455909729,0.8664115071296692,196,19,17.85702896118164
216,0.05272206598892808,0.8622263073921204,0.8664115071296692,196,20,17.88766574859619
217,0.05369051937013865,0.8665457963943481,0.8665457963943481,217,0,18.07456350326538
218,0.05172724165022373,0.8614921569824219,0.8665457963943481,217,1,17.83536410331726
219,0.054335583653301,0.8579412698745728,0.8665457963943481,217,2,17.80886435508728
220,0.05355532122775912,0.8509305715560913,0.8665457963943481,217,3,17.886200189590454
221,0.05194612946361303,0.8608089685440063,0.8665457963943481,217,4,17.8457453250885
222,0.05278502367436886,0.8505290746688843,0.8665457963943481,217,5,17.781814336776733
223,0.05281251277774572,0.8480969667434692,0.8665457963943481,217,6,17.881748914718628
