epoch,train_loss,val_dice,best_dice_so_far,best_epoch_so_far,epochs_no_improve,epoch_time_sec
1,0.7256763741374016,0.0,0.0,1,0,62.27260446548462
2,0.6569602787494659,0.0,0.0,1,1,33.224889516830444
3,0.6338644534349441,0.017915230244398117,0.017915230244398117,3,0,33.23473048210144
4,0.6117285043001175,0.5736842155456543,0.5736842155456543,4,0,33.53074073791504
5,0.5935400858521461,0.5516877174377441,0.5736842155456543,4,1,33.40753197669983
6,0.572451288998127,0.5005027055740356,0.5736842155456543,4,2,33.39592361450195
7,0.5512639179825782,0.6452381014823914,0.6452381014823914,7,0,34.2092387676239
8,0.5364690713584424,0.5618854761123657,0.6452381014823914,7,1,33.029613971710205
9,0.5222854658961296,0.6212804317474365,0.6452381014823914,7,2,32.523250579833984
10,0.508072166889906,0.5809221267700195,0.6452381014823914,7,3,33.741854429244995
11,0.48939444720745084,0.7342103719711304,0.7342103719711304,11,0,33.061134815216064
12,0.47447894886136055,0.5713009834289551,0.7342103719711304,11,1,33.53894829750061
13,0.4564463093876839,0.7167767882347107,0.7342103719711304,11,2,32.81719970703125
14,0.44419695138931276,0.7213088274002075,0.7342103719711304,11,3,33.426586866378784
15,0.42945231720805166,0.714409351348877,0.7342103719711304,11,4,33.84235501289368
16,0.41141595765948297,0.7595895528793335,0.7595895528793335,16,0,34.74178194999695
17,0.39443324953317643,0.7375579476356506,0.7595895528793335,16,1,34.12857437133789
18,0.38423066064715383,0.6827287673950195,0.7595895528793335,16,2,33.44134759902954
19,0.3668832451105118,0.7724008560180664,0.7724008560180664,19,0,33.6067578792572
20,0.3473318465054035,0.7630181908607483,0.7724008560180664,19,1,33.12765550613403
21,0.33414880409836767,0.7770118713378906,0.7770118713378906,21,0,34.09744143486023
22,0.3125511519610882,0.7544832229614258,0.7770118713378906,21,1,33.30266308784485
23,0.30464534312486646,0.7696141600608826,0.7770118713378906,21,2,33.61483597755432
24,0.2852176584303379,0.7716212272644043,0.7770118713378906,21,3,32.84925031661987
25,0.2713485833257437,0.8106211423873901,0.8106211423873901,25,0,33.701772689819336
26,0.2587593473494053,0.7885102033615112,0.8106211423873901,25,1,33.22060012817383
27,0.24838701635599136,0.8074854016304016,0.8106211423873901,25,2,33.225462675094604
28,0.2306956697255373,0.8097707033157349,0.8106211423873901,25,3,33.04530334472656
29,0.21267279125750066,0.7997136116027832,0.8106211423873901,25,4,33.36092257499695
30,0.2110099360346794,0.8132480382919312,0.8132480382919312,30,0,33.72040796279907
31,0.19528985116630793,0.7916258573532104,0.8132480382919312,30,1,33.303423166275024
32,0.18937623780220747,0.8054372668266296,0.8132480382919312,30,2,33.032795906066895
33,0.18243155144155027,0.813145637512207,0.8132480382919312,30,3,35.05251717567444
34,0.17400543447583913,0.8133505582809448,0.8133505582809448,34,0,33.34108543395996
35,0.16622556950896977,0.8070856332778931,0.8133505582809448,34,1,33.13737773895264
36,0.16046863421797752,0.814775824546814,0.814775824546814,36,0,33.303287506103516
37,0.15148308947682382,0.8099967837333679,0.814775824546814,36,1,33.08604097366333
38,0.14442255701869727,0.8345394134521484,0.8345394134521484,38,0,33.38405680656433
39,0.14942425582557917,0.8443611860275269,0.8443611860275269,39,0,33.304856300354004
40,0.1463157579302788,0.8297502398490906,0.8443611860275269,39,1,33.19338274002075
41,0.1434706499800086,0.8368617296218872,0.8443611860275269,39,2,33.70730686187744
42,0.13929891716688872,0.8258522152900696,0.8443611860275269,39,3,32.2865936756134
43,0.13188715912401677,0.8364105224609375,0.8443611860275269,39,4,33.11393213272095
44,0.13106470219790936,0.8169582486152649,0.8443611860275269,39,5,33.53549766540527
45,0.12439198810607195,0.8322943449020386,0.8443611860275269,39,6,34.98178577423096
46,0.12416148073971271,0.8181174397468567,0.8443611860275269,39,7,33.602235317230225
47,0.12007178403437138,0.8300401568412781,0.8443611860275269,39,8,33.645745038986206
48,0.11999095547944308,0.8348787426948547,0.8443611860275269,39,9,33.140382289886475
49,0.11662223096936941,0.836431622505188,0.8443611860275269,39,10,33.05310893058777
50,0.11179688889533282,0.8455692529678345,0.8455692529678345,50,0,34.22645831108093
51,0.11029040403664112,0.8484805226325989,0.8484805226325989,51,0,34.11530089378357
52,0.11413162164390087,0.8396425247192383,0.8484805226325989,51,1,33.11742186546326
53,0.11343968138098717,0.8182445764541626,0.8484805226325989,51,2,32.828571796417236
54,0.11229405421763658,0.8315224647521973,0.8484805226325989,51,3,33.97963857650757
55,0.12580615170300008,0.8170854449272156,0.8484805226325989,51,4,33.165711641311646
56,0.11927464697510004,0.8214061856269836,0.8484805226325989,51,5,33.77285671234131
57,0.11764988321810961,0.8352141380310059,0.8484805226325989,51,6,35.84857797622681
58,0.10583636332303285,0.838382363319397,0.8484805226325989,51,7,34.42968463897705
59,0.10991286505013705,0.8271558880805969,0.8484805226325989,51,8,34.23456430435181
60,0.11605552453547716,0.8364400863647461,0.8484805226325989,51,9,36.69385051727295
61,0.1042499235831201,0.8430801630020142,0.8484805226325989,51,10,36.4356575012207
62,0.09843483231961728,0.846707820892334,0.8484805226325989,51,11,35.749547481536865
63,0.10091006876900792,0.828168511390686,0.8484805226325989,51,12,37.97712969779968
64,0.0955540875904262,0.8469274640083313,0.8484805226325989,51,13,34.46016716957092
65,0.09621942890807986,0.8433380126953125,0.8484805226325989,51,14,35.68324160575867
66,0.09018912585452199,0.8491151928901672,0.8491151928901672,66,0,37.805368423461914
67,0.09166994839906692,0.8432279825210571,0.8491151928901672,66,1,36.010114669799805
68,0.09407024206593632,0.8362730145454407,0.8491151928901672,66,2,36.046868085861206
69,0.09161461340263485,0.8460180163383484,0.8491151928901672,66,3,35.5753755569458
70,0.0870120795443654,0.8362606167793274,0.8491151928901672,66,4,34.57390832901001
71,0.08596878917887807,0.8514705896377563,0.8514705896377563,71,0,36.42174029350281
72,0.0829779771156609,0.8504146337509155,0.8514705896377563,71,1,26.777231693267822
73,0.0837876433506608,0.8531988263130188,0.8531988263130188,73,0,17.88240361213684
74,0.08683508057147264,0.8381360769271851,0.8531988263130188,73,1,17.717689275741577
75,0.08161293026059865,0.8425911068916321,0.8531988263130188,73,2,17.692286729812622
76,0.08220046563073993,0.8442716598510742,0.8531988263130188,73,3,17.677817583084106
77,0.09561074981465936,0.8236058354377747,0.8531988263130188,73,4,17.75370216369629
78,0.09428133182227612,0.8332636952400208,0.8531988263130188,73,5,17.697126865386963
79,0.08881510440260172,0.858540415763855,0.858540415763855,79,0,17.87885355949402
80,0.08640396799892187,0.8586893081665039,0.8586893081665039,80,0,17.91831398010254
