fold,epoch,train_loss,val_loss,val_dice,best_dice_so_far,best_epoch_so_far,epochs_no_improve,epoch_time_sec
4,1,1.174182978272438,1.0207494914531707,0.13812144100666046,0.13812144100666046,1,0,39.550701379776
4,2,0.9102154791355133,0.8200594902038574,0.18051044642925262,0.18051044642925262,2,0,40.79754614830017
4,3,0.7329438999295235,0.7070749461650848,0.356951504945755,0.356951504945755,3,0,39.118279457092285
4,4,0.6473104700446128,0.645954942703247,0.45604991912841797,0.45604991912841797,4,0,52.85429501533508
4,5,0.6007322147488594,0.6050606012344361,0.5150394439697266,0.5150394439697266,5,0,61.61021637916565
4,6,0.564595952630043,0.5786310434341431,0.5385457873344421,0.5385457873344421,6,0,61.80349159240723
4,7,0.5369304239749908,0.5467419773340225,0.5849987268447876,0.5849987268447876,7,0,39.41485357284546
4,8,0.5107249282300472,0.5232621550559997,0.4965502619743347,0.5849987268447876,7,1,48.82058835029602
4,9,0.48624462708830835,0.5080156207084656,0.5364288091659546,0.5849987268447876,7,2,39.32847833633423
4,10,0.4633677899837494,0.4724644720554352,0.6027625203132629,0.6027625203132629,10,0,39.340054750442505
4,11,0.44138638526201246,0.4615947365760803,0.5661288499832153,0.6027625203132629,10,1,40.91714572906494
4,12,0.4173735223710537,0.4334384024143219,0.6504713892936707,0.6504713892936707,12,0,39.271979093551636
4,13,0.39012323319911957,0.4112877011299133,0.5850539207458496,0.6504713892936707,12,1,39.38166642189026
4,14,0.36696773394942284,0.4181860089302063,0.5508426427841187,0.6504713892936707,12,2,39.38258743286133
4,15,0.34104988649487494,0.3766886830329895,0.6362563371658325,0.6504713892936707,12,3,52.962406873703
4,16,0.3167575798928738,0.3523352384567261,0.6583784222602844,0.6583784222602844,16,0,61.35207533836365
4,17,0.28981363512575625,0.3371166497468948,0.6184003949165344,0.6583784222602844,16,1,61.77355432510376
4,18,0.26192380785942077,0.31775696724653246,0.6566864848136902,0.6583784222602844,16,2,39.370954751968384
4,19,0.2413907755166292,0.31471754759550097,0.6401442885398865,0.6583784222602844,16,3,49.01174235343933
4,20,0.22303726486861705,0.2877513527870178,0.6691608428955078,0.6691608428955078,20,0,39.58462190628052
4,21,0.20347925834357738,0.28235557228326796,0.6610079407691956,0.6691608428955078,20,1,39.56969213485718
4,22,0.19375248048454524,0.28615147322416307,0.6348198056221008,0.6691608428955078,20,2,40.985591650009155
4,23,0.181253844499588,0.2926796078681946,0.6169015169143677,0.6691608428955078,20,3,39.30618619918823
4,24,0.16948376633226872,0.274160997569561,0.6358405947685242,0.6691608428955078,20,4,39.2076632976532
4,25,0.1598469289019704,0.255467651039362,0.6643344163894653,0.6691608428955078,20,5,39.62261414527893
4,26,0.1501808486878872,0.26753920018672944,0.6233121156692505,0.6691608428955078,20,6,52.26656174659729
4,27,0.1432538392022252,0.24884064346551896,0.6526975035667419,0.6691608428955078,20,7,61.01671862602234
4,28,0.14101036805659534,0.2593943074345589,0.636064350605011,0.6691608428955078,20,8,61.89571237564087
