fold,epoch,train_loss,val_loss,val_dice,best_dice_so_far,best_epoch_so_far,epochs_no_improve,epoch_time_sec
2,61,0.09038600586354732,0.10815177485346794,0.8176558613777161,0.8380289077758789,55,6,38.3908588886261
2,62,0.09054533801972867,0.09777976647019386,0.8341714143753052,0.8380289077758789,55,7,38.32788562774658
2,63,0.0862905701622367,0.09709147587418557,0.8354126214981079,0.8380289077758789,55,8,38.19765067100525
2,64,0.08784884428605437,0.09708507582545281,0.8349674344062805,0.8380289077758789,55,9,38.179880142211914
2,65,0.08737165145576001,0.09972091615200043,0.8299959897994995,0.8380289077758789,55,10,38.34890866279602
2,66,0.08719366807490588,0.09671969935297967,0.8348217010498047,0.8380289077758789,55,11,38.9796667098999
2,67,0.08653160920366645,0.10224108397960663,0.8249125480651855,0.8380289077758789,55,12,38.39312171936035
2,68,0.08108048383146524,0.1016814574599266,0.8256840705871582,0.8380289077758789,55,13,38.30416011810303
2,69,0.08061846820637583,0.09631569758057594,0.8345346450805664,0.8380289077758789,55,14,38.66206884384155
2,70,0.08143799751996994,0.09846332892775536,0.8310964703559875,0.8380289077758789,55,15,38.1991868019104
2,71,0.08093764707446098,0.09994705691933632,0.8287858963012695,0.8380289077758789,55,16,39.3118109703064
2,72,0.0832541617564857,0.09390890188515186,0.8384442329406738,0.8384442329406738,72,0,38.86741375923157
2,73,0.08095926372334361,0.09998504556715489,0.8277870416641235,0.8384442329406738,72,1,38.46489357948303
2,74,0.07927468260750174,0.10237264707684517,0.8230432271957397,0.8384442329406738,72,2,38.35734486579895
2,75,0.07888776799663902,0.0932735089212656,0.838793158531189,0.838793158531189,75,0,38.54132962226868
2,76,0.07992860721424222,0.09154141098260879,0.8426534533500671,0.8426534533500671,76,0,38.53269028663635
2,77,0.08174131065607071,0.09396787583827973,0.837856113910675,0.8426534533500671,76,1,38.4223096370697
2,78,0.08599580219015479,0.09084671400487423,0.8431598544120789,0.8431598544120789,78,0,38.458418130874634
2,79,0.08566960468888282,0.09400487765669822,0.8378680944442749,0.8431598544120789,78,1,38.884228229522705
2,80,0.0919527062214911,0.09676736369729041,0.8344260454177856,0.8431598544120789,78,2,38.49600958824158
2,81,0.0941513542085886,0.1011206217110157,0.8261753916740417,0.8431598544120789,78,3,38.340778827667236
2,82,0.08581812204793096,0.09794607535004615,0.8309284448623657,0.8431598544120789,78,4,39.17736458778381
2,83,0.08124732719734311,0.11154750064015388,0.804089367389679,0.8431598544120789,78,5,38.38640761375427
2,84,0.08793090246617793,0.10892811790108681,0.8098642230033875,0.8431598544120789,78,6,39.86731028556824
2,85,0.08497470794245601,0.09009399339556694,0.8445422053337097,0.8445422053337097,85,0,38.840826749801636
2,86,0.07986060995608568,0.09014260321855545,0.8438373804092407,0.8445422053337097,85,1,38.35447669029236
2,87,0.0784011266194284,0.0864274837076664,0.8500493168830872,0.8500493168830872,87,0,38.79368758201599
2,88,0.07643546685576438,0.09588088542222976,0.8330157995223999,0.8500493168830872,87,1,38.59581470489502
2,89,0.07860438581556081,0.09630753099918365,0.8328298330307007,0.8500493168830872,87,2,38.40040421485901
2,90,0.07673362446948886,0.08814585767686367,0.8472867012023926,0.8500493168830872,87,3,38.58420276641846
2,91,0.07590489992871881,0.0898668110370636,0.8441247940063477,0.8500493168830872,87,4,38.10677671432495
2,92,0.07589351050555707,0.09628003165125847,0.831324577331543,0.8500493168830872,87,5,39.20068359375
2,93,0.07402465399354696,0.09792034104466438,0.8291038274765015,0.8500493168830872,87,6,38.212634563446045
2,94,0.07308760648593307,0.09182757921516896,0.8401630520820618,0.8500493168830872,87,7,38.26468801498413
2,95,0.07563610570505261,0.09034846499562263,0.8433547019958496,0.8500493168830872,87,8,38.54684615135193
2,96,0.0741318529471755,0.09020339995622635,0.8424469232559204,0.8500493168830872,87,9,38.16377401351929
2,97,0.07301243534311652,0.08886110298335552,0.8454386591911316,0.8500493168830872,87,10,39.10336351394653
2,98,0.0753200582228601,0.08990350961685181,0.8437274694442749,0.8500493168830872,87,11,38.426491022109985
2,99,0.07223596246913075,0.09801164343953132,0.8282654881477356,0.8500493168830872,87,12,38.27589821815491
2,100,0.07533604195341467,0.10176399946212769,0.8217689394950867,0.8500493168830872,87,13,38.39165210723877
2,101,0.0735834582708776,0.09213890433311463,0.8388279676437378,0.8500493168830872,87,14,38.22939586639404
2,102,0.07402616636827589,0.08964904025197029,0.843856930732727,0.8500493168830872,87,15,38.469810962677
2,103,0.07658776678144932,0.08804309479892254,0.8455544710159302,0.8500493168830872,87,16,38.5852255821228
2,104,0.07616799883544445,0.09494958519935608,0.83385169506073,0.8500493168830872,87,17,38.814554929733276
2,105,0.07556149503216147,0.09002862200140953,0.8423030972480774,0.8500493168830872,87,18,38.92381262779236
2,106,0.07421295130625367,0.09085669368505478,0.8406922221183777,0.8500493168830872,87,19,38.79524064064026
2,107,0.07119123488664628,0.08881640769541263,0.8444238901138306,0.8500493168830872,87,20,38.19764757156372
2,108,0.0710163856856525,0.09113452583551407,0.8404800295829773,0.8500493168830872,87,21,39.08588886260986
2,109,0.07241286672651767,0.09439225420355797,0.8344553112983704,0.8500493168830872,87,22,38.42837405204773
2,110,0.07492663050070406,0.09463556557893753,0.8348509073257446,0.8500493168830872,87,23,39.06013488769531
2,111,0.07476551234722137,0.09023508131504059,0.8419908285140991,0.8500493168830872,87,24,38.09641194343567
2,112,0.07295223502442241,0.10011790990829468,0.8257266879081726,0.8500493168830872,87,25,38.29773163795471
2,113,0.08698442708700896,0.09447931312024593,0.8349618911743164,0.8500493168830872,87,26,38.356093883514404
2,114,0.08038367666304111,0.13180811554193497,0.7689356207847595,0.8500493168830872,87,27,38.183215618133545
2,115,0.07745953537523746,0.09253950007259845,0.8381108045578003,0.8500493168830872,87,28,38.14216589927673
2,116,0.07200797535479068,0.09236805886030197,0.8380709886550903,0.8500493168830872,87,29,38.34015488624573
2,117,0.07300060326233507,0.0879232969135046,0.8455442190170288,0.8500493168830872,87,30,38.172351121902466
2,118,0.06993293417617678,0.08747942969202996,0.8464977145195007,0.8500493168830872,87,31,39.15865993499756
2,119,0.06984203634783626,0.0906729020178318,0.8403928875923157,0.8500493168830872,87,32,40.79195713996887
2,120,0.06882642162963748,0.08890027776360512,0.8432966470718384,0.8500493168830872,87,33,38.51026463508606
2,121,0.0732738715596497,0.08851232305169106,0.8446685671806335,0.8500493168830872,87,34,38.94428467750549
2,122,0.06923852283507585,0.08791966140270233,0.845554530620575,0.8500493168830872,87,35,38.479223012924194
2,123,0.06831049742177128,0.0904777679592371,0.8407125473022461,0.8500493168830872,87,36,39.152687311172485
2,124,0.06933843176811934,0.09154456704854966,0.8387197256088257,0.8500493168830872,87,37,38.36879539489746
2,125,0.0688080608844757,0.08754048012197017,0.8453359603881836,0.8500493168830872,87,38,38.23511528968811
2,126,0.06877570664510131,0.09076196812093258,0.8406007885932922,0.8500493168830872,87,39,38.41232204437256
2,127,0.06601029895246029,0.0912341944873333,0.8395957946777344,0.8500493168830872,87,40,38.32631492614746
2,128,0.06568252667784691,0.08993194699287414,0.8419879078865051,0.8500493168830872,87,41,38.27843141555786
2,129,0.06625012783333659,0.09135215133428573,0.8391008377075195,0.8500493168830872,87,42,38.44505333900452
2,130,0.06635696357116103,0.09261441007256507,0.8360133171081543,0.8500493168830872,87,43,38.79451107978821
2,131,0.06623691683635116,0.08847156725823879,0.8444870114326477,0.8500493168830872,87,44,39.803685665130615
2,132,0.06677712025120855,0.0901558093726635,0.8414082527160645,0.8500493168830872,87,45,38.2033748626709
2,133,0.06567198988050223,0.09192957766354085,0.8391044735908508,0.8500493168830872,87,46,38.67421746253967
2,134,0.06870214939117432,0.09964938163757324,0.8250890970230103,0.8500493168830872,87,47,39.009145736694336
2,135,0.0713358067907393,0.09674691371619701,0.828961193561554,0.8500493168830872,87,48,40.23013997077942
2,136,0.07406379925087095,0.09308968819677829,0.835527777671814,0.8500493168830872,87,49,40.45260834693909
2,137,0.06739756660535931,0.0914892926812172,0.8384035229682922,0.8500493168830872,87,50,38.69499373435974
