fold,epoch,train_loss,val_loss,val_dice,best_dice_so_far,best_epoch_so_far,epochs_no_improve,epoch_time_sec
1,1,1.132006624341011,0.9672387182712555,0.10518334060907364,0.10518334060907364,1,0,39.15091586112976
1,2,0.870122192800045,0.7877272665500641,0.2305995225906372,0.2305995225906372,2,0,44.80198645591736
1,3,0.7392154663801194,0.6882011592388153,0.3581446707248688,0.3581446707248688,3,0,39.63120794296265
1,4,0.6676743552088737,0.6392135679721832,0.4418264925479889,0.4418264925479889,4,0,44.912365198135376
1,5,0.6227835863828659,0.6047286629676819,0.5345433354377747,0.5345433354377747,5,0,52.36901235580444
1,6,0.5900880590081214,0.575268667936325,0.48799508810043335,0.5345433354377747,5,1,38.681397676467896
1,7,0.5636337891221046,0.550319355726242,0.6462444067001343,0.6462444067001343,7,0,50.66274404525757
1,8,0.5388971269130707,0.5293757677078247,0.6677055358886719,0.6677055358886719,8,0,42.4309868812561
1,9,0.5173000894486904,0.5063512444496154,0.7095841765403748,0.7095841765403748,9,0,39.583927154541016
1,10,0.49494190216064454,0.48109301924705505,0.7046130299568176,0.7095841765403748,9,1,38.7406210899353
1,11,0.47719610705971716,0.47179547548294065,0.5636866688728333,0.7095841765403748,9,2,39.08675193786621
1,12,0.4536356642842293,0.4440343797206879,0.6728302240371704,0.7095841765403748,9,3,46.15372395515442
1,13,0.4395355500280857,0.4323930710554123,0.6297010183334351,0.7095841765403748,9,4,42.51576805114746
1,14,0.4150150403380394,0.41132062375545503,0.6290618181228638,0.7095841765403748,9,5,38.60607314109802
1,15,0.3943412691354752,0.38610148429870605,0.6922885179519653,0.7095841765403748,9,6,40.68863034248352
1,16,0.3718385182321072,0.3665246307849884,0.667585551738739,0.7095841765403748,9,7,52.89204454421997
1,17,0.3485760621726513,0.33963015079498293,0.7528631091117859,0.7528631091117859,17,0,60.83346748352051
1,18,0.33002957999706267,0.3195797637104988,0.7345346212387085,0.7528631091117859,17,1,39.541415214538574
1,19,0.3098575692623854,0.30609866976737976,0.7157729864120483,0.7528631091117859,17,2,45.48040556907654
1,20,0.2923179417848587,0.2857437029480934,0.7635768055915833,0.7635768055915833,20,0,47.37111473083496
1,21,0.27606935761868956,0.27275447696447375,0.745430588722229,0.7635768055915833,20,1,39.393301248550415
1,22,0.255285419523716,0.25223581343889234,0.7875859141349792,0.7875859141349792,22,0,49.476354360580444
1,23,0.23901481479406356,0.23261217772960663,0.7945348024368286,0.7945348024368286,23,0,39.61007261276245
1,24,0.23219006918370724,0.21851273477077485,0.7939444780349731,0.7945348024368286,23,1,39.75328254699707
1,25,0.21425979025661945,0.20847832709550856,0.7753399610519409,0.7945348024368286,23,2,38.98352789878845
1,26,0.198645281419158,0.19709048718214034,0.804113507270813,0.804113507270813,26,0,41.8682701587677
1,27,0.18985346034169198,0.19294577836990356,0.7812506556510925,0.804113507270813,26,1,39.03350853919983
1,28,0.17631404884159566,0.17035410106182097,0.8107501864433289,0.8107501864433289,28,0,47.8547146320343
1,29,0.16697425805032254,0.18941470235586166,0.7325655221939087,0.8107501864433289,28,1,39.30909466743469
1,30,0.1599794739857316,0.16735616624355315,0.7933828234672546,0.8107501864433289,28,2,38.70275330543518
1,31,0.14714267570525408,0.1510850630700588,0.8019211888313293,0.8107501864433289,28,3,59.83416748046875
1,32,0.14415463507175447,0.15097529366612433,0.7932357788085938,0.8107501864433289,28,4,51.08725070953369
1,33,0.13880186080932616,0.14583689346909523,0.8006628751754761,0.8107501864433289,28,5,38.47047781944275
1,34,0.127561660297215,0.1448889560997486,0.7903760671615601,0.8107501864433289,28,6,46.49331068992615
1,35,0.12768428046256303,0.13254599273204803,0.8189386129379272,0.8189386129379272,35,0,39.01078772544861
1,36,0.12414118144661188,0.1368687555193901,0.8043222427368164,0.8189386129379272,35,1,44.06684589385986
1,37,0.12927501760423182,0.15315729081630708,0.763720691204071,0.8189386129379272,35,2,46.81741809844971
1,38,0.1323026793077588,0.13029055446386337,0.808388888835907,0.8189386129379272,35,3,39.110554456710815
1,39,0.1247433016076684,0.13305370286107063,0.8008115887641907,0.8189386129379272,35,4,49.593650341033936
1,40,0.12650637775659562,0.12748231515288352,0.811489462852478,0.8189386129379272,35,5,39.73523807525635
1,41,0.11714454740285873,0.13090562373399733,0.7953993082046509,0.8189386129379272,35,6,39.56549549102783
1,42,0.11159246508032084,0.12058638930320739,0.8136693835258484,0.8189386129379272,35,7,38.86909222602844
1,43,0.10753076151013374,0.11619673296809196,0.8222758173942566,0.8222758173942566,43,0,41.614250898361206
1,44,0.1111478939652443,0.1237580955028534,0.8027015924453735,0.8222758173942566,43,1,39.28092622756958
1,45,0.10678798742592335,0.1216985672712326,0.8066991567611694,0.8222758173942566,43,2,47.27211093902588
1,46,0.1083066213876009,0.1249551847577095,0.8008397221565247,0.8222758173942566,43,3,39.673938512802124
1,47,0.10611892705783248,0.11957235857844353,0.8082107305526733,0.8222758173942566,43,4,38.82974934577942
1,48,0.10709496345371008,0.1235517293214798,0.7984127998352051,0.8222758173942566,43,5,60.02585220336914
1,49,0.10540238991379738,0.12364622727036476,0.7969399690628052,0.8222758173942566,43,6,51.12580490112305
1,50,0.09872728968039154,0.11787834018468857,0.8065088987350464,0.8222758173942566,43,7,38.72529435157776
1,51,0.09820296876132488,0.11949288249015808,0.8032773733139038,0.8222758173942566,43,8,46.50191378593445
1,52,0.09429759364575148,0.11602503433823586,0.8073821067810059,0.8222758173942566,43,9,38.78981900215149
1,53,0.0988427683711052,0.12606322914361953,0.7883754968643188,0.8222758173942566,43,10,43.92008972167969
1,54,0.0961276926100254,0.11614332273602486,0.8059731721878052,0.8222758173942566,43,11,46.78551411628723
1,55,0.09411657629534602,0.11053413450717926,0.8154497146606445,0.8222758173942566,43,12,39.3193838596344
1,56,0.09523103106766939,0.11343532502651214,0.8104935884475708,0.8222758173942566,43,13,49.206379413604736
1,57,0.08889183606952429,0.11428184658288956,0.8083704113960266,0.8222758173942566,43,14,39.65805244445801
1,58,0.09341726377606392,0.11651389859616756,0.8029882311820984,0.8222758173942566,43,15,39.83649468421936
1,59,0.09288339782506227,0.10959384590387344,0.8149687647819519,0.8222758173942566,43,16,38.696754693984985
1,60,0.08911603651940822,0.11898611783981324,0.7967756390571594,0.8222758173942566,43,17,41.586101055145264
1,61,0.09050265094265342,0.10918579176068306,0.8156026601791382,0.8222758173942566,43,18,39.154749155044556
1,62,0.0894866787828505,0.1098068542778492,0.8127965927124023,0.8222758173942566,43,19,47.501566648483276
1,63,0.08691883841529488,0.11606192290782928,0.8009355664253235,0.8222758173942566,43,20,39.54634642601013
1,64,0.08905063373968006,0.11375847309827805,0.804252028465271,0.8222758173942566,43,21,38.99478816986084
1,65,0.08941559763625265,0.10745332017540932,0.8174184560775757,0.8222758173942566,43,22,59.4046413898468
1,66,0.08867238331586122,0.10459526479244233,0.8204485177993774,0.8222758173942566,43,23,51.0851993560791
1,67,0.0874363542534411,0.10328632071614266,0.8238866925239563,0.8238866925239563,67,0,38.69473576545715
1,68,0.08538427762687206,0.09927353039383888,0.8315366506576538,0.8315366506576538,68,0,46.74225616455078
1,69,0.08989849276840686,0.11368279084563256,0.8032944798469543,0.8315366506576538,68,1,39.00824999809265
1,70,0.09638461051508784,0.10942265987396241,0.8143225908279419,0.8315366506576538,68,2,44.002474308013916
1,71,0.09021575367078186,0.1076864868402481,0.8131141662597656,0.8315366506576538,68,3,46.72447633743286
1,72,0.08497492466121911,0.10364245288074017,0.820438027381897,0.8315366506576538,68,4,39.29383945465088
1,73,0.08298757215961813,0.10456992872059345,0.8186843991279602,0.8315366506576538,68,5,49.19036793708801
1,74,0.08286773478612304,0.10380141623318195,0.8206996917724609,0.8315366506576538,68,6,39.79705286026001
1,75,0.08333488907665014,0.10427329093217849,0.818554699420929,0.8315366506576538,68,7,40.121623277664185
1,76,0.08335778480395675,0.10764491483569145,0.8129686117172241,0.8315366506576538,68,8,39.11029505729675
1,77,0.08298251330852509,0.10614345818758011,0.8155533075332642,0.8315366506576538,68,9,41.00771355628967
1,78,0.08231451055034995,0.10435687676072121,0.8199228048324585,0.8315366506576538,68,10,39.39734959602356
1,79,0.08194300001487136,0.10185087025165558,0.822740375995636,0.8315366506576538,68,11,47.69905686378479
1,80,0.08466043192893266,0.10043352879583836,0.8238483667373657,0.8315366506576538,68,12,39.57102346420288
1,81,0.08064353242516517,0.09628825262188911,0.8334331512451172,0.8334331512451172,81,0,39.17501497268677
1,82,0.07983769001439214,0.10064204968512058,0.8232434988021851,0.8334331512451172,81,1,60.02716517448425
1,83,0.08254783870652319,0.0956970613449812,0.8338814973831177,0.8338814973831177,83,0,51.530941009521484
1,84,0.08309893384575844,0.09691445603966713,0.8321043252944946,0.8338814973831177,83,1,38.76703596115112
1,85,0.07953560426831245,0.09966520182788371,0.8247054815292358,0.8338814973831177,83,2,46.73736047744751
1,86,0.0795036825351417,0.09750806577503682,0.8291740417480469,0.8338814973831177,83,3,38.69305777549744
1,87,0.07876490065827965,0.09909675940871239,0.8264861106872559,0.8338814973831177,83,4,44.130614042282104
1,88,0.07933402666822076,0.10046386606991291,0.8232330083847046,0.8338814973831177,83,5,46.72994351387024
1,89,0.07764415675774217,0.10576272420585156,0.8136359453201294,0.8338814973831177,83,6,39.32305097579956
1,90,0.07663709111511707,0.10303672738373279,0.8186019062995911,0.8338814973831177,83,7,49.46437621116638
1,91,0.07736108358949423,0.10007388480007648,0.823601245880127,0.8338814973831177,83,8,39.34614372253418
1,92,0.08098688097670674,0.10508202165365219,0.8158451318740845,0.8338814973831177,83,9,39.849716663360596
1,93,0.07678671013563872,0.09621412269771099,0.8302961587905884,0.8338814973831177,83,10,38.69857144355774
1,94,0.07727809958159923,0.09942166097462177,0.8240734934806824,0.8338814973831177,83,11,41.65323758125305
1,95,0.07556976918131113,0.10007156915962696,0.8227750658988953,0.8338814973831177,83,12,39.78480052947998
1,96,0.0754677097313106,0.10727492868900299,0.8093544244766235,0.8338814973831177,83,13,47.698612451553345
1,97,0.07469049878418446,0.10794386342167854,0.8080406188964844,0.8338814973831177,83,14,39.206347942352295
1,98,0.07580192657187582,0.10327644348144531,0.8167802095413208,0.8338814973831177,83,15,38.97344160079956
1,99,0.07608557036146521,0.10595743134617805,0.8120225071907043,0.8338814973831177,83,16,59.66755437850952
1,100,0.07537985239177943,0.10362023822963237,0.8159493207931519,0.8338814973831177,83,17,51.113691568374634
1,101,0.07238464141264558,0.10695297420024871,0.8095227479934692,0.8338814973831177,83,18,38.79232478141785
1,102,0.07503335429355502,0.09944475702941417,0.8228328824043274,0.8338814973831177,83,19,46.34699869155884
1,103,0.07353272400796414,0.09888053461909294,0.8241632580757141,0.8338814973831177,83,20,38.37222099304199
