fold,epoch,train_loss,val_loss,val_dice,best_dice_so_far,best_epoch_so_far,epochs_no_improve,epoch_time_sec
0,1,0.8809117242693901,0.742714911699295,0.20091664791107178,0.20091664791107178,1,0,38.9206428527832
0,2,0.6880411982536316,0.6406209290027618,0.5203965306282043,0.5203965306282043,2,0,38.74870538711548
0,3,0.6116240561008454,0.5808342039585114,0.600559413433075,0.600559413433075,3,0,39.09578204154968
0,4,0.5608055964112282,0.5371876657009125,0.598124623298645,0.600559413433075,3,1,38.69474983215332
0,5,0.5173935815691948,0.49475550651550293,0.6738526225090027,0.6738526225090027,5,0,38.73470973968506
0,6,0.48497972041368487,0.46255714297294614,0.6722488403320312,0.6738526225090027,5,1,39.88110876083374
0,7,0.44711846560239793,0.43148994743824004,0.730918288230896,0.730918288230896,7,0,39.01822113990784
0,8,0.4171326786279678,0.39603308737277987,0.7634521722793579,0.7634521722793579,8,0,39.012632608413696
0,9,0.3780960701406002,0.3573050081729889,0.7291083335876465,0.7634521722793579,8,1,38.73264718055725
0,10,0.3424017786979675,0.3262761950492859,0.758540153503418,0.7634521722793579,8,2,39.11111307144165
0,11,0.3108782570809126,0.2887143209576607,0.7638160586357117,0.7638160586357117,11,0,38.63645935058594
0,12,0.2821974750608206,0.2600516140460968,0.7864277362823486,0.7864277362823486,12,0,38.634005546569824
0,13,0.25799380540847777,0.23665437251329421,0.7918176651000977,0.7918176651000977,13,0,38.60658621788025
0,14,0.23281690403819083,0.21889712214469909,0.7925175428390503,0.7925175428390503,14,0,39.81439185142517
0,15,0.2163408324122429,0.199897925555706,0.7834459543228149,0.7925175428390503,14,1,38.41150665283203
0,16,0.205000008828938,0.19989620745182038,0.7635235786437988,0.7925175428390503,14,2,38.573440074920654
0,17,0.1824075300246477,0.18159105330705644,0.7947089672088623,0.7947089672088623,17,0,39.36274313926697
0,18,0.17047328259795905,0.16192863285541534,0.8058239221572876,0.8058239221572876,18,0,38.88999056816101
0,19,0.16370835732668637,0.1499418094754219,0.8170091509819031,0.8170091509819031,19,0,39.71302080154419
0,20,0.16157295033335686,0.1532764844596386,0.8020557165145874,0.8170091509819031,19,1,38.583943605422974
0,21,0.15590771473944187,0.13720035403966904,0.8259531259536743,0.8259531259536743,21,0,39.15840482711792
0,22,0.14564975947141648,0.13897642344236374,0.8118376731872559,0.8259531259536743,21,1,38.62221026420593
0,23,0.1367123242467642,0.13538939654827117,0.8080291748046875,0.8259531259536743,21,2,38.38359618186951
0,24,0.1358546044677496,0.1352334201335907,0.8049978017807007,0.8259531259536743,21,3,38.43768858909607
0,25,0.1317185837775469,0.12770858108997346,0.816592812538147,0.8259531259536743,21,4,38.54816508293152
0,26,0.12365103978663683,0.13180644288659096,0.8040197491645813,0.8259531259536743,21,5,38.755704402923584
0,27,0.11905130781233311,0.12317909672856331,0.8161557912826538,0.8259531259536743,21,6,39.20668888092041
0,28,0.1202315915375948,0.12869356721639633,0.801784336566925,0.8259531259536743,21,7,38.645204305648804
0,29,0.11742424629628659,0.11747059896588326,0.821494460105896,0.8259531259536743,21,8,39.20440411567688
0,30,0.11857758779078723,0.12073900103569031,0.8105246424674988,0.8259531259536743,21,9,39.094382762908936
0,31,0.11827881224453449,0.11628481671214104,0.8199140429496765,0.8259531259536743,21,10,39.10865235328674
0,32,0.11316812597215176,0.1289742723107338,0.7971609234809875,0.8259531259536743,21,11,39.06283903121948
0,33,0.10585272526368499,0.11889045163989068,0.8084093928337097,0.8259531259536743,21,12,38.53244924545288
0,34,0.10503434464335441,0.11371621191501617,0.8192985653877258,0.8259531259536743,21,13,38.82457375526428
0,35,0.10617762021720409,0.10881916806101799,0.8254343271255493,0.8259531259536743,21,14,38.515028953552246
0,36,0.10261151976883412,0.11200212314724922,0.8168317675590515,0.8259531259536743,21,15,38.46753287315369
0,37,0.10343384547159076,0.11517261266708374,0.8098672032356262,0.8259531259536743,21,16,38.49940776824951
0,38,0.0980206505395472,0.11168940812349319,0.815722644329071,0.8259531259536743,21,17,38.69959259033203
0,39,0.10046070609241724,0.10357935279607773,0.8315417170524597,0.8315417170524597,39,0,38.92520022392273
0,40,0.10505718505010009,0.10731559991836548,0.8231922388076782,0.8315417170524597,39,1,39.357367515563965
0,41,0.099747393745929,0.09982548467814922,0.835593044757843,0.835593044757843,41,0,38.62040710449219
0,42,0.0973812036216259,0.11643566116690636,0.8052668571472168,0.835593044757843,41,1,38.698363065719604
0,43,0.10233206348493695,0.09850877970457077,0.8367527723312378,0.8367527723312378,43,0,40.31384539604187
0,44,0.10066249147057534,0.09786580465734004,0.8386811017990112,0.8386811017990112,44,0,38.56552219390869
0,45,0.09184214482083916,0.09875878244638443,0.8341638445854187,0.8386811017990112,44,1,39.813785552978516
0,46,0.08894592681899667,0.0909522719681263,0.8479633331298828,0.8479633331298828,46,0,38.48932194709778
0,47,0.09029415473341942,0.09412773251533509,0.8413286209106445,0.8479633331298828,46,1,38.14556074142456
0,48,0.09036613265052437,0.10018928647041321,0.8298729062080383,0.8479633331298828,46,2,38.54187989234924
0,49,0.08499374194070697,0.0988443847745657,0.8314269185066223,0.8479633331298828,46,3,38.798550605773926
0,50,0.08573688799515367,0.0997696179896593,0.8291059732437134,0.8479633331298828,46,4,38.307825326919556
0,51,0.08417461924254895,0.09688929952681065,0.8343068361282349,0.8479633331298828,46,5,38.65025329589844
0,52,0.08291075211018324,0.0969775639474392,0.8333263397216797,0.8479633331298828,46,6,38.83682060241699
0,53,0.07987069580703973,0.0945564977824688,0.8382928967475891,0.8479633331298828,46,7,38.93885636329651
0,54,0.08180199731141329,0.09296253100037574,0.8400536775588989,0.8479633331298828,46,8,38.37066888809204
0,55,0.08122388226911426,0.09568574577569962,0.8349064588546753,0.8479633331298828,46,9,39.06430768966675
0,56,0.08454394266009331,0.09476195648312569,0.8352157473564148,0.8479633331298828,46,10,39.16416549682617
0,57,0.08261692225933075,0.10411763787269593,0.8177784085273743,0.8479633331298828,46,11,38.512757539749146
0,58,0.08199110366404057,0.09736832082271576,0.8310462832450867,0.8479633331298828,46,12,39.35629963874817
0,59,0.08084135390818119,0.10266753323376179,0.8214289546012878,0.8479633331298828,46,13,38.411983013153076
0,60,0.08528275638818741,0.10021747536957264,0.8250236511230469,0.8479633331298828,46,14,38.99022459983826
0,61,0.08051819363608956,0.10008291602134704,0.8249236941337585,0.8479633331298828,46,15,38.462425231933594
0,62,0.07900854088366031,0.0939759735018015,0.8365041613578796,0.8479633331298828,46,16,38.580559730529785
0,63,0.07771573150530457,0.09306368716061116,0.837215781211853,0.8479633331298828,46,17,38.725706577301025
0,64,0.07855682959780097,0.0965861901640892,0.8308612108230591,0.8479633331298828,46,18,39.06397724151611
0,65,0.07800830621272326,0.09477188289165497,0.8347620964050293,0.8479633331298828,46,19,38.69149827957153
0,66,0.0772204459644854,0.08684625774621964,0.8491018414497375,0.8491018414497375,66,0,39.173868894577026
0,67,0.07667364599183202,0.09094433858990669,0.8422349691390991,0.8491018414497375,66,1,38.6146080493927
0,68,0.07515137158334255,0.09143441282212734,0.8396137356758118,0.8491018414497375,66,2,38.36458683013916
0,69,0.07335873302072286,0.09044174179434776,0.8414335250854492,0.8491018414497375,66,3,38.92644715309143
0,70,0.07438641991466284,0.09790945500135421,0.8282148241996765,0.8491018414497375,66,4,38.60794496536255
0,71,0.07421426689252257,0.10172572173178196,0.8202751278877258,0.8491018414497375,66,5,39.532623291015625
0,72,0.07372988453134895,0.09223675541579723,0.837902843952179,0.8491018414497375,66,6,38.45842456817627
0,73,0.07380104791373014,0.09417894892394543,0.8337434530258179,0.8491018414497375,66,7,38.20506834983826
0,74,0.0748679785989225,0.09117523282766342,0.8394064903259277,0.8491018414497375,66,8,39.39342379570007
0,75,0.07334892889484763,0.09438598081469536,0.8333439826965332,0.8491018414497375,66,9,38.792500734329224
0,76,0.07228958792984486,0.09329120852053166,0.83470618724823,0.8491018414497375,66,10,38.76538372039795
0,77,0.07468502474948764,0.08988133743405342,0.8424089550971985,0.8491018414497375,66,11,38.27056074142456
0,78,0.07327827652916312,0.09000011458992958,0.8409672975540161,0.8491018414497375,66,12,38.38938856124878
0,79,0.07154548913240433,0.09091640077531338,0.840145468711853,0.8491018414497375,66,13,39.09625697135925
0,80,0.07194619830697775,0.09064414538443089,0.840301513671875,0.8491018414497375,66,14,38.94440293312073
0,81,0.07374964002519846,0.0964016191661358,0.8304551243782043,0.8491018414497375,66,15,38.61828374862671
0,82,0.07236182475462556,0.09536630772054196,0.8303858041763306,0.8491018414497375,66,16,39.24871325492859
0,83,0.07083680322393775,0.09250405319035053,0.8358508944511414,0.8491018414497375,66,17,38.76991677284241
0,84,0.07152030616998672,0.08777477405965328,0.8457369804382324,0.8491018414497375,66,18,39.64911723136902
0,85,0.07065180903300643,0.09386025220155716,0.8334972262382507,0.8491018414497375,66,19,38.13145208358765
0,86,0.07195382192730904,0.09266206584870815,0.8353479504585266,0.8491018414497375,66,20,38.6572847366333
0,87,0.06958885984495282,0.09108692966401577,0.838188648223877,0.8491018414497375,66,21,38.822999000549316
0,88,0.06953632822260261,0.09301368966698646,0.8355644941329956,0.8491018414497375,66,22,38.262166261672974
0,89,0.06778509579598904,0.09555495455861092,0.8298851847648621,0.8491018414497375,66,23,38.59061527252197
0,90,0.0680294580757618,0.09664684720337391,0.8275114297866821,0.8491018414497375,66,24,38.60007405281067
0,91,0.07052808450534939,0.09253851287066936,0.8348687887191772,0.8491018414497375,66,25,38.814006328582764
0,92,0.07023379486054182,0.0918898668140173,0.837051272392273,0.8491018414497375,66,26,38.756529331207275
0,93,0.06945434184744954,0.09132822714745999,0.8380813598632812,0.8491018414497375,66,27,38.68384671211243
0,94,0.06766966134309768,0.09028132855892182,0.8398410677909851,0.8491018414497375,66,28,38.33851885795593
0,95,0.06791364187374711,0.09534428529441356,0.8300995826721191,0.8491018414497375,66,29,39.48753070831299
0,96,0.06667736461386084,0.0906707264482975,0.8385027050971985,0.8491018414497375,66,30,38.634429931640625
0,97,0.06731530865654349,0.09148217514157295,0.8367469906806946,0.8491018414497375,66,31,39.189658403396606
0,98,0.06612106710672379,0.0925732847303152,0.834660530090332,0.8491018414497375,66,32,38.301838636398315
0,99,0.06653917161747813,0.09211332947015763,0.8362981677055359,0.8491018414497375,66,33,38.867130517959595
0,100,0.06835245238617063,0.0903614979237318,0.8390436172485352,0.8491018414497375,66,34,38.4507155418396
0,101,0.06924996878951788,0.09144956432282925,0.8372794985771179,0.8491018414497375,66,35,38.716009855270386
0,102,0.06830055294558406,0.09054586999118328,0.8386532664299011,0.8491018414497375,66,36,38.65569472312927
0,103,0.06656167814508081,0.08647171333432198,0.8454996347427368,0.8491018414497375,66,37,38.75621700286865
0,104,0.07053080592304468,0.09436292983591557,0.8321996927261353,0.8491018414497375,66,38,38.67297840118408
0,105,0.07735604466870427,0.09773027710616589,0.8262055516242981,0.8491018414497375,66,39,39.03318214416504
0,106,0.08029004652053118,0.09368544891476631,0.8343353271484375,0.8491018414497375,66,40,38.64636039733887
0,107,0.0733439525589347,0.0993855718523264,0.821820855140686,0.8491018414497375,66,41,39.2933874130249
0,108,0.07239326573908329,0.09103449061512947,0.837536633014679,0.8491018414497375,66,42,39.45375633239746
0,109,0.06793031059205532,0.08887432403862476,0.8414603471755981,0.8491018414497375,66,43,38.32377767562866
0,110,0.0653138387016952,0.08401294499635696,0.8497163653373718,0.8497163653373718,110,0,39.15042781829834
0,111,0.06553760441020132,0.08934453241527081,0.8403339385986328,0.8497163653373718,110,1,38.67741060256958
0,112,0.06467011896893382,0.09087827168405056,0.837009072303772,0.8497163653373718,110,2,38.76322937011719
0,113,0.07026120200753212,0.10507438890635967,0.8140413165092468,0.8497163653373718,110,3,38.45763826370239
0,114,0.0659493220038712,0.09578781872987747,0.8287032842636108,0.8497163653373718,110,4,38.88583827018738
0,115,0.06382282907143236,0.09330304861068725,0.8327490091323853,0.8497163653373718,110,5,38.56815481185913
0,116,0.06250067930668593,0.0894120629876852,0.8406264185905457,0.8497163653373718,110,6,38.46052813529968
0,117,0.062448845244944096,0.09111701995134354,0.8375126123428345,0.8497163653373718,110,7,38.646610736846924
0,118,0.0658005670644343,0.09359974302351474,0.8326680064201355,0.8497163653373718,110,8,39.17504167556763
0,119,0.0670894779264927,0.09756186418235302,0.8252878189086914,0.8497163653373718,110,9,38.519142150878906
0,120,0.06201234459877014,0.09229841083288193,0.8346490859985352,0.8497163653373718,110,10,38.471447467803955
0,121,0.060588177479803565,0.09021578542888165,0.8389605283737183,0.8497163653373718,110,11,39.22701835632324
0,122,0.060297262761741875,0.09359610266983509,0.8326064944267273,0.8497163653373718,110,12,38.8722026348114
0,123,0.06280530402436853,0.09834902547299862,0.8243832588195801,0.8497163653373718,110,13,39.571497201919556
0,124,0.05997788244858384,0.09316179789602756,0.8333383798599243,0.8497163653373718,110,14,38.58291244506836
0,125,0.06138831041753292,0.09853593930602074,0.8242136240005493,0.8497163653373718,110,15,38.39706778526306
