epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
1,0.168036627,0.537993921,0.537498729,0.075043257,0.565138615,0.537476878,166,155,149,188,0.557863501,0.517133956,0.099469806,0.715151515,0.711951447,0.41526853,0.803765951,0.705413105,74,28,19,44,0.698412698,0.725490196
2,0.127089315,0.64893617,0.64893617,0.297884725,0.723274914,0.648928873,215,114,117,212,0.6443769,0.653495441,0.168454636,0.539393939,0.615312792,0.27701465,0.835356365,0.524711947,30,72,4,59,0.936507937,0.294117647
3,0.124283596,0.688449848,0.687077922,0.374230489,0.748153989,0.687113647,248,102,103,205,0.665584416,0.708571429,0.102291843,0.76969697,0.768207283,0.526353871,0.840024899,0.76127018,79,23,15,48,0.761904762,0.774509804
4,0.128046355,0.67325228,0.66987013,0.341844417,0.7307282,0.670229257,253,97,118,190,0.616883117,0.722857143,0.166060586,0.715151515,0.626984127,0.416962183,0.814036726,0.608906148,102,0,47,16,0.253968254,1
5,0.101089418,0.765957447,0.766188746,0.532229913,0.827883931,0.765937985,255,82,72,249,0.775700935,0.756676558,0.090178643,0.775757576,0.779178338,0.545438159,0.861967009,0.769108581,78,24,13,50,0.793650794,0.764705882
6,0.108405621,0.718844985,0.718932779,0.437851398,0.803649804,0.718844335,236,89,96,237,0.711711712,0.726153846,0.1219713,0.684848485,0.735994398,0.484278052,0.852941176,0.684280247,53,49,3,60,0.952380952,0.519607843
7,0.112275882,0.711246201,0.710719571,0.421641978,0.790704772,0.710794655,221,97,93,247,0.726470588,0.694968553,0.218283229,0.527272727,0.617647059,0.324239748,0.839713663,0.49929972,24,78,0,63,1,0.235294118
8,0.100548225,0.773556231,0.773762994,0.547690484,0.84003234,0.773543155,252,81,68,257,0.790769231,0.756756757,0.098841096,0.739393939,0.767973856,0.524248792,0.861500156,0.73843318,66,36,7,56,0.888888889,0.647058824
9,0.082634196,0.810030395,0.809363358,0.620060821,0.891196835,0.809607804,282,55,70,251,0.781931464,0.836795252,0.136726107,0.757575758,0.68557423,0.502902739,0.869436664,0.690082645,101,1,39,24,0.380952381,0.990196078
10,0.081557282,0.79331307,0.792800702,0.586817462,0.888766693,0.792938128,275,60,76,247,0.764705882,0.820895522,0.087174127,0.775757576,0.779178338,0.545438159,0.879084967,0.769108581,78,24,13,50,0.793650794,0.764705882
11,0.067606797,0.863221884,0.863053823,0.726537419,0.927867868,0.863140963,276,49,41,292,0.876876877,0.849230769,0.084157258,0.76969697,0.75,0.506828965,0.884220355,0.752916141,85,17,21,42,0.666666667,0.833333333
12,0.060007968,0.873860182,0.873835404,0.747625893,0.943946872,0.873810927,281,41,42,294,0.875,0.872670807,0.100403359,0.757575758,0.755368814,0.501158516,0.866791161,0.748705452,78,24,16,47,0.746031746,0.764705882
13,0.053612354,0.87993921,0.879787785,0.759754659,0.955102965,0.879859017,281,41,38,298,0.886904762,0.872670807,0.11465598,0.745454545,0.781979458,0.556643965,0.90227202,0.745220588,64,38,4,59,0.936507937,0.62745098
14,0.050889977,0.895136778,0.895578879,0.789871271,0.961593833,0.894767096,314,39,30,275,0.901639344,0.889518414,0.087101102,0.8,0.771475257,0.567792583,0.893868659,0.779777553,91,11,22,41,0.650793651,0.892156863
15,0.038970237,0.931610942,0.931681411,0.863207234,0.979075959,0.931584237,313,24,21,300,0.934579439,0.928783383,0.082264336,0.76969697,0.756069094,0.512138189,0.89449113,0.756069094,83,19,19,44,0.698412698,0.81372549
16,0.038225928,0.928571429,0.928616309,0.857173217,0.979186879,0.928567304,308,25,22,303,0.932307692,0.924924925,0.090949521,0.763636364,0.766339869,0.5203553,0.8881108,0.756627964,77,25,14,49,0.777777778,0.754901961
17,0.033311634,0.93768997,0.936899691,0.874794429,0.984172722,0.937342503,284,23,18,333,0.948717949,0.925081433,0.09198422,0.812121212,0.796451914,0.598803514,0.891223156,0.799104513,88,14,17,46,0.73015873,0.862745098
18,0.035098837,0.939209726,0.939089859,0.878520721,0.981473781,0.939182195,316,17,23,302,0.929230769,0.948948949,0.093594848,0.824242424,0.7910831,0.622735749,0.893401805,0.803159324,95,7,22,41,0.650793651,0.931372549
19,0.033207137,0.943768997,0.944025449,0.887165534,0.982961037,0.943527829,289,16,21,332,0.940509915,0.947540984,0.095105198,0.812121212,0.805555556,0.606039562,0.894957983,0.802730533,85,17,14,49,0.777777778,0.833333333
20,0.031354368,0.94224924,0.94224924,0.88456386,0.985051875,0.942247106,312,17,21,308,0.936170213,0.948328267,0.094794383,0.818181818,0.789215686,0.608113559,0.894646748,0.798976608,93,9,21,42,0.666666667,0.911764706
21,0.021082774,0.968085106,0.967991313,0.936177313,0.994732221,0.968068512,326,9,12,311,0.962848297,0.973134328,0.093624127,0.793939394,0.790849673,0.572939513,0.898381575,0.785353535,82,20,14,49,0.777777778,0.803921569
22,0.026219726,0.948328267,0.94830788,0.896665467,0.99008195,0.948323971,309,18,16,315,0.951661631,0.944954128,0.100180467,0.8,0.780578898,0.571017576,0.888422035,0.784688995,88,14,19,44,0.698412698,0.862745098
23,0.020878044,0.963525836,0.963450576,0.92731248,0.994673725,0.963513701,323,8,16,311,0.951070336,0.975830816,0.098260643,0.787878788,0.776844071,0.552058256,0.887799564,0.775997828,84,18,17,46,0.73015873,0.823529412
24,0.025632807,0.951367781,0.95140294,0.90280588,0.990590094,0.951367781,313,18,14,313,0.957186544,0.945619335,0.10192185,0.781818182,0.774976657,0.544058682,0.889355742,0.771538462,82,20,16,47,0.746031746,0.803921569
25,0.023152306,0.958966565,0.958905313,0.917882751,0.99221646,0.958939158,307,14,13,324,0.961424332,0.956386293,0.098969376,0.8,0.783613445,0.572871078,0.892001245,0.786143514,87,15,18,45,0.714285714,0.852941176
26,0.021862485,0.962006079,0.962017181,0.923953198,0.992981385,0.961974374,307,12,13,326,0.961651917,0.962382445,0.094706059,0.787878788,0.782913165,0.558487157,0.891223156,0.778472515,82,20,15,48,0.761904762,0.803921569
27,0.025262301,0.955927052,0.955802721,0.911406532,0.99015929,0.955701037,291,14,15,338,0.957507082,0.954098361,0.097619956,0.8,0.783613445,0.572871078,0.893401805,0.786143514,87,15,18,45,0.714285714,0.852941176
28,0.02166851,0.962006079,0.962360098,0.923798274,0.992954999,0.961843128,338,15,10,295,0.967213115,0.957507082,0.092328503,0.8,0.792717087,0.580575715,0.894024276,0.790003471,84,18,15,48,0.761904762,0.823529412
29,0.021516694,0.963525836,0.963483483,0.927052631,0.992936013,0.96351741,322,11,13,312,0.96,0.966966967,0.089038915,0.775757576,0.764005602,0.526456904,0.893868659,0.763197704,83,19,18,45,0.714285714,0.81372549
