epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
1,2.181545238,0.536474164,0.537571319,0.07529213,0.551146189,0.536293164,0.527131783,0.555555556,0.501474926,0.501474926,0.573667712,0.557111745,183,136,169,170,43.27678299,1.806064129,3.617622971,0.145454545,0.468306528,-0.063386944,0.759697256,0.145454545,0.145454545,0.079470199,0.857142857,0.857142857,0.079470199,0.466507395,12,139,2,12,7.777379036,2.626471043
2,1.720809718,0.626139818,0.625961041,0.25198729,0.671878465,0.625970497,0.633928571,0.630177515,0.637724551,0.637724551,0.614197531,0.67412033,199,125,121,213,43.64905715,1.805453777,1.923648861,0.842424242,0.622280038,0.200474294,0.745506149,0.594671202,0.277777778,0.227272727,0.357142857,0.357142857,0.887417219,0.20104629,134,17,9,5,7.947276831,2.626471043
3,1.66202516,0.656534954,0.656534112,0.313056654,0.707960677,0.656522261,0.658610272,0.660606061,0.656626506,0.656626506,0.656441718,0.712916552,214,112,114,218,49.04724574,1.805453777,1.043087608,0.842424242,0.784295175,0.400729363,0.776253548,0.671616656,0.434782609,0.3125,0.714285714,0.714285714,0.854304636,0.392544503,129,22,4,10,7.970040083,2.626471043
4,1.550539037,0.665653495,0.665585705,0.33126324,0.712589041,0.665576255,0.660493827,0.666666667,0.654434251,0.654434251,0.67673716,0.680119358,224,107,113,214,48.67185593,1.805453777,4.41837727,0.090909091,0.503311258,0.023776812,0.774124882,0.085230633,0.157303371,0.085365854,1,1,0.006622517,0.256332474,1,150,0,14,7.917633295,2.626471043
5,1.454255459,0.680851064,0.680766921,0.361567252,0.747119427,0.680777334,0.675925926,0.678018576,0.673846154,0.673846154,0.687687688,0.733135704,229,104,106,219,43.22302198,1.805453777,0.59644815,0.915151515,0.62961211,0.33630494,0.797540208,0.659090909,0.363636364,0.5,0.285714286,0.285714286,0.973509934,0.375976639,147,4,10,4,7.771190405,2.626471043
6,1.272633315,0.73556231,0.735522912,0.471219995,0.802360495,0.73550122,0.739520958,0.730769231,0.748484848,0.748484848,0.722560976,0.779125261,237,91,83,247,42.92904282,1.805453777,0.671757181,0.872727273,0.703642384,0.340533441,0.822611164,0.66440678,0.4,0.333333333,0.5,0.5,0.907284768,0.420398435,137,14,7,7,7.833071709,2.626471043
7,1.177959972,0.726443769,0.726443769,0.452921014,0.818275884,0.726433659,0.724770642,0.729230769,0.720364742,0.720364742,0.732522796,0.794442744,241,88,92,237,43.65888762,1.805453777,1.004647605,0.8,0.72871334,0.305610405,0.843424787,0.617330803,0.352941176,0.243243243,0.642857143,0.642857143,0.814569536,0.469628837,123,28,5,9,7.798045397,2.626471043
8,0.975243458,0.787234043,0.786660745,0.573640054,0.866315975,0.786790846,0.777070064,0.782051282,0.772151899,0.772151899,0.801169591,0.844585582,274,68,72,244,43.44451785,1.805453777,0.932668403,0.781818182,0.751182592,0.321362224,0.822374645,0.612877998,0.357142857,0.238095238,0.714285714,0.714285714,0.78807947,0.493953588,119,32,4,10,7.907700062,2.626471043
9,0.798596895,0.831306991,0.831263858,0.662830909,0.911040281,0.831259833,0.834080717,0.82300885,0.845454545,0.845454545,0.817073171,0.888619772,268,60,51,279,43.0168364,1.805453777,0.84914888,0.842424242,0.751892148,0.363973366,0.792573321,0.659090909,0.409090909,0.3,0.642857143,0.642857143,0.860927152,0.454518447,130,21,5,9,7.990215778,2.626471043
10,0.893994322,0.814589666,0.814701831,0.629229187,0.895869732,0.814546832,0.817365269,0.824773414,0.810089021,0.810089021,0.819314642,0.881467069,263,58,64,273,43.18688226,1.805453777,1.413635455,0.763636364,0.773651845,0.337902134,0.777199622,0.607837163,0.360655738,0.234042553,0.785714286,0.785714286,0.761589404,0.371823626,115,36,3,11,8.049233198,2.626471043
11,0.827782474,0.837386018,0.836746208,0.674363063,0.90585923,0.83702428,0.844702467,0.833810888,0.855882353,0.855882353,0.817610063,0.878950593,260,58,49,291,43.61245847,1.805453777,0.677882125,0.860606061,0.697019868,0.317018363,0.804399243,0.649940042,0.378378378,0.304347826,0.5,0.5,0.894039735,0.449829686,135,16,7,7,7.726094007,2.626471043
12,0.652462415,0.875379939,0.875175549,0.751323577,0.940447372,0.875264701,0.879056047,0.861271676,0.897590361,0.897590361,0.852760736,0.928371891,278,48,34,298,43.16036725,1.805453777,0.679957259,0.866666667,0.700331126,0.328436609,0.812913907,0.657029478,0.388888889,0.318181818,0.5,0.5,0.900662252,0.45595344,136,15,7,7,7.60326457,2.626471043
13,0.629666516,0.863221884,0.863246753,0.725766757,0.946085343,0.862811235,0.855305466,0.847133758,0.863636364,0.863636364,0.862857143,0.924457104,302,48,42,266,43.2056694,1.805453777,0.726738525,0.878787879,0.674550615,0.312039052,0.790208136,0.653942953,0.375,0.333333333,0.428571429,0.428571429,0.920529801,0.397598139,139,12,8,6,7.947342157,2.626471043
14,0.650794847,0.866261398,0.86655204,0.732900857,0.939677565,0.866250277,0.865030675,0.851963746,0.878504673,0.878504673,0.854599407,0.91849815,288,49,39,282,43.1832459,1.805453777,0.697834732,0.890909091,0.681173132,0.341211101,0.798959319,0.67,0.4,0.375,0.428571429,0.428571429,0.933774834,0.452572541,141,10,8,6,7.866908073,2.626471043
15,0.525118192,0.896656535,0.896763584,0.793879308,0.960036771,0.896641257,0.897897898,0.8820059,0.914373089,0.914373089,0.879154079,0.949177287,291,40,28,299,43.5649817,1.805453777,0.852215133,0.884848485,0.710264901,0.367109853,0.7743614,0.68013468,0.424242424,0.368421053,0.5,0.5,0.920529801,0.39768489,139,12,7,7,7.869623661,2.626471043
16,0.539141407,0.887537994,0.887743032,0.775486065,0.958716826,0.887537994,0.887537994,0.874251497,0.901234568,0.901234568,0.874251497,0.950233481,292,42,32,292,48.90658855,1.805453777,0.782825492,0.872727273,0.671239357,0.298973604,0.770577105,0.646464646,0.363636364,0.315789474,0.428571429,0.428571429,0.913907285,0.440225159,138,13,8,6,7.846416473,2.626471043
17,0.5606617,0.904255319,0.904084839,0.808487292,0.959133127,0.904191368,0.906666667,0.9,0.913432836,0.913432836,0.894736842,0.944938299,289,34,29,306,43.27628136,1.805453777,0.801902563,0.872727273,0.671239357,0.298973604,0.745033113,0.646464646,0.363636364,0.315789474,0.428571429,0.428571429,0.913907285,0.401149413,138,13,8,6,7.876031637,2.626471043
18,0.566221329,0.889057751,0.889117821,0.778217666,0.955221192,0.889057495,0.888888889,0.882175227,0.895705521,0.895705521,0.88253012,0.942412395,293,39,34,292,42.98346233,1.805453777,0.744849428,0.909090909,0.626300851,0.309959686,0.764900662,0.649483076,0.347826087,0.444444444,0.285714286,0.285714286,0.966887417,0.380827092,146,5,10,4,7.977762938,2.626471043
