,del_auc_raw,del_auc_raw,del_auc_delta,del_auc_delta,ins_auc_raw,ins_auc_raw,ins_auc_delta,ins_auc_delta
,mean,std,mean,std,mean,std,mean,std
group,,,,,,,,
T4,0.5666927138964336,0.01223604648087061,0.032658612728118895,0.012254033250699218,0.5683634161949157,0.011178960163982848,0.0338913083076477,0.011178960163982852
non-T4,0.548001820842425,0.004458364440773315,0.01299715538819631,0.0023614963330365023,0.552302274107933,0.0015409588283598645,0.01783016622066498,0.0015409588283598265
