,AUC_Deletion_Raw,AUC_Deletion_Raw,AUC_Deletion_Delta,AUC_Deletion_Delta,AUC_Insertion_Raw,AUC_Insertion_Raw,AUC_Insertion_Delta,AUC_Insertion_Delta
,mean,std,mean,std,mean,std,mean,std
group,,,,,,,,
T4,0.5973414639631908,0.02368318923813162,0.0020098626613616944,0.0011674537985715658,0.5301522592703501,0.0014655236957061004,-0.004319848616917928,0.0014655236957061024
non-T4,0.563148828347524,0.006474733508592792,-0.0021498521169026692,0.0012546460437094617,0.5277093619108201,0.0015983469370355382,-0.006762745976448059,0.001598346937035563
