,del_auc_raw,del_auc_raw,del_auc_delta,del_auc_delta,ins_auc_raw,ins_auc_raw,ins_auc_delta,ins_auc_delta
,mean,std,mean,std,mean,std,mean,std
outcome_type,,,,,,,,
FP,0.5499454925457637,0.0049044525416662285,0.018896302580833434,0.006271545103642039,0.5533062587181727,0.004096646094535361,0.018834150830904645,0.004096646094535423
TP,0.5551028231779734,0.0017092667188130428,0.030433299144109086,0.005735563772563261,0.5618107199668884,0.004338812703902922,0.02733861207962036,0.004338812703902973
