epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
18,0.094096906,0.778115502,0.778144258,0.556288515,0.863923612,0.778115502,256,71,75,256,0.773413897,0.782874618,0.090931752,0.842424242,0.814892624,0.662102656,0.893401805,0.825779727,95,7,19,44,0.698412698,0.931372549
19,0.092361008,0.772036474,0.772198084,0.543368034,0.860809381,0.771426189,237,69,81,271,0.769886364,0.774509804,0.091363424,0.818181818,0.795284781,0.608644543,0.87892935,0.802126639,91,11,19,44,0.698412698,0.892156863
20,0.08197771,0.817629179,0.817287785,0.635092344,0.895634613,0.817425083,258,64,56,280,0.833333333,0.801242236,0.092090699,0.848484848,0.822829132,0.675199607,0.893246187,0.833164813,95,7,18,45,0.714285714,0.931372549
21,0.081442451,0.82218845,0.822191426,0.644379876,0.897279194,0.822188039,271,59,58,270,0.823170732,0.821212121,0.087783584,0.793939394,0.787815126,0.569460404,0.872860255,0.784230769,83,19,15,48,0.761904762,0.81372549
22,0.078881735,0.808510638,0.808371448,0.616982382,0.899450219,0.808423913,273,60,66,259,0.796923077,0.81981982,0.123029076,0.709090909,0.722222222,0.431858896,0.831154684,0.705181656,68,34,14,49,0.777777778,0.666666667
23,0.072699893,0.841945289,0.841781803,0.683765849,0.919763412,0.84185178,285,50,54,269,0.832817337,0.850746269,0.164892869,0.672727273,0.723155929,0.45793256,0.863211951,0.67213718,52,50,4,59,0.936507937,0.509803922
24,0.080277969,0.843465046,0.843486978,0.686964435,0.9140913,0.843464684,278,53,50,277,0.847094801,0.839879154,0.111631884,0.812121212,0.787348273,0.595046052,0.858543417,0.794751414,91,11,20,43,0.682539683,0.892156863
25,0.071352346,0.838905775,0.838807432,0.678053522,0.920697174,0.838832816,283,48,58,269,0.822629969,0.854984894,0.109242739,0.781818182,0.79318394,0.570266372,0.867413632,0.777494756,76,26,10,53,0.841269841,0.745098039
26,0.060484678,0.872340426,0.872037433,0.744405354,0.941997022,0.872170366,275,44,40,299,0.8820059,0.862068966,0.113209984,0.787878788,0.798085901,0.580142743,0.862122627,0.783293932,77,25,10,53,0.841269841,0.754901961
27,0.061924729,0.869300912,0.869445446,0.738686065,0.940786859,0.869270718,291,46,40,281,0.875389408,0.863501484,0.100384216,0.818181818,0.816526611,0.623520048,0.873482726,0.810606061,84,18,12,51,0.80952381,0.823529412
28,0.051697376,0.905775076,0.905799512,0.811539032,0.959705589,0.905761146,302,32,30,294,0.907407407,0.904191617,0.11808776,0.8,0.798786181,0.587421775,0.867258014,0.792183504,82,20,13,50,0.793650794,0.803921569
29,0.041349471,0.914893617,0.913412722,0.827907859,0.974484844,0.913919414,266,30,26,336,0.928176796,0.898648649,0.131234046,0.8,0.795751634,0.583831046,0.859943978,0.791131229,83,19,14,49,0.777777778,0.81372549
30,0.053209457,0.887537994,0.887390051,0.775353419,0.956741075,0.887471459,284,42,32,300,0.903614458,0.871165644,0.123287283,0.806060606,0.800653595,0.594862125,0.865390601,0.796923077,84,18,14,49,0.777777778,0.823529412
31,0.051265125,0.881458967,0.882771018,0.764409546,0.959339122,0.881388835,298,49,29,282,0.906752412,0.858789625,0.121283266,0.812121212,0.796451914,0.598803514,0.859477124,0.799104513,88,14,17,46,0.73015873,0.862745098
32,0.046196831,0.902735562,0.902949563,0.805362476,0.967851985,0.902605993,309,35,29,285,0.907643312,0.898255814,0.116844621,0.775757576,0.770074697,0.533143268,0.859321506,0.765813802,81,21,16,47,0.746031746,0.794117647
33,0.045355577,0.90881459,0.90877875,0.817360833,0.969248924,0.908671996,286,29,31,312,0.909620991,0.907936508,0.12209201,0.775757576,0.779178338,0.545438159,0.85978836,0.769108581,78,24,13,50,0.793650794,0.764705882
34,0.042798968,0.899696049,0.899414848,0.799317517,0.973418564,0.899583796,285,36,30,307,0.910979228,0.887850467,0.120612919,0.8,0.804855275,0.595603876,0.864768129,0.794069816,80,22,11,52,0.825396825,0.784313725
35,0.04398221,0.91337386,0.913377679,0.826751539,0.970519217,0.91337366,301,29,28,300,0.914634146,0.912121212,0.122518322,0.818181818,0.810457516,0.617370476,0.861967009,0.808555074,86,16,14,49,0.777777778,0.843137255
36,0.04154036,0.934650456,0.93454379,0.869171977,0.974579484,0.934583826,318,21,22,297,0.931034483,0.938053097,0.118876973,0.806060606,0.800653595,0.594862125,0.868658575,0.796923077,84,18,14,49,0.777777778,0.823529412
37,0.039325151,0.922492401,0.922492401,0.845176127,0.977245221,0.922483628,307,22,29,300,0.911854103,0.933130699,0.126656217,0.8,0.807889823,0.600197097,0.868191721,0.794907529,79,23,10,53,0.841269841,0.774509804
38,0.047425733,0.914893617,0.914159079,0.829701225,0.96531479,0.914638102,283,33,23,319,0.932748538,0.89556962,0.127527797,0.793939394,0.796918768,0.580874968,0.861967009,0.787371134,80,22,12,51,0.80952381,0.784313725
39,0.040382451,0.916413374,0.916392564,0.83281206,0.975594094,0.916403913,298,28,27,305,0.918674699,0.914110429,0.123803453,0.793939394,0.799953315,0.585331822,0.864923747,0.788269928,79,23,11,52,0.825396825,0.774509804
40,0.04159787,0.914893617,0.915482271,0.830319419,0.973841513,0.914855072,308,34,22,294,0.930379747,0.900584795,0.125798524,0.8,0.801820728,0.591346045,0.858854653,0.793162393,81,21,12,51,0.80952381,0.794117647
