epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
1,1.920837216,0.583586626,0.583721532,0.16741212,0.615276545,0.583571237,0.586102719,0.595092025,0.577380952,0.577380952,0.590062112,0.628311071,190,132,142,194,40.34877253,1.44254446,2.240973712,0.236363636,0.582781457,0.128671253,0.846736045,0.232954545,0.181818182,0.1,1,1,0.165562914,0.299937556,25,126,0,14,7.575323105,1.779088497
2,1.389526037,0.64893617,0.646236439,0.293297395,0.70543445,0.646466127,0.67601683,0.665745856,0.686609687,0.686609687,0.605863192,0.724985774,186,121,110,241,40.77524829,1.444680691,0.565919229,0.909090909,0.691106906,0.395335122,0.888599811,0.697469747,0.444444444,0.461538462,0.428571429,0.428571429,0.953642384,0.488802993,144,7,8,6,7.920870543,1.781224728
3,1.18539668,0.724924012,0.724944568,0.449920312,0.809238729,0.724918294,0.723664122,0.729230769,0.718181818,0.718181818,0.731707317,0.798720412,240,88,93,237,43.0365696,1.444680691,0.598558691,0.896969697,0.716887417,0.39761387,0.82615894,0.697378358,0.451612903,0.411764706,0.5,0.5,0.933774834,0.400815234,141,10,7,7,7.787046909,1.781224728
4,0.901335938,0.794832827,0.794792292,0.589554619,0.883096899,0.794775473,0.798206278,0.799401198,0.797014925,0.797014925,0.792569659,0.880215032,256,67,68,267,40.67372251,1.444680691,0.554036677,0.909090909,0.755912961,0.469158351,0.830652791,0.732980904,0.516129032,0.470588235,0.571428571,0.571428571,0.940397351,0.521767097,142,9,6,8,8.024205685,1.781224728
5,0.680340434,0.869300912,0.868735658,0.738127283,0.935038678,0.868991064,0.875362319,0.867816092,0.883040936,0.883040936,0.85443038,0.936136864,270,46,40,302,43.15357757,1.444680691,0.691412058,0.903030303,0.752601703,0.45156871,0.797776727,0.723154362,0.5,0.444444444,0.571428571,0.571428571,0.933774834,0.477333743,141,10,6,8,7.726722002,1.781224728
6,0.76406047,0.854103343,0.850305832,0.704397569,0.928402671,0.851801802,0.87027027,0.854111406,0.887052342,0.887052342,0.813559322,0.92538362,240,55,41,322,40.13127899,1.444680691,0.616471444,0.896969697,0.716887417,0.39761387,0.779091769,0.697378358,0.451612903,0.411764706,0.5,0.5,0.933774834,0.421729388,141,10,7,7,7.674896479,1.781224728
7,0.481130636,0.910334347,0.909661532,0.820307117,0.968902755,0.910049931,0.904991948,0.915309446,0.894904459,0.894904459,0.924418605,0.962678034,318,26,33,281,40.58387756,1.444680691,0.622827705,0.909090909,0.755912961,0.469158351,0.851939451,0.732980904,0.516129032,0.470588235,0.571428571,0.571428571,0.940397351,0.61718488,142,9,6,8,7.640335798,1.781224728
8,0.372522136,0.930091185,0.930123377,0.860167263,0.981327111,0.930075035,0.929012346,0.926153846,0.931888545,0.931888545,0.928358209,0.980918398,311,24,22,301,40.26858783,1.444680691,0.786592754,0.884848485,0.677861873,0.32606939,0.799905393,0.661775812,0.387096774,0.352941176,0.428571429,0.428571429,0.927152318,0.472355673,140,11,8,6,7.667747736,1.781224728
9,0.297321303,0.945288754,0.945323488,0.890449252,0.988045007,0.945215871,0.943217666,0.940251572,0.946202532,0.946202532,0.944444444,0.981143031,323,19,17,299,40.03113198,1.444680691,0.600978235,0.939393939,0.707663198,0.538824339,0.823793756,0.756493506,0.545454545,0.75,0.428571429,0.428571429,0.986754967,0.52506093,149,2,8,6,7.675843716,1.781224728
10,0.175621884,0.974164134,0.974183263,0.948318325,0.996012199,0.974156911,0.973724884,0.972222222,0.975232198,0.975232198,0.973134328,0.996283079,326,9,8,315,43.09156394,1.444680691,0.75288838,0.915151515,0.62961211,0.33630494,0.812204352,0.659090909,0.363636364,0.5,0.285714286,0.285714286,0.973509934,0.449321733,147,4,10,4,7.752338886,1.781224728
11,0.153006983,0.969604863,0.969551637,0.939207429,0.997449545,0.969594751,0.969040248,0.972049689,0.966049383,0.966049383,0.973053892,0.997494517,325,9,11,313,40.8725574,1.444680691,0.658681541,0.939393939,0.642857143,0.517656311,0.831125828,0.706196581,0.444444444,1,0.285714286,0.285714286,1,0.556356492,151,0,10,4,7.660661221,1.781224728
12,0.143494621,0.977203647,0.977311391,0.954424257,0.997438979,0.977191795,0.976671851,0.972136223,0.98125,0.98125,0.973372781,0.997242204,329,9,6,314,40.36686563,1.444680691,0.942977313,0.927272727,0.571428571,0.363785723,0.818117313,0.60589172,0.25,1,0.142857143,0.142857143,1,0.580095594,151,0,12,2,7.797882318,1.781224728
13,0.128488765,0.983282675,0.983149087,0.966463867,0.99772047,0.983229648,0.984172662,0.982758621,0.985590778,0.985590778,0.980707395,0.998145764,305,6,5,342,40.61526918,1.444680691,0.813259851,0.939393939,0.67526017,0.521784927,0.799905393,0.733870968,0.5,0.833333333,0.357142857,0.357142857,0.993377483,0.502905733,150,1,9,5,7.547814846,1.781224728
14,0.09389635,0.987841945,0.987841945,0.975756011,0.998835931,0.987841496,0.987767584,0.993846154,0.981762918,0.981762918,0.993920973,0.998872823,327,2,6,323,39.99488997,1.444680691,0.712616977,0.939393939,0.67526017,0.521784927,0.800141911,0.733870968,0.5,0.833333333,0.357142857,0.357142857,0.993377483,0.507005268,150,1,9,5,7.83504796,1.781224728
15,0.100014978,0.981762918,0.981867852,0.963468074,0.998749826,0.98172493,0.98255814,0.985422741,0.979710145,0.979710145,0.984025559,0.998851851,308,5,7,338,40.00790215,1.444680691,0.821734664,0.939393939,0.642857143,0.517656311,0.803689688,0.706196581,0.444444444,1,0.285714286,0.285714286,1,0.522560791,151,0,10,4,7.496341228,1.781224728
16,0.085750682,0.981762918,0.981648306,0.963296611,0.999284154,0.981648306,0.98019802,0.98019802,0.98019802,0.98019802,0.983098592,0.999164214,349,6,6,297,40.13319826,1.444680691,0.843909672,0.939393939,0.642857143,0.517656311,0.804162725,0.706196581,0.444444444,1,0.285714286,0.285714286,1,0.510251517,151,0,10,4,7.626708746,1.781224728
17,0.118806574,0.986322188,0.986307192,0.972645838,0.998281469,0.98632064,0.986466165,0.984984985,0.987951807,0.987951807,0.984662577,0.99840926,321,5,4,328,40.11182356,1.444680691,0.85909456,0.927272727,0.571428571,0.363785723,0.806527909,0.60589172,0.25,1,0.142857143,0.142857143,1,0.508455445,151,0,12,2,7.672842741,1.781224728
18,0.097618504,0.983282675,0.983309761,0.966552512,0.998881463,0.983273983,0.983655275,0.985119048,0.982195846,0.982195846,0.984423676,0.998994547,316,5,6,331,39.97491884,1.444680691,0.837381231,0.927272727,0.571428571,0.363785723,0.811967833,0.60589172,0.25,1,0.142857143,0.142857143,1,0.501141172,151,0,12,2,7.764922142,1.781224728
19,0.087316726,0.987841945,0.987803188,0.975696534,0.999075999,0.987839137,0.987654321,0.990712074,0.984615385,0.984615385,0.990990991,0.999124722,330,3,5,320,40.18117309,1.444680691,0.812389682,0.927272727,0.571428571,0.363785723,0.813623463,0.60589172,0.25,1,0.142857143,0.142857143,1,0.521589711,151,0,12,2,7.56115222,1.781224728
20,0.042956575,0.996960486,0.99695911,0.993918219,0.999981514,0.99695911,0.99702381,0.99702381,0.99702381,0.99702381,0.99689441,0.999982311,321,1,1,335,40.48412085,1.444680691,0.863952429,0.933333333,0.607142857,0.446917721,0.808183538,0.658898703,0.352941176,1,0.214285714,0.214285714,1,0.519283392,151,0,11,3,7.88894105,1.781224728
21,0.061158644,0.992401216,0.992344652,0.984839465,0.99966736,0.992399092,0.992526158,0.988095238,0.996996997,0.996996997,0.987692308,0.999683228,321,4,1,332,40.24141145,1.444680691,0.921432701,0.927272727,0.571428571,0.363785723,0.813150426,0.60589172,0.25,1,0.142857143,0.142857143,1,0.521219475,151,0,12,2,7.630102873,1.781224728
22,0.058039818,0.992401216,0.992430124,0.984801085,0.99970423,0.992398249,0.992248062,0.990712074,0.99378882,0.99378882,0.991071429,0.999682409,333,3,2,320,40.0512073,1.444680691,0.83907388,0.933333333,0.607142857,0.446917721,0.815042573,0.658898703,0.352941176,1,0.214285714,0.214285714,1,0.518558678,151,0,11,3,7.786055803,1.781224728
23,0.046621079,0.992401216,0.992426413,0.98480277,0.999879858,0.992399092,0.992272025,0.990740741,0.99380805,0.99380805,0.991044776,0.99987632,332,3,2,321,40.06935,1.444680691,0.846678097,0.933333333,0.607142857,0.446917721,0.812204352,0.658898703,0.352941176,1,0.214285714,0.214285714,1,0.517276897,151,0,11,3,7.82220602,1.781224728
24,0.045463999,0.995440729,0.995702006,0.990894182,0.999888725,0.995426268,0.995169082,0.990384615,1,1,0.991404011,0.999874926,346,3,0,309,40.33630085,1.444680691,0.849976381,0.933333333,0.607142857,0.446917721,0.81551561,0.658898703,0.352941176,1,0.214285714,0.214285714,1,0.523756735,151,0,11,3,7.99428916,1.781224728
25,0.067715881,0.984802432,0.984802432,0.969676534,0.999528829,0.98480187,0.98470948,0.990769231,0.978723404,0.978723404,0.990881459,0.999531195,326,3,7,322,40.27147627,1.444680691,0.936142811,0.927272727,0.571428571,0.363785723,0.811258278,0.60589172,0.25,1,0.142857143,0.142857143,1,0.500117414,151,0,12,2,7.889786482,1.781224728
26,0.070635449,0.987841945,0.98801381,0.97553751,0.99955331,0.987759506,0.988764045,0.991549296,0.985994398,0.985994398,0.990033223,0.999623546,298,3,5,352,40.32087255,1.444680691,0.847502858,0.933333333,0.607142857,0.446917721,0.814569536,0.658898703,0.352941176,1,0.214285714,0.214285714,1,0.524590297,151,0,11,3,7.484785557,1.781224728
27,0.06877986,0.986322188,0.986357751,0.97262105,0.999556049,0.986308243,0.985871272,0.984326019,0.987421384,0.987421384,0.985294118,0.999534114,335,5,4,314,40.2933836,1.444680691,0.88221992,0.933333333,0.607142857,0.446917721,0.809129612,0.658898703,0.352941176,1,0.214285714,0.214285714,1,0.513010162,151,0,11,3,7.544978142,1.781224728
28,0.085960554,0.987841945,0.987859974,0.975701919,0.999039146,0.987841833,0.987804878,0.984802432,0.990825688,0.990825688,0.98489426,0.999109037,326,5,3,324,39.98057389,1.444680691,0.892665029,0.927272727,0.571428571,0.363785723,0.818353832,0.60589172,0.25,1,0.142857143,0.142857143,1,0.527101045,151,0,12,2,7.595873356,1.781224728
29,0.073996851,0.995440729,0.995677233,0.990900059,0.998999231,0.995429233,0.995658466,1,0.991354467,0.991354467,1,0.999285172,311,0,3,344,40.22622895,1.444680691,0.826066964,0.933333333,0.607142857,0.446917721,0.817407758,0.658898703,0.352941176,1,0.214285714,0.214285714,1,0.518731778,151,0,11,3,7.480822325,1.781224728
