epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
1,1.645306435,0.617021277,0.617021277,0.234393624,0.646640367,0.616734467,0.627218935,0.610951009,0.6443769,0.6443769,0.589665653,0.628293256,194,135,117,212,40.49567413,1.444497585,0.664921846,0.921212121,0.57034413,0.246438407,0.70167004,0.596880286,0.235294118,0.5,0.153846154,0.153846154,0.986842105,0.227208029,150,2,11,2,7.756784201,1.779820919
2,1.32121155,0.709726444,0.708610926,0.418009708,0.770264268,0.708805709,0.725179856,0.71388102,0.736842105,0.736842105,0.680379747,0.767121131,215,101,90,252,40.3565259,1.444497585,0.75163947,0.866666667,0.646255061,0.246877289,0.798836032,0.619337248,0.3125,0.263157895,0.384615385,0.384615385,0.907894737,0.263710929,138,14,8,5,7.869026899,1.779942989
3,1.08351826,0.743161094,0.743197797,0.48640683,0.83254802,0.743160501,0.742770167,0.748466258,0.737160121,0.737160121,0.749235474,0.826012817,245,82,87,244,40.56330872,1.444497585,1.641049026,0.593939394,0.674089069,0.188607263,0.736336032,0.477082446,0.229885057,0.135135135,0.769230769,0.769230769,0.578947368,0.208028587,88,64,3,10,7.783966303,1.779942989
4,0.810744921,0.823708207,0.823594104,0.64727196,0.907314819,0.823628364,0.827380952,0.824925816,0.829850746,0.829850746,0.817337461,0.903954627,264,59,57,278,40.05558896,1.444497585,0.690732349,0.878787879,0.582489879,0.164979757,0.78694332,0.582489879,0.230769231,0.230769231,0.230769231,0.230769231,0.934210526,0.276148269,142,10,10,3,7.725875378,1.779942989
5,0.705871109,0.857142857,0.856624555,0.713671975,0.933333333,0.856804186,0.863768116,0.858789625,0.868804665,0.868804665,0.844444444,0.9272611,266,49,45,298,40.14370203,1.444497585,0.685451819,0.836363636,0.629807692,0.198384948,0.793522267,0.58906005,0.27027027,0.208333333,0.384615385,0.384615385,0.875,0.225886954,133,19,8,5,7.742812634,1.779942989
6,0.677983608,0.85106383,0.851023727,0.702099351,0.937259775,0.851041811,0.849230769,0.851851852,0.846625767,0.846625767,0.855421687,0.925931235,284,48,50,276,40.56424618,1.444497585,0.546023294,0.872727273,0.684716599,0.304951231,0.829959514,0.646464646,0.363636364,0.3,0.461538462,0.461538462,0.907894737,0.326890315,138,14,7,6,7.726714373,1.779942989
7,0.696156094,0.867781155,0.86787512,0.735393083,0.938305019,0.867646345,0.863422292,0.856697819,0.870253165,0.870253165,0.865497076,0.94043311,296,46,41,275,43.48674536,1.444497585,1.075490353,0.721212121,0.567307692,0.082617876,0.714321862,0.505344108,0.178571429,0.11627907,0.384615385,0.384615385,0.75,0.20063806,114,38,8,5,7.659845829,1.779942989
8,0.497457419,0.911854103,0.911871766,0.823773976,0.9670085,0.911853289,0.911585366,0.917177914,0.906060606,0.906060606,0.917682927,0.964026623,301,27,31,299,39.93645978,1.444497585,0.818580224,0.878787879,0.512145749,0.028818025,0.817813765,0.512987013,0.090909091,0.111111111,0.076923077,0.076923077,0.947368421,0.228148015,144,8,12,1,7.687229395,1.779942989
9,0.359801107,0.943768997,0.943300876,0.887673606,0.982143683,0.94365956,0.946142649,0.933908046,0.958702065,0.958702065,0.927899687,0.976724783,296,23,14,325,40.09097242,1.444497585,0.730458191,0.921212121,0.535172065,0.1731859,0.795040486,0.546031746,0.133333333,0.5,0.076923077,0.076923077,0.993421053,0.285647511,151,1,12,1,7.53588295,1.779942989
10,0.395501327,0.920972644,0.921066253,0.841976875,0.978866275,0.920954388,0.922155689,0.927710843,0.916666667,0.916666667,0.925465839,0.979447719,298,24,28,308,40.40528703,1.444497585,0.690375233,0.824242424,0.693572874,0.270421024,0.831983806,0.61226805,0.325581395,0.233333333,0.538461538,0.538461538,0.848684211,0.275551337,129,23,6,7,7.560388803,1.779942989
11,0.260228547,0.951367781,0.951552542,0.902603554,0.991436009,0.951266479,0.949044586,0.943037975,0.955128205,0.955128205,0.947976879,0.9903642,328,18,14,298,40.07653379,1.444497585,0.639309554,0.909090909,0.528593117,0.100171007,0.824898785,0.534861868,0.117647059,0.25,0.076923077,0.076923077,0.980263158,0.306918658,149,3,12,1,7.749039888,1.779942989
12,0.178144244,0.974164134,0.974183877,0.948258082,0.995729699,0.974126785,0.97510981,0.976539589,0.973684211,0.973684211,0.974683544,0.996252955,308,8,9,333,40.34672308,1.444497585,0.718646861,0.927272727,0.538461538,0.26701041,0.820091093,0.55244123,0.142857143,1,0.076923077,0.076923077,1,0.287825466,152,0,12,1,7.514093637,1.779942989
13,0.178229432,0.977203647,0.977267687,0.95444277,0.995638353,0.977201067,0.976958525,0.972477064,0.981481481,0.981481481,0.973053892,0.995278405,325,9,6,318,40.28193593,1.444497585,0.75026558,0.921212121,0.535172065,0.1731859,0.837803644,0.546031746,0.133333333,0.5,0.076923077,0.076923077,0.993421053,0.347370438,151,1,12,1,7.783750772,1.779942989
14,0.115748363,0.984802432,0.984783392,0.969620535,0.998392417,0.984801168,0.984939759,0.981981982,0.987915408,0.987915408,0.981651376,0.998344905,321,6,4,327,40.27558565,1.444497585,0.717198882,0.909090909,0.563765182,0.183540911,0.837044534,0.581147402,0.210526316,0.333333333,0.153846154,0.153846154,0.973684211,0.320606395,148,4,11,2,7.726186752,1.779942989
15,0.11745796,0.978723404,0.979180571,0.957509455,0.998382462,0.978672964,0.979710145,0.988304094,0.971264368,0.971264368,0.987096774,0.998580646,306,4,10,338,40.41548443,1.444497585,0.590682225,0.915151515,0.567054656,0.210769328,0.845647773,0.588675214,0.222222222,0.4,0.153846154,0.153846154,0.980263158,0.288738676,149,3,11,2,7.840541363,1.779942989
16,0.08163537,0.987841945,0.988281829,0.975804656,0.999421039,0.98781989,0.987301587,0.977987421,0.996794872,0.996794872,0.979768786,0.999347322,339,7,1,311,40.19641948,1.444497585,0.72122772,0.915151515,0.531882591,0.128575713,0.834767206,0.540207006,0.125,0.333333333,0.076923077,0.076923077,0.986842105,0.315242234,150,2,12,1,7.735914469,1.779942989
17,0.114917146,0.975683891,0.975680296,0.951360591,0.998558559,0.975680296,0.975975976,0.975975976,0.975975976,0.975975976,0.975384615,0.998600037,317,8,8,325,40.51275945,1.444497585,0.708551018,0.921212121,0.57034413,0.246438407,0.825151822,0.596880286,0.235294118,0.5,0.153846154,0.153846154,0.986842105,0.299136187,150,2,11,2,7.75867486,1.779942989
18,0.092827319,0.981762918,0.981762918,0.963686106,0.999145425,0.981761401,0.981927711,0.973134328,0.990881459,0.990881459,0.972644377,0.999161235,320,9,3,326,40.09422755,1.444497585,0.902301719,0.921212121,0.535172065,0.1731859,0.811487854,0.546031746,0.133333333,0.5,0.076923077,0.076923077,0.993421053,0.292400859,151,1,12,1,7.727912664,1.779942989
19,0.085445852,0.984802432,0.984530007,0.969473958,0.999085906,0.984727793,0.983660131,0.986885246,0.980456026,0.980456026,0.988603989,0.998979234,347,4,6,301,40.10520959,1.444497585,0.785407365,0.915151515,0.567054656,0.210769328,0.813259109,0.588675214,0.222222222,0.4,0.153846154,0.153846154,0.980263158,0.295326735,149,3,11,2,7.743115187,1.779942989
20,0.076703867,0.990881459,0.990822975,0.981772984,0.99935308,0.990877329,0.991071429,0.988130564,0.994029851,0.994029851,0.987616099,0.999380784,319,4,2,333,40.39428067,1.444497585,0.863585645,0.927272727,0.573633603,0.29694867,0.818319838,0.60589172,0.25,0.666666667,0.153846154,0.153846154,0.993421053,0.298785867,151,1,11,2,7.579337835,1.779942989
