epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
27,0.666816895,0.857142857,0.857142857,0.714285714,0.93864155,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.927340755,282,47,47,282,46.48011971,2.733589649,0.704911609,0.866666667,0.681427126,0.29331535,0.791497976,0.639308426,0.352941176,0.285714286,0.461538462,0.461538462,0.901315789,0.324955758,137,15,7,6,7.583058357,3.751541138
28,0.734759151,0.861702128,0.862267747,0.723969654,0.92212599,0.861648124,0.858914729,0.841945289,0.876582278,0.876582278,0.847953216,0.907086978,290,52,39,277,46.14140821,2.733589649,0.67695485,0.872727273,0.684716599,0.304951231,0.781629555,0.646464646,0.363636364,0.3,0.461538462,0.461538462,0.907894737,0.333604066,138,14,7,6,7.436752081,3.751541138
29,0.751796723,0.85106383,0.851168034,0.7022582,0.922594626,0.851058326,0.850152905,0.842424242,0.858024691,0.858024691,0.844311377,0.906200761,282,52,46,278,46.13557768,2.733589649,0.709192972,0.878787879,0.688006073,0.31735264,0.768218623,0.653942953,0.375,0.315789474,0.461538462,0.461538462,0.914473684,0.314264005,139,13,7,6,7.775381804,3.751541138
30,0.865644476,0.810030395,0.809870999,0.619956868,0.89590726,0.809931622,0.814264487,0.808259587,0.820359281,0.820359281,0.799382716,0.890045353,259,65,60,274,46.48109031,2.733589649,0.683223165,0.872727273,0.684716599,0.304951231,0.782388664,0.646464646,0.363636364,0.3,0.461538462,0.461538462,0.907894737,0.322281194,138,14,7,6,7.435847521,3.751541138
31,0.72129533,0.863221884,0.863369083,0.726496399,0.927963203,0.863176378,0.860681115,0.852760736,0.86875,0.86875,0.857988166,0.919219801,290,48,42,278,46.63235259,2.733589649,0.659577871,0.884848485,0.656123482,0.284274935,0.770748988,0.640852331,0.344827586,0.3125,0.384615385,0.384615385,0.927631579,0.332226153,141,11,8,5,7.799989939,3.751541138
32,0.708990356,0.8556231,0.855659052,0.711249097,0.931105382,0.855606759,0.857142857,0.86102719,0.853293413,0.853293413,0.858024691,0.924572118,278,46,49,285,46.80337572,2.733589649,0.716381133,0.860606061,0.713309717,0.326000996,0.791497976,0.649940042,0.378378378,0.291666667,0.538461538,0.538461538,0.888157895,0.34934669,135,17,6,7,7.460125208,3.751541138
33,0.733867224,0.848024316,0.847044784,0.695803881,0.922786941,0.847515758,0.856321839,0.83943662,0.873900293,0.873900293,0.820189274,0.90769612,260,57,43,298,46.31775594,2.733589649,0.663692884,0.872727273,0.649544534,0.258463422,0.77555668,0.626173266,0.322580645,0.277777778,0.384615385,0.384615385,0.914473684,0.327155479,139,13,8,5,7.692012548,3.751541138
34,0.678486681,0.863221884,0.863140963,0.726281927,0.933969328,0.863140963,0.866468843,0.866468843,0.866468843,0.866468843,0.859813084,0.929499309,276,45,45,292,46.47724867,2.733589649,0.708405524,0.890909091,0.69458502,0.344887577,0.748481781,0.67,0.4,0.352941176,0.461538462,0.461538462,0.927631579,0.326348685,141,11,7,6,7.50436306,3.751541138
35,0.735916054,0.870820669,0.870712913,0.741737713,0.92587682,0.870770226,0.873323398,0.864306785,0.88253012,0.88253012,0.858895706,0.90885771,280,46,39,293,53.21260095,2.733589649,0.685132135,0.878787879,0.688006073,0.31735264,0.759615385,0.653942953,0.375,0.315789474,0.461538462,0.461538462,0.914473684,0.327744869,139,13,7,6,7.596078873,3.751541138
36,0.665177387,0.866261398,0.866241685,0.73256459,0.93859017,0.866250277,0.86746988,0.862275449,0.872727273,0.872727273,0.859756098,0.934977453,282,46,42,288,46.35295844,2.733589649,0.709504542,0.878787879,0.688006073,0.31735264,0.776062753,0.653942953,0.375,0.315789474,0.461538462,0.461538462,0.914473684,0.348740765,139,13,7,6,7.466579676,3.751541138
37,0.74498989,0.854103343,0.853980339,0.708327265,0.92368246,0.854037267,0.857142857,0.847058824,0.86746988,0.86746988,0.840490798,0.899457792,274,52,44,288,46.43661642,2.733589649,0.652192918,0.878787879,0.688006073,0.31735264,0.780870445,0.653942953,0.375,0.315789474,0.461538462,0.461538462,0.914473684,0.364531708,139,13,7,6,7.662730217,3.751541138
38,0.737172124,0.858662614,0.857563978,0.716898419,0.922837707,0.858111727,0.86695279,0.851123596,0.883381924,0.883381924,0.831746032,0.918422412,262,53,40,303,46.51494741,2.733589649,0.691941537,0.866666667,0.681427126,0.29331535,0.788714575,0.639308426,0.352941176,0.285714286,0.461538462,0.461538462,0.901315789,0.395325309,137,15,7,6,7.530825377,3.751541138
39,0.607309835,0.876899696,0.876941916,0.753789792,0.94816783,0.876876662,0.87856072,0.88253012,0.874626866,0.874626866,0.879256966,0.943633412,284,39,42,293,46.43818069,2.733589649,0.737094339,0.860606061,0.713309717,0.326000996,0.814271255,0.649940042,0.378378378,0.291666667,0.538461538,0.538461538,0.888157895,0.347813362,135,17,6,7,7.669456005,3.751541138
40,0.752392437,0.844984802,0.844379098,0.689715549,0.91924432,0.844661902,0.851744186,0.839541547,0.864306785,0.864306785,0.824451411,0.920830898,263,56,46,293,46.32200122,2.733589649,0.660820007,0.878787879,0.723178138,0.360814699,0.807186235,0.672098569,0.411764706,0.333333333,0.538461538,0.538461538,0.907894737,0.372459356,138,14,6,7,7.396209955,3.751541138
41,0.753032922,0.866261398,0.866333432,0.732666864,0.925890679,0.866261398,0.866261398,0.858433735,0.874233129,0.874233129,0.858433735,0.904115615,285,47,41,285,53.33502436,2.733589649,0.651807645,0.878787879,0.723178138,0.360814699,0.80541498,0.672098569,0.411764706,0.333333333,0.538461538,0.538461538,0.907894737,0.371946055,138,14,6,7,7.749995708,3.751541138
42,0.622247879,0.863221884,0.862811235,0.725622469,0.945824106,0.862811235,0.855305466,0.855305466,0.855305466,0.855305466,0.870317003,0.937161363,302,45,45,266,46.47867703,2.733589649,0.659909923,0.878787879,0.688006073,0.31735264,0.797317814,0.653942953,0.375,0.315789474,0.461538462,0.461538462,0.914473684,0.339248363,139,13,7,6,7.413302183,3.751541138
43,0.677983692,0.857142857,0.856558591,0.713751486,0.934779591,0.856804186,0.863768116,0.856321839,0.871345029,0.871345029,0.841772152,0.930015239,266,50,44,298,47.7945745,2.733589649,0.668871426,0.884848485,0.726467611,0.373878564,0.809969636,0.68013468,0.424242424,0.35,0.538461538,0.538461538,0.914473684,0.332717704,139,13,6,7,7.884110451,3.751541138
44,0.601084032,0.872340426,0.872156143,0.74409175,0.950260301,0.872037783,0.865814696,0.863057325,0.868589744,0.868589744,0.875722543,0.942170745,303,43,41,271,53.3786757,2.733589649,0.718858944,0.872727273,0.684716599,0.304951231,0.771761134,0.646464646,0.363636364,0.3,0.461538462,0.461538462,0.907894737,0.320477687,138,14,7,6,7.63402915,3.751541138
45,0.723147622,0.863221884,0.863643101,0.726479092,0.929658552,0.863039677,0.858044164,0.844720497,0.871794872,0.871794872,0.855491329,0.918433633,296,50,40,272,46.5493741,2.733589649,0.723595995,0.854545455,0.639676113,0.225816002,0.771255061,0.606518283,0.294117647,0.238095238,0.384615385,0.384615385,0.894736842,0.318432156,136,16,8,5,7.758844614,3.751541138
46,0.615359148,0.890577508,0.890614437,0.780824051,0.947890911,0.890379009,0.885714286,0.880126183,0.891373802,0.891373802,0.889855072,0.937650676,307,38,34,279,45.90160561,2.733589649,0.691909381,0.884848485,0.620951417,0.233873995,0.773785425,0.616795013,0.296296296,0.285714286,0.307692308,0.307692308,0.934210526,0.333564063,142,10,9,4,7.613343239,3.751541138
47,0.603584279,0.882978723,0.882526663,0.765404164,0.950086098,0.882683647,0.8768,0.881028939,0.872611465,0.872611465,0.89244186,0.943122902,307,37,40,274,45.88866472,2.733589649,0.726824341,0.866666667,0.646255061,0.246877289,0.764676113,0.619337248,0.3125,0.263157895,0.384615385,0.384615385,0.907894737,0.322081678,138,14,8,5,7.422436714,3.751541138
48,0.554991198,0.882978723,0.882974791,0.765917733,0.958069971,0.882956827,0.881355932,0.88,0.882716049,0.882716049,0.883233533,0.954420576,295,39,38,286,46.40755534,2.733589649,0.678058717,0.890909091,0.69458502,0.344887577,0.790738866,0.67,0.4,0.352941176,0.461538462,0.461538462,0.927631579,0.330822345,141,11,7,6,7.58491993,3.751541138
49,0.569060565,0.889057751,0.890222643,0.779034287,0.956241133,0.888922035,0.88503937,0.86196319,0.909385113,0.909385113,0.871060172,0.951554913,304,45,28,281,46.03020144,2.733589649,0.648517752,0.903030303,0.665991903,0.331983806,0.788208502,0.665991903,0.384615385,0.384615385,0.384615385,0.384615385,0.947368421,0.340183065,144,8,8,5,7.517796516,3.751541138
50,0.634834016,0.876899696,0.877431583,0.754706184,0.947563794,0.876897137,0.876335878,0.856716418,0.896875,0.896875,0.857988166,0.94011971,290,48,33,287,46.33054399,2.733589649,0.709299112,0.884848485,0.726467611,0.373878564,0.784412955,0.68013468,0.424242424,0.35,0.538461538,0.538461538,0.914473684,0.333601674,139,13,6,7,7.557831526,3.751541138
51,0.595874141,0.886018237,0.88597561,0.772304488,0.950503511,0.885986374,0.887892377,0.876106195,0.9,0.9,0.87195122,0.943229723,286,42,33,297,45.93696284,2.733589649,0.661198294,0.896969697,0.697874494,0.360296595,0.805161943,0.678657349,0.413793103,0.375,0.461538462,0.461538462,0.934210526,0.342287872,142,10,7,6,7.604757071,3.751541138
52,0.649542535,0.870820669,0.870558517,0.741209628,0.942746502,0.870602797,0.865293185,0.866666667,0.863924051,0.863924051,0.877192982,0.934374708,300,42,43,273,46.02356291,2.733589649,0.642340756,0.878787879,0.652834008,0.270886992,0.807186235,0.633333333,0.333333333,0.294117647,0.384615385,0.384615385,0.921052632,0.367002896,140,12,8,5,7.523671389,3.751541138
53,0.691708279,0.860182371,0.860244083,0.720301721,0.933214682,0.860119048,0.857142857,0.851851852,0.8625,0.8625,0.857988166,0.920107992,290,48,44,276,47.26621866,2.733589649,0.667284028,0.866666667,0.71659919,0.336955232,0.821609312,0.657029478,0.388888889,0.304347826,0.538461538,0.538461538,0.894736842,0.387534387,136,16,6,7,7.86289835,3.751541138
54,0.60879174,0.863221884,0.863371659,0.724851669,0.945969277,0.862223959,0.850498339,0.836601307,0.864864865,0.864864865,0.861878453,0.930152017,312,50,40,256,46.94913101,2.733589649,0.612820781,0.896969697,0.733046559,0.4027831,0.831983806,0.697378358,0.451612903,0.388888889,0.538461538,0.538461538,0.927631579,0.403829142,141,11,6,7,7.514215469,3.751541138
55,0.697121448,0.870820669,0.872128353,0.743317412,0.930936898,0.870770226,0.868217054,0.840840841,0.897435897,0.897435897,0.846820809,0.907487038,293,53,32,280,53.18655324,2.733589649,0.604963045,0.896969697,0.697874494,0.360296595,0.822621457,0.678657349,0.413793103,0.375,0.461538462,0.461538462,0.934210526,0.355190307,142,10,7,6,7.584011793,3.751541138
56,0.677276193,0.863221884,0.863238229,0.726449611,0.936700791,0.86321683,0.862385321,0.859756098,0.865030675,0.865030675,0.861445783,0.934085076,286,46,44,282,46.39508986,2.733589649,0.598345972,0.896969697,0.662702429,0.314604559,0.816295547,0.65713238,0.37037037,0.357142857,0.384615385,0.384615385,0.940789474,0.348576145,143,9,8,5,7.606661558,3.751541138
57,0.52893966,0.901215805,0.901203416,0.802358629,0.96253882,0.901177232,0.899224806,0.897832817,0.900621118,0.900621118,0.901785714,0.953918966,303,33,32,290,46.56257105,2.733589649,0.7020128,0.903030303,0.736336032,0.418888163,0.779352227,0.706666667,0.466666667,0.411764706,0.538461538,0.538461538,0.934210526,0.378564681,142,10,6,7,7.737620354,3.751541138
58,0.559180964,0.904255319,0.904444444,0.80901224,0.956525757,0.904253329,0.904689864,0.889880952,0.92,0.92,0.888888889,0.949150078,296,37,26,299,53.32329607,2.733589649,0.775712854,0.83030303,0.696862348,0.278687618,0.796558704,0.618055556,0.333333333,0.24137931,0.538461538,0.538461538,0.855263158,0.373243341,130,22,6,7,7.647422791,3.751541138
59,0.604501783,0.882978723,0.883093725,0.766283035,0.948795181,0.882976291,0.883509834,0.871641791,0.895705521,0.895705521,0.870481928,0.941005908,289,43,34,292,46.46038747,2.733589649,0.617714371,0.896969697,0.627530364,0.264606634,0.80895749,0.632131148,0.32,0.333333333,0.307692308,0.307692308,0.947368421,0.377280333,144,8,9,4,7.612290382,3.751541138
60,0.610188164,0.88449848,0.884899068,0.769798137,0.948448129,0.88449848,0.88449848,0.866071429,0.903726708,0.903726708,0.866071429,0.935352741,291,45,31,291,46.2460649,2.733589649,0.612919416,0.909090909,0.704453441,0.395335122,0.801366397,0.697469747,0.444444444,0.428571429,0.461538462,0.461538462,0.947368421,0.357886452,144,8,7,6,7.567167997,3.751541138
61,0.566579766,0.893617021,0.893620562,0.787124694,0.955875555,0.893554083,0.890965732,0.888198758,0.89375,0.89375,0.893491124,0.945478462,302,36,34,286,46.19774866,2.733589649,0.674652168,0.903030303,0.736336032,0.418888163,0.781882591,0.706666667,0.466666667,0.411764706,0.538461538,0.538461538,0.934210526,0.387958469,142,10,6,7,7.429347277,3.751541138
62,0.575259896,0.882978723,0.881832321,0.765648388,0.953506888,0.882476833,0.890156919,0.87394958,0.906976744,0.906976744,0.856687898,0.949991939,269,45,32,312,46.18465424,2.733589649,0.654277271,0.884848485,0.691295547,0.330623261,0.797823887,0.661775812,0.387096774,0.333333333,0.461538462,0.461538462,0.921052632,0.343205619,140,12,7,6,7.622064829,3.751541138
63,0.630213449,0.882978723,0.882699275,0.765919053,0.9486145,0.882859409,0.886597938,0.87755102,0.895833333,0.895833333,0.869565217,0.951905542,280,42,35,301,46.76557279,2.733589649,0.692144286,0.890909091,0.729757085,0.387827991,0.7826417,0.688548658,0.4375,0.368421053,0.538461538,0.538461538,0.921052632,0.332851753,140,12,6,7,7.740035057,3.751541138
64,0.521977612,0.88449848,0.884666205,0.769403506,0.962208362,0.884497413,0.884848485,0.871641791,0.898461538,0.898461538,0.870870871,0.958031496,290,43,33,292,46.82201123,2.733589649,0.683713901,0.890909091,0.69458502,0.344887577,0.77909919,0.67,0.4,0.352941176,0.461538462,0.461538462,0.927631579,0.334184587,141,11,7,6,8.2212677,3.751541138
65,0.560991699,0.898176292,0.898011469,0.796107619,0.957292823,0.89805173,0.901615272,0.900293255,0.902941176,0.902941176,0.893081761,0.959333272,284,34,33,307,47.48347354,2.733589649,0.764173755,0.860606061,0.713309717,0.326000996,0.789473684,0.649940042,0.378378378,0.291666667,0.538461538,0.538461538,0.888157895,0.370548518,135,17,6,7,7.747899055,3.751541138
66,0.532970476,0.904255319,0.904946468,0.807364093,0.96015709,0.903425333,0.894472362,0.878289474,0.911262799,0.911262799,0.898630137,0.945546839,328,37,26,267,47.63102531,2.733589649,0.698377717,0.890909091,0.729757085,0.387827991,0.79757085,0.688548658,0.4375,0.368421053,0.538461538,0.538461538,0.921052632,0.354101491,140,12,6,7,8.073016882,3.751541138
67,0.524159782,0.895136778,0.895094235,0.790550085,0.961830192,0.895107464,0.896860987,0.884955752,0.909090909,0.909090909,0.881097561,0.950961614,289,39,30,300,47.80260134,2.733589649,0.762499305,0.903030303,0.736336032,0.418888163,0.766700405,0.706666667,0.466666667,0.411764706,0.538461538,0.538461538,0.934210526,0.363321003,142,10,6,7,8.110062838,3.751541138
68,0.524064729,0.895136778,0.895406867,0.79077354,0.963070098,0.895136536,0.894977169,0.880239521,0.910216718,0.910216718,0.880597015,0.962678506,295,40,29,294,47.82345796,2.733589649,0.688984414,0.903030303,0.736336032,0.418888163,0.790991903,0.706666667,0.466666667,0.411764706,0.538461538,0.538461538,0.934210526,0.33634297,142,10,6,7,7.936666489,3.751541138
69,0.527634612,0.901215805,0.901034881,0.802637316,0.963187803,0.901149824,0.903703704,0.891812865,0.915915916,0.915915916,0.886153846,0.960645302,288,37,28,305,47.58761764,2.733589649,0.684373373,0.884848485,0.656123482,0.284274935,0.8125,0.640852331,0.344827586,0.3125,0.384615385,0.384615385,0.927631579,0.357108143,141,11,8,5,7.940854788,3.751541138
70,0.540366904,0.895136778,0.894667998,0.790421793,0.959238101,0.894959918,0.899270073,0.885057471,0.913946588,0.913946588,0.875389408,0.958099661,281,40,29,308,48.05808187,2.733589649,0.694639261,0.896969697,0.662702429,0.314604559,0.789979757,0.65713238,0.37037037,0.357142857,0.384615385,0.384615385,0.940789474,0.347468001,143,9,8,5,7.979863405,3.751541138
71,0.484044273,0.896656535,0.896679856,0.792889629,0.967989288,0.896411539,0.891373802,0.885714286,0.897106109,0.897106109,0.896253602,0.962313274,311,36,32,279,47.74958777,2.733589649,0.750607726,0.884848485,0.585779352,0.177979462,0.758856275,0.588852459,0.24,0.25,0.230769231,0.230769231,0.940789474,0.311390417,143,9,10,3,7.86734724,3.751541138
72,0.536878337,0.901215805,0.900463027,0.8019404,0.960420429,0.900867554,0.906743185,0.897727273,0.915942029,0.915942029,0.884984026,0.961539614,277,36,29,316,47.69855475,2.733589649,0.731315853,0.903030303,0.701163968,0.377035636,0.782388664,0.687795648,0.428571429,0.4,0.461538462,0.461538462,0.940789474,0.3616762,143,9,7,6,7.932529688,3.751541138
73,0.502622134,0.902735562,0.902246672,0.805536688,0.965634246,0.902559119,0.906705539,0.893678161,0.920118343,0.920118343,0.884375,0.965217278,283,37,27,311,47.94688058,2.733589649,0.618929746,0.890909091,0.624240891,0.248481781,0.83097166,0.624240891,0.307692308,0.307692308,0.307692308,0.307692308,0.940789474,0.358572115,143,9,9,4,8.044574261,3.751541138
