epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
1,2.144688894,0.512898331,0.513457357,0.02695199,0.522782139,0.512736763,0.521609538,0.502873563,0.541795666,0.541795666,0.485119048,0.514725705,163,173,148,175,43.32353425,1.985589504,0.95281312,0.859756098,0.607488538,0.185797395,0.659704534,0.590311719,0.258064516,0.222222222,0.307692308,0.307692308,0.907284768,0.208440816,137,14,9,4,8.117238045,2.806362629
2,2.020309189,0.55538695,0.555288417,0.110592117,0.579372317,0.555284547,0.54853621,0.551083591,0.54601227,0.54601227,0.564564565,0.5703768,188,145,148,178,43.94268489,1.985589504,1.055349915,0.81097561,0.686449312,0.254207861,0.664034641,0.600785238,0.311111111,0.21875,0.538461538,0.538461538,0.834437086,0.181947605,126,25,6,7,7.910204887,2.805386066
3,1.729183807,0.566009105,0.560858867,0.122202056,0.623286908,0.56091231,0.608219178,0.598382749,0.618384401,0.618384401,0.503333333,0.665988809,151,149,137,222,48.62606096,1.985589504,1.954346966,0.457317073,0.634997453,0.148741006,0.748089659,0.394029975,0.198198198,0.112244898,0.846153846,0.846153846,0.42384106,0.225381926,64,87,2,11,7.901474476,2.805386066
4,1.700987575,0.634294385,0.630602025,0.260790957,0.686561667,0.630358635,0.592216582,0.587248322,0.597269625,0.597269625,0.663934426,0.646314208,243,123,118,175,43.47404075,1.985589504,2.107334941,0.554878049,0.687977585,0.203133878,0.72363729,0.459137113,0.231578947,0.134146341,0.846153846,0.846153846,0.529801325,0.199610476,80,71,2,11,7.87801218,2.805386066
5,1.523286322,0.6676783,0.666157916,0.332383479,0.719012469,0.666190195,0.643902439,0.64495114,0.642857143,0.642857143,0.689458689,0.669905059,242,109,110,198,43.26519346,1.985589504,0.769866543,0.859756098,0.642638818,0.235522083,0.707080998,0.612532101,0.303030303,0.25,0.384615385,0.384615385,0.900662252,0.284289068,136,15,8,5,7.931380749,2.805386066
6,1.527111466,0.672230653,0.672565351,0.344885838,0.742464073,0.672139303,0.67761194,0.692073171,0.66374269,0.66374269,0.681388013,0.716493998,216,101,115,227,48.86235762,1.985589504,1.577335622,0.713414634,0.73892002,0.274694185,0.730259806,0.559215417,0.298507463,0.185185185,0.769230769,0.769230769,0.708609272,0.234237236,107,44,3,10,7.964235306,2.805386066
7,1.267300009,0.742033384,0.741093491,0.483279897,0.807869261,0.741303665,0.727564103,0.744262295,0.711598746,0.711598746,0.770588235,0.76472976,262,78,92,227,43.1260643,1.985589504,0.58994291,0.914634146,0.566989302,0.210529052,0.775343861,0.588530466,0.222222222,0.4,0.153846154,0.153846154,0.98013245,0.280664025,148,3,11,2,7.631983995,2.805386066
8,1.273262076,0.73292868,0.731364997,0.463694672,0.798871278,0.731677524,0.75,0.739495798,0.760806916,0.760806916,0.701923077,0.809079922,219,93,83,264,43.36975646,1.985589504,1.943536055,0.591463415,0.637544575,0.149752282,0.709882832,0.468022271,0.211764706,0.125,0.692307692,0.692307692,0.582781457,0.224492037,88,63,4,9,7.772508383,2.805386066
9,1.144909742,0.761760243,0.761522713,0.522992377,0.839276822,0.761494432,0.769456681,0.770588235,0.768328446,0.768328446,0.754716981,0.84290777,240,78,79,262,43.27618027,1.985589504,0.975937153,0.835365854,0.629393785,0.197803478,0.760315843,0.588743383,0.27027027,0.208333333,0.384615385,0.384615385,0.874172185,0.275820655,132,19,8,5,8.089085102,2.805386066
10,0.855213194,0.825493171,0.824673586,0.649917536,0.900547563,0.824910994,0.814814815,0.821428571,0.808306709,0.808306709,0.841040462,0.880658137,291,55,60,253,43.48261046,1.985589504,0.922023262,0.853658537,0.63932756,0.22529394,0.735608762,0.606242497,0.294117647,0.238095238,0.384615385,0.384615385,0.894039735,0.282532714,135,16,8,5,7.819701195,2.805386066
