epoch,tr_loss,tr_accuracy,tr_balanced_accuracy,tr_mcc,tr_auc,tr_f1_macro,tr_f1,tr_precision,tr_recall,tr_sensitivity,tr_specificity,tr_pr_auc,tr_TN,tr_FP,tr_FN,tr_TP,tr_elapsed_time,tr_peak_memory_gb,va_loss,va_accuracy,va_balanced_accuracy,va_mcc,va_auc,va_f1_macro,va_f1,va_precision,va_recall,va_sensitivity,va_specificity,va_pr_auc,va_TN,va_FP,va_FN,va_TP,va_elapsed_time,va_peak_memory_gb
11,0.69484105,0.861702128,0.861404481,0.723963811,0.934248094,0.861532947,0.866372981,0.847701149,0.885885886,0.885885886,0.836923077,0.914281145,272,53,38,295,43.03951693,1.805956841,0.70404061,0.860606061,0.632213813,0.230837354,0.779091769,0.612794613,0.303030303,0.263157895,0.357142857,0.357142857,0.907284768,0.335511909,137,14,9,5,7.990483284,2.624273777
12,0.612331119,0.881458967,0.881108154,0.763402374,0.947942079,0.881301054,0.885630499,0.867816092,0.904191617,0.904191617,0.858024691,0.941224166,278,46,32,302,43.38694668,1.805956841,0.703502095,0.896969697,0.652081362,0.314604559,0.767265847,0.65713238,0.37037037,0.384615385,0.357142857,0.357142857,0.947019868,0.348252697,143,8,9,5,7.900120735,2.624273777
13,0.625563304,0.873860182,0.874344606,0.748374401,0.946056537,0.873845905,0.87250384,0.855421687,0.890282132,0.890282132,0.85840708,0.935832868,291,48,35,284,43.3283515,1.805956841,0.6871917,0.915151515,0.62961211,0.33630494,0.768211921,0.659090909,0.363636364,0.5,0.285714286,0.285714286,0.973509934,0.357871549,147,4,10,4,8.084365368,2.624273777
14,0.572943029,0.88449848,0.884677651,0.768971257,0.952958917,0.884411982,0.88125,0.873065015,0.889589905,0.889589905,0.879765396,0.939532836,300,41,35,282,43.09825993,1.805956841,0.835615781,0.842424242,0.687086093,0.286173831,0.739120151,0.630172414,0.35,0.269230769,0.5,0.5,0.874172185,0.255135565,132,19,7,7,7.786016941,2.624273777
15,0.537225693,0.899696049,0.899440876,0.799473051,0.959216302,0.899603296,0.902654867,0.89212828,0.913432836,0.913432836,0.885448916,0.950380824,286,37,29,306,42.92929721,1.805956841,0.706957663,0.878787879,0.674550615,0.312039052,0.772942289,0.653942953,0.375,0.333333333,0.428571429,0.428571429,0.920529801,0.344282697,139,12,8,6,8.076437473,2.624273777
16,0.583274556,0.890577508,0.89072205,0.781270811,0.953245157,0.890561331,0.889230769,0.881097561,0.897515528,0.897515528,0.883928571,0.930231427,297,39,33,289,42.64567399,1.805956841,0.730738798,0.903030303,0.590586566,0.235045241,0.760170293,0.61038961,0.272727273,0.375,0.214285714,0.214285714,0.966887417,0.322569351,146,5,11,3,7.978513479,2.624273777
17,0.468650717,0.936170213,0.936170213,0.872743667,0.968667141,0.936155467,0.937125749,0.923303835,0.951367781,0.951367781,0.920972644,0.955477058,303,26,16,313,43.21682882,1.805956841,0.700320394,0.890909091,0.681173132,0.341211101,0.770104068,0.67,0.4,0.375,0.428571429,0.428571429,0.933774834,0.320040351,141,10,8,6,7.925456762,2.624273777
18,0.504016029,0.901215805,0.901202916,0.802424366,0.964531537,0.901210101,0.900459418,0.901840491,0.899082569,0.899082569,0.903323263,0.952946451,299,32,33,294,43.19244909,1.805956841,0.689414503,0.915151515,0.694418165,0.417237167,0.795411542,0.707742915,0.461538462,0.5,0.428571429,0.428571429,0.960264901,0.342937638,145,6,8,6,7.932597399,2.624273777
19,0.539543106,0.90881459,0.908562505,0.817881145,0.961197974,0.908730269,0.911504425,0.898255814,0.925149701,0.925149701,0.891975309,0.934681653,289,35,25,309,43.42336226,1.805956841,0.701001755,0.878787879,0.674550615,0.312039052,0.79422895,0.653942953,0.375,0.333333333,0.428571429,0.428571429,0.920529801,0.327939153,139,12,8,6,7.991464376,2.624273777
20,0.498812346,0.907294833,0.907440286,0.814598144,0.966122932,0.907246631,0.905132193,0.898148148,0.912225705,0.912225705,0.902654867,0.959501597,306,33,28,291,43.32321143,1.805956841,0.718198133,0.890909091,0.681173132,0.341211101,0.771759697,0.67,0.4,0.375,0.428571429,0.428571429,0.933774834,0.325430012,141,10,8,6,7.845471859,2.624273777
21,0.413741281,0.930091185,0.93019173,0.860335765,0.976308616,0.93009054,0.929878049,0.921450151,0.938461538,0.938461538,0.921921922,0.973891411,307,26,20,305,43.04492354,1.805956841,0.687726601,0.896969697,0.652081362,0.314604559,0.789971618,0.65713238,0.37037037,0.384615385,0.357142857,0.357142857,0.947019868,0.327684356,143,8,9,5,7.925299406,2.624273777
22,0.492006712,0.907294833,0.906572195,0.813676912,0.966563657,0.906819422,0.900163666,0.904605263,0.895765472,0.895765472,0.917378917,0.954666126,322,29,32,275,42.6819303,1.805956841,0.705907974,0.896969697,0.619678335,0.267387636,0.779091769,0.632131148,0.32,0.363636364,0.285714286,0.285714286,0.953642384,0.315234731,144,7,10,4,7.919819355,2.624273777
23,0.371573223,0.939209726,0.939572791,0.878625536,0.982228924,0.939173762,0.937694704,0.926153846,0.949526814,0.949526814,0.929618768,0.98021597,317,24,16,301,42.89217257,1.805956841,0.720119958,0.896969697,0.652081362,0.314604559,0.770104068,0.65713238,0.37037037,0.384615385,0.357142857,0.357142857,0.947019868,0.310012716,143,8,9,5,7.797616005,2.624273777
24,0.36275649,0.930091185,0.930581371,0.860780756,0.983743446,0.93008085,0.929230769,0.912386707,0.946708464,0.946708464,0.914454277,0.983674722,310,29,17,302,43.18042803,1.805956841,0.738945113,0.896969697,0.619678335,0.267387636,0.769631031,0.632131148,0.32,0.363636364,0.285714286,0.285714286,0.953642384,0.294482029,144,7,10,4,7.857913256,2.624273777
25,0.36358281,0.924012158,0.923875015,0.847419799,0.98273894,0.923701299,0.918831169,0.915857605,0.921824104,0.921824104,0.925925926,0.979106972,325,26,24,283,43.28953481,1.805956841,0.72253501,0.903030303,0.622989593,0.287266513,0.7743614,0.640522876,0.333333333,0.4,0.285714286,0.285714286,0.960264901,0.334210283,145,6,10,4,7.91381669,2.624273777
26,0.481797085,0.917933131,0.918556022,0.835950098,0.967438173,0.917762183,0.914012739,0.89968652,0.928802589,0.928802589,0.908309456,0.955912254,317,32,22,287,43.08285761,1.805956841,0.716393806,0.890909091,0.616367077,0.249733195,0.779091769,0.624240891,0.307692308,0.333333333,0.285714286,0.285714286,0.947019868,0.323182717,143,8,10,4,7.871535063,2.624273777
27,0.422087338,0.919452888,0.920214,0.839015996,0.977054855,0.919249783,0.9152,0.899371069,0.931596091,0.931596091,0.908831909,0.970756536,319,32,21,286,43.01991367,1.805956841,0.743324048,0.909090909,0.658703879,0.354579257,0.756859035,0.675409836,0.4,0.454545455,0.357142857,0.357142857,0.960264901,0.328743959,145,6,9,5,8.015585661,2.624273777
28,0.41548127,0.927051672,0.927864294,0.854493838,0.975444939,0.926937597,0.924050633,0.906832298,0.941935484,0.941935484,0.913793103,0.969702806,318,30,18,292,43.33925509,1.805956841,0.715136748,0.903030303,0.655392621,0.333485181,0.770577105,0.665991903,0.384615385,0.416666667,0.357142857,0.357142857,0.953642384,0.328633484,144,7,9,5,7.955273867,2.624273777
29,0.421020408,0.919452888,0.919336019,0.838551682,0.976052229,0.919273709,0.915470494,0.914012739,0.916932907,0.916932907,0.92173913,0.963820023,318,27,26,287,42.86984921,1.805956841,0.738598115,0.909090909,0.658703879,0.354579257,0.767265847,0.675409836,0.4,0.454545455,0.357142857,0.357142857,0.960264901,0.31852965,145,6,9,5,7.879563332,2.624273777
30,0.385802542,0.927051672,0.925448688,0.851585469,0.977938898,0.925783894,0.935483871,0.932975871,0.938005391,0.938005391,0.912891986,0.980589506,262,25,23,348,42.87706828,1.805956841,0.793083729,0.903030303,0.622989593,0.287266513,0.747871334,0.640522876,0.333333333,0.4,0.285714286,0.285714286,0.960264901,0.292738344,145,6,10,4,8.304868221,2.624273777
31,0.450390611,0.910334347,0.909572697,0.820874453,0.971809101,0.910079933,0.914862915,0.898016997,0.932352941,0.932352941,0.886792453,0.972485508,282,36,23,317,42.94816971,1.805956841,0.740784708,0.890909091,0.648770104,0.297540208,0.757332072,0.648770104,0.357142857,0.357142857,0.357142857,0.357142857,0.940397351,0.308509748,142,9,9,5,7.920039177,2.624273777
32,0.335245222,0.940729483,0.94054089,0.881468861,0.985243826,0.940680023,0.938967136,0.94637224,0.931677019,0.931677019,0.949404762,0.983553625,319,17,22,300,43.2764411,1.805956841,0.722073609,0.896969697,0.652081362,0.314604559,0.769631031,0.65713238,0.37037037,0.384615385,0.357142857,0.357142857,0.947019868,0.320584406,143,8,9,5,8.040927649,2.624273777
33,0.391917003,0.934650456,0.935048202,0.869222624,0.978972006,0.934505084,0.931419458,0.921135647,0.941935484,0.941935484,0.92816092,0.976628,323,25,18,292,43.01964045,1.805956841,0.741449268,0.890909091,0.648770104,0.297540208,0.752601703,0.648770104,0.357142857,0.357142857,0.357142857,0.357142857,0.940397351,0.312246088,142,9,9,5,7.942528486,2.624273777
34,0.438513709,0.919452888,0.919006659,0.838801131,0.973922494,0.919296126,0.922852984,0.913544669,0.932352941,0.932352941,0.905660377,0.974563248,288,30,23,317,43.27889585,1.805956841,0.772164078,0.909090909,0.626300851,0.309959686,0.763481552,0.649483076,0.347826087,0.444444444,0.285714286,0.285714286,0.966887417,0.320430465,146,5,10,4,7.773858309,2.624273777
35,0.353629554,0.94224924,0.941644587,0.883732939,0.982912657,0.941857653,0.937086093,0.940199336,0.933993399,0.933993399,0.949295775,0.976671052,337,18,20,283,42.980196,1.805956841,0.783518915,0.915151515,0.62961211,0.33630494,0.76986755,0.659090909,0.363636364,0.5,0.285714286,0.285714286,0.973509934,0.335075003,147,4,10,4,7.927455902,2.624273777
36,0.432361457,0.934650456,0.934769754,0.869647987,0.974794885,0.934649097,0.93494705,0.92238806,0.947852761,0.947852761,0.921686747,0.966476954,306,26,17,309,43.14798999,1.805956841,0.737812424,0.903030303,0.655392621,0.333485181,0.767265847,0.665991903,0.384615385,0.416666667,0.357142857,0.357142857,0.953642384,0.312698467,144,7,9,5,7.925636053,2.624273777
37,0.331856531,0.933130699,0.932905841,0.866036088,0.985616071,0.933009394,0.935860058,0.933139535,0.938596491,0.938596491,0.92721519,0.985904625,293,23,21,321,42.84983516,1.805956841,0.740060573,0.890909091,0.648770104,0.297540208,0.772942289,0.648770104,0.357142857,0.357142857,0.357142857,0.357142857,0.940397351,0.328694883,142,9,9,5,8.045934677,2.624273777
38,0.319218766,0.946808511,0.946961924,0.893696687,0.987178421,0.946793641,0.945904173,0.938650307,0.953271028,0.953271028,0.940652819,0.986796256,317,20,15,306,42.98285937,1.805956841,0.783284454,0.903030303,0.590586566,0.235045241,0.75756859,0.61038961,0.272727273,0.375,0.214285714,0.214285714,0.966887417,0.310193072,146,5,11,3,7.835389137,2.624273777
